,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090630,20090331,20081231,20080930,20080630,20071231,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,302034630.45,365412279.52,392910603.06,483034018.89,241252072.75,422483449.92,467709224.97,545177052.42,287743789.81,313452860.09,374904846.67,469539025.27,353127090.13,443750132.40,559642331.99,726962368.58,1979933939.74,2013209037.16,1871961421.85,1905791192.23,2021345388.18,2075277701.50,2021691479.46,2069352541.45,1990678048.44,2023217349.88,2159663992.70,2202362258.68,2108695448.70,2141832342.79,2307056734.41,2396449473.14,2328172451.40,2384410311.70,2451663812.25,2517423427.71,2473274057.09,2483371596.74,142236699.26,140088097.00,104098236.33,75809481.39,66062179.99,45691417.84,17009041.64,15312396.91,11345406.02,17723332.44,0.0
3,交易性金融资产,117147876.63,213470325.13,196272643.34,79448729.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,355072909.61,399654651.50,464161305.44,527334636.85,791778196.27,1480320988.89,1399881720.99,534448955.53,489502610.96,473765033.47,0,524066964.23,0,431416417.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,26044699.07,35323523.17,26930602.16,38858448.06,218148098.87,744415257.13,947303332.55,169252400.88,116725423.39,113163519.54,127962888.01,96764075.76,48291381.51,70941010.50,50916158.55,35150854.47,43499128.22,36818545.30,23009800.23,27224566.82,29791208.86,34838256.71,35609271.71,28785855.31,20528452.73,17467052.34,28235339.70,29634689.94,29796141.96,30863981.62,37957509.17,50519805.93,65747067.38,57499314.04,30004365.48,23646937.30,19771659.55,8564697.72,22091390.18,11398653.05,10097660.00,20169160.00,20374358.00,15990616.00,11660000.00,13570000.00,7649288.00,6881806.89,0.0
7,应收账款,329028210.54,364331128.33,437230703.28,488476188.79,573630097.40,735905731.76,452578388.44,365196554.65,372777187.57,360601513.93,415903323.44,427302888.47,370325232.23,360475406.51,390426414.81,340092180.81,275994679.97,243275227.73,253878430.86,220808637.85,204155897.89,228284164.64,191656801.33,173041372.41,221578220.89,230647005.11,180599666.79,171932209.11,218754679.53,203655537.71,239321789.46,195679561.78,212423334.29,188854407.35,216691342.79,150655953.01,146383539.77,118057012.16,112314329.68,77073789.11,57779344.31,53508704.96,24090005.79,42364243.95,33555877.63,21448760.42,20221346.81,14960866.08,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,19447416.64,17019247.65,29626397.11,14573562.55,43711864.74,26290076.36,37368512.61,21487776.81,88168660.45,71327641.44,12929177.21,13782106.73,20642905.04,13084615.02,20819563.60,12760017.30,17587330.26,67288353.33,22098120.30,18681739.39,22828836.80,12614634.24,17600675.28,17406006.06,16849165.25,10048974.35,7753311.25,6029961.74,8246278.69,11134158.09,12080776.21,9854752.76,14468763.76,17402851.53,20350852.63,12386019.93,15207594.59,5494211.56,2529618.18,2647864.56,1568642.85,3495018.80,3252244.09,4842747.88,5179513.45,8797840.69,1168255.19,3481741.76,0.0
10,其他应收款(合计),24651754.31,20767310.08,36011528.68,32089572.53,165893053.22,229261062.09,235270997.03,198075745.04,80081445.21,49027815.56,0,24468306.88,0,23518891.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,3765253.83,4796037.35,5347571.60,8062755.59,6324770.09,8282244.00,10804626.58,6841639.67,6993354.25,23858440.77,15383678.85,25815403.58,15519269.92,51873446.01,39248178.55,35235242.90,21137893.55,53305990.95,37906572.23,37194815.57,22475432.57,56152776.03,39601372.29,27776803.25,15364660.61,49347929.45,36864893.53,27856355.65,14192474.86,5883817.58,4495465.22,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
