,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1176497830.32,1151176784.77,1101212116.52,1072816909.28,1009336688.30,1077099062.89,1070838379.68,1095494688.30,1043243134.56,1021995489.60,1022252488.36,1010459844.11,1031025911.73,970779941.10,934544809.61,918983627.21,877634671.30,783386303.34,757639705.51,717106802.66,654978225.44,595698420.01,617421719.53,644491206.11,573806174.29,502690765.64,502661443.62,521858494.58,517393711.57,463149972.28,447317571.15,371495457.77,366468210.84,308746436.21,379874760.47,343911941.84,383481512.09,374806820.99,399854629.80,348476073.41,265583583.81,246293921.77,234774070.79,292893552.10,296365805.51,295927995.78,420475635.69,417742531.47,399413261.10,484460062.76,544224734.28,178813733.14,152140141.66,87264894.71,118493980.56,171317609.84,144349033.19,91685224.25,68478835.45,177005509.39,239231147.32,178601868.28,301693848.30,201810365.75,245587854.08,272382249.72,272005625.80,361300375.09,43366465.00,70980839.53,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,108604625.09,136950653.73,110540479.17,186152118.25,213728009.28,172479634.14,137454711.14,176025742.03,171944576.19,0,173125229.36,0,144815978.97,0,131277455.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,31202550.40,31164893.95,46228056.96,34029747.18,29897048.03,27982896.78,42903519.17,45016556.61,60257688.14,74619806.08,93198710.13,34371565.11,53606092.40,53823325.84,63436875.10,45946172.04,90545111.23,87142405.30,102610025.67,59794449.58,70642483.31,38024643.08,41566968.92,26309596.81,41518492.33,65726735.13,53084255.68,61343216.35,65887712.32,55115111.15,59728689.30,66479288.50,50114990.01,34354206.83,17914777.26,20779416.61,64385036.49,21096302.59,40570960.45,55038997.76,23114444.31,21872231.67,17156326.02,5831216.09,18761680.29,20294816.52,19945594.80,23484770.13,20344367.93,21857515.61,21779129.61,5422916.25,8203365.07,14427249.22,19388191.77,4042891.26,9205212.50,6691460.68,14898260.45,7507008.70,5349691.84,3476167.00,5888396.50,9216222.31,2759541.00,5372247.27,968200.00,550000.00,100000.00,0.0
7,应收账款,108604625.09,105748103.33,79375585.22,139924061.29,179698262.10,142582586.11,109471814.36,133122222.86,126928019.58,124320938.99,98505423.28,113284660.81,110444413.86,106337525.34,77454129.25,91853183.09,105306221.27,100507982.33,113472279.80,108838536.90,120892220.28,114744231.06,119397993.40,98942817.58,158806843.37,141336587.59,141995274.71,154431341.38,168952160.42,167059356.84,154233598.87,143560162.13,134177645.00,165750921.93,145364483.07,132771494.86,118158374.73,88398942.04,92397754.15,81016815.28,121135530.18,121800005.30,98243475.84,106864130.90,101413095.46,99663515.16,92067996.47,111331652.83,100237833.64,121209070.81,105309676.27,112457925.22,96494409.51,104776214.89,82296989.27,84637603.09,69382114.36,76716157.73,70115999.20,76162384.99,52258251.93,75613667.02,64747025.04,51176520.54,55467417.94,72019280.38,48356097.84,57607427.05,38996075.00,24368285.68,0.0
8,应收款项融资,32808405.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,790330.83,3154388.37,26370631.76,11677838.95,1536138.54,13356907.81,34277461.01,14844847.86,9049098.77,5633427.03,8793953.73,12154713.62,3325808.78,18841683.17,24427466.09,4653435.43,6348433.81,21022159.06,16965959.45,9445261.10,15450781.17,19041971.88,39650585.19,31478162.08,27665458.72,43458226.02,60437123.45,72951865.40,16317083.66,32096641.45,30503936.77,53016490.84,74477579.00,81068107.12,49512940.09,88441256.66,90269229.97,79250954.87,36045839.06,26212494.55,51934512.39,50381194.42,51005071.82,45389238.07,31839208.86,38587775.71,21892049.87,50328852.36,60951338.96,14854055.23,3327370.50,49725313.32,110645351.72,13678923.68,20497237.53,24197833.34,39581383.36,33244756.43,13286397.99,28497183.82,18053034.95,23121932.83,18857925.10,34821305.30,62382268.63,34743271.22,35983432.82,19354680.61,35909605.41,18761367.39,0.0
10,其他应收款(合计),105785.56,227231.81,207401.17,323308.33,1859272.89,284527.45,479114.44,1101936.45,1264704.99,0,983716.16,0,1402221.20,0,1409067.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533750.00,563677.00,0,0,850188.00,959357.04,0,0,0,662480.00,0,0,0,373722.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
