,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1901345980.00,1952064327.13,1145835786.76,1082482487.26,1818693739.40,573074645.43,670655031.69,898327953.05,440566216.22,204687433.45,196193470.24,242691687.37,168959333.23,117446260.61,75752151.95,71713819.25,192684114.36,231652506.85,159227406.80,254737153.57,194382763.10,179783352.42,385088257.96,219604489.02,769018207.52,816166445.08,1031627328.69,614574268.07,628897350.92,398908943.75,368581329.83,423442849.91,254753017.51,314736406.22,1334455041.39,1062903498.04,614153164.58,688630730.77,764389263.29,1017045397.31,546256912.41,535102500.76,518985623.56,434801460.17,444757439.78,632163081.60,908015224.26,1136987000.79,1081877247.90,580631880.50,422385321.79,310145723.71,439856538.80,308544528.68,181716346.70,170514822.69,205565687.41,194296767.52,656262051.40,854803718.23,507351913.18,602686149.24,543153046.89,785644950.75,478104981.57,631038919.08,0,821466437.24,790248538.68,675551011.90,613657433.96,747082113.47,322526198.43,161855345.87,304770895.81,227001180.64,74257053.81,90619836.33,86055290.62,73096763.39,0,36105188.49,13628868.05,14072784.46,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067200.00,0,0,0,2390190.55,2203292.20,2494117.10,2543129.65,1883948.16,1399745.79,3706825.03,1746053.32,2208189.00,4715701.81,2974452.00,2667090.00,7300049.44,3608582.00,3620218.00,2079767.26,1995313.00,1995313.00,1419667.00,1309667.00,3455266.51,3470216.51,4118100.86,4118100.86,5720210.50,5088793.74,3720210.50,3720210.50,47375665.00,47375665.00,0,4764485.88,5641630.00,5640030.00,0,0,0,14259416.82,5000000.00,0,0,0,0,0,0,0,16000.00,94000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,117308790.23,127044393.79,166913074.86,189160629.62,29281616.31,39140942.76,73894832.11,74184537.58,0,53580915.96,0,222007152.91,0,28466687.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,7360500.00,10000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000.00,1300000.00,0,0,0,0,0,0,0,0,0,0,0,300000.00,0,0,0,0,0,0,0.0
7,应收账款,109948290.23,117044393.79,166913074.86,189160629.62,29281616.31,39140942.76,73894832.11,74184537.58,52461557.57,53580915.96,60550992.08,222007152.91,6773920.67,28466687.59,10372508.23,11549810.44,13404491.47,14377778.94,18790262.56,33757825.50,81898281.30,9895498.34,19030357.22,10388135.10,9607531.93,19235496.63,11131960.18,7145372.97,8054766.64,5599019.08,40992010.49,7126448.37,6082364.41,6686674.08,10253634.29,3445544.31,4310626.15,3776144.69,3816873.39,5666184.83,5514936.45,8153091.85,5947120.54,7131868.34,7401036.90,7802082.11,6694383.94,9396063.07,15249167.97,4608652.21,9205991.08,8032947.39,12063697.65,14974371.56,14268355.28,11924812.66,13564346.04,14646765.80,17515780.75,8618196.98,10880563.68,43475639.74,37589030.83,32523467.45,20478959.05,31721065.32,0,51696096.31,6522918.93,4715878.78,15368331.16,32682530.19,496044442.66,433147971.76,421946913.08,215794648.13,170777767.46,146884291.47,73354027.85,82436139.91,0,64992260.60,30958414.27,32797513.68,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
