,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,6072688203.59,1849735912.84,948460825.26,1787627584.05,2137078741.06,1735409838.58,1607263902.71,2043017099.13,1485207033.79,1392046440.33,823549650.44,912905766.53,1291183250.66,1544038368.64,826247343.42,882227625.96,1134564922.22,1167080740.39,924150662.09,1209476605.54,1132833091.85,948927568.24,801490736.70,974414585.00,1118801892.48,1338093102.68,725059312.66,1036122981.62,890328169.89,878551872.67,768019695.34,679191552.62,965439472.44,1063304560.49,610272935.73,678916975.66,906940280.83,1061472208.70,1092053005.51,1329151084.88,1554918935.00,1608239774.91,236784398.36,312074028.67,202544898.01,198279900.78,65143130.68,0.0
3,交易性金融资产,9686641.24,28583495.35,276946503.99,57660801.09,29835661.44,49672592.73,58500238.59,35928696.75,10644840.00,9601140.00,8889500.00,23970382.54,13882383.09,25129490.00,22148100.00,3664520.00,1944690.00,6270.00,310380.00,7853589.08,5728340.00,2520720.00,18298430.00,969050.00,14577082.01,10951340.00,10472680.00,9690649.97,6052520.00,1142515.31,6577559.47,14275899.87,184162173.17,801202.70,2781270.00,14436810.00,1516297.68,1235154.87,1959240.00,514590.00,1634230.00,7705062.43,1163770.00,421190.00,0,2663533.73,3271200.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1714539355.96,1032473833.88,2309062864.36,1823566123.16,1447527389.71,1106645567.06,2237392016.82,1657063268.77,1153548152.81,779494456.16,0,1221096580.79,0,588116686.17,0,965811291.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,5912352.11,10722401.32,8932223.08,11323302.82,10316057.70,10509311.36,18391290.20,16198623.82,7737035.99,19209112.07,10996768.33,9166227.99,8166908.18,12647272.79,5533652.66,7525492.67,6020739.85,11823310.90,10150000.00,9211855.00,8320000.00,25478800.00,29689150.00,26222888.42,25987687.00,26466872.40,17753830.00,11049882.00,11414135.42,17035133.72,18797115.94,31769874.00,43612174.43,71138581.77,56431365.64,26759559.14,12360000.00,59667882.23,4888815.70,5295627.00,3839570.00,61141723.00,533300.00,98000.00,10553153.04,0,2318110.00,0.0
7,应收账款,1708627003.85,1021751432.56,2300130641.28,1812242820.34,1437211332.01,1096136255.70,2219000726.62,1640864644.95,1145811116.82,760285344.09,1869000286.88,1211930352.80,897987124.92,575469413.38,1256851607.12,958285798.34,640218344.56,556106829.85,1137984375.43,753075431.28,516609563.98,496191413.64,1050923574.53,603455687.08,413956254.55,469740989.07,945147821.95,480685436.16,311380193.97,361265280.50,678905048.54,354253776.76,200845961.84,175564037.13,449149162.58,218972205.84,104520637.68,136037351.81,365108695.01,160307812.14,86513042.14,83262434.08,210887763.49,135566972.73,97282813.75,60971369.40,39864756.04,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,979203044.31,452844423.19,757280618.85,1279726729.11,1100574334.24,424850022.62,1346130288.84,1043771471.09,846665431.61,744735722.57,969656333.82,743780459.63,813661946.94,520059372.77,840719008.70,970438319.40,378490930.21,167739576.18,335594993.33,390385644.77,565593176.17,222915334.38,594550917.02,662273520.67,441570087.09,393933414.03,497416901.78,782621391.68,882521950.33,466708940.59,599254223.03,842629185.32,455765534.53,337294350.90,506138662.91,923591405.13,930544380.56,472829834.67,261023043.52,189469786.68,172240761.07,158945326.60,173463468.09,182486711.63,123399805.03,115597141.36,44068657.80,0.0
10,其他应收款(合计),324041217.83,186236378.57,239903955.27,438782635.24,527407815.17,502215573.25,512645408.00,469177532.03,417956935.85,362001494.47,0,325418751.12,0,263546591.32,0,167695194.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,8069.14,3152512.07,745244.94,2364544.19,1794497.12,0,2956554.29,4642692.43,1802621.51,3797665.34,2896214.62,6108164.38,112525.00,1443764.12,1253284.95,3153968.39,238640.74,262136.99,4414131.94,0,805150.57,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,186228309.43,0,438037390.30,0,500421076.13,512645408.00,466220977.74,413314243.42,360198872.96,379217774.08,322522536.50,448428779.85,263434066.32,205830625.02,166441909.42,142419915.08,108400039.64,151799012.58,114636474.16,143999085.44,81188261.49,177239517.70,157674757.93,200069899.18,123951740.31,229500067.61,320426244.73,224160809.93,97794882.37,210827160.14,185865138.08,181304904.37,61042575.55,166831952.13,137564322.38,105533539.35,82502738.71,146422807.98,80613457.73,108005546.87,119803310.13,50596963.60,47708120.36,37007622.32,38352504.95,82441037.28,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,存货,4842892829.72,4463319035.43,3664636044.79,5051249047.99,5057495759.00,4843780132.17,3735678910.19,3858288286.15,3847138664.75,3383848292.19,2364718250.09,3148670974.05,2732721242.18,2057360267.29,1677954118.97,2127527425.62,1707457390.97,1634550257.19,1594508565.39,1626966674.26,2282469692.25,1960249327.40,1267883508.19,1920312582.53,1597573054.83,1418766704.94,1164664917.64,1741781709.25,1779380161.10,1290819784.86,1170630573.36,1162313649.33,1122007704.46,787150564.14,823116648.42,845942707.26,825655874.05,560466986.19,395811292.97,442221265.84,366395178.46,321171964.66,299229343.89,330934755.87,206282998.07,247647876.26,128679211.05,0.0
16,划分为持有待售的资产,28946788.99,28946788.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,903000.00,903000.00,903000.00,903000.00,903000.00,903000.00,0,0.00,0,0,0,0,0,0,0,0,0,0,1584.00,139694.63,499289.85,499289.85,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,待摊费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
20,其他流动资产,619812600.12,691897026.52,554960077.29,298146257.78,403609604.48,628751210.59,798372847.84,207096584.39,579596098.61,214976686.51,720050425.08,864392303.93,704014334.48,315427537.52,369455170.94,344760373.36,453761436.50,125478978.09,186420106.76,697938384.46,174705703.24,179249458.85,133365866.81,267334601.58,445944580.19,47820980.68,47413015.96,34601643.19,57888252.45,47724533.96,7268087.03,7425767.55,11274131.03,2612103.25,2734618.80,3672197.63,3448067.59,1792002.40,1070208.67,1382498.14,927789.46,1200956.25,907552.00,1418956.03,907900.08,286409.76,3179507.86,0.0
21,流动资产合计,14592713681.76,8734939894.77,8752153889.81,10737662178.42,10704432305.10,9292227937.00,10295983612.99,9314342938.31,8340757157.42,6886704232.23,7149876654.06,7240235218.59,6916154134.68,5313678313.71,5206183390.95,5462124749.72,4468032337.78,3771424642.98,4341181816.57,4814098485.12,4830757942.78,3918025324.42,4073441700.95,4612657673.21,4258480537.33,3829725144.11,3637428547.60,4416979938.60,4163126193.09,3161042943.98,3460279462.85,3277724843.53,3164412056.27,2498907975.93,2617456616.21,2849856183.04,2890519077.74,2376004159.58,2268337109.36,2208956122.41,2294475053.00,2361470552.06,973566559.43,1010708735.29,677979190.30,663798736.24,368965610.71,0.0
22,非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,发放贷款及垫款,32812469.32,15281255.35,0,0,0,157600.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
