,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,144659568.53,208696690.55,354605416.74,214941950.92,269265889.75,184529706.41,265130638.94,231747021.24,256508623.39,302025342.67,230886830.32,216254959.73,158739370.15,216416631.38,303033338.79,165531769.94,1884627138.49,1887227979.24,88832786.95,56124561.70,53041606.71,37598971.81,46277722.58,78416548.91,39170484.36,32547100.87,33090428.96,69134888.37,57203302.78,58331859.29,82043641.88,57322878.05,24220012.53,33005385.26,47464454.47,46957225.62,67993460.95,69089761.10,76802964.92,69697144.02,81796439.28,91179691.99,84500797.27,99799328.10,94670748.48,125302610.96,170406807.51,167085553.97,145170388.39,146698170.41,140034076.12,258799484.01,200189693.14,164974528.19,0,283782839.32,185966169.34,174227283.33,177227057.52,212745631.44,58182213.55,39792684.53,44287852.07,88430405.86,96940649.50,85139815.62,77552681.65,86415623.61,77756752.29,164810416.40,126421735.21,235670382.42,152148298.74,106411790.71,102123544.44,106114593.39,107861761.70,196610252.45,24221800.10,35329343.25,9710615.93,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19907150.00,0,0,0,0,0,21016510.00,0,77246670.00,91273885.00,60084420.00,23516306.00,68945352.96,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2533254411.90,2675454505.81,2329524849.07,2138660547.86,2286816630.92,2225201351.75,2286535403.73,2704402262.52,0,0,0,2317325478.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,214753597.68,278589038.04,133511382.34,151505005.57,106560248.95,94143392.37,131213547.95,368639251.10,236279535.77,344403727.66,286400576.68,326647832.71,229565547.38,326753474.99,330226758.38,463697128.22,165358729.61,81207775.66,19154701.52,67347702.19,7549640.00,23482414.87,12359603.52,65955210.00,21293420.00,30475090.88,57724634.75,49794790.05,23673904.18,58078643.56,25120000.00,54131913.00,54636458.95,45217972.58,45871585.00,75362444.68,48741858.84,75684398.27,56471032.39,79611228.71,74167353.12,82274453.56,31392500.00,43214902.89,42581490.20,43051496.00,36842721.70,45644028.98,32287049.06,32728226.22,26606194.00,37034962.30,7183000.00,11595263.00,0,12122064.00,17841441.00,15910484.10,28349621.42,27127383.80,15705000.00,14932712.10,12641349.40,22703873.37,28871257.30,36578738.62,6308335.04,40717702.78,27832705.57,36293763.29,59335179.32,30746203.71,61991655.22,39390166.53,41705527.43,29520807.92,15260614.65,18650000.00,9735482.86,500000.00,0,0.0
7,应收账款,2318500814.22,2396865467.77,2196013466.73,1987155542.29,2180256381.97,2131057959.38,2155321855.78,2335763011.42,1822323139.17,1730216783.07,2005843697.96,1990677645.99,2050078607.13,2024705002.08,2271655997.86,2366434992.30,2631947696.06,2537701697.06,675775488.73,621045462.50,732222700.73,687122194.27,645554219.25,650139348.22,677227274.07,669917825.64,585431185.61,549010567.55,554874254.89,529429707.66,463955570.08,399498795.68,570836056.36,489804705.18,386413147.18,230644873.14,455328854.62,477013015.03,324524947.46,249933795.58,309794485.81,317079974.27,292901966.62,164029194.90,286476356.70,258777129.86,207115612.29,137211695.47,197505279.81,208876226.68,201224531.95,112913443.09,240340495.09,223546597.12,0,130152682.81,234703874.87,202637857.40,186675280.24,125726893.93,172630835.46,197521663.01,154116004.43,145167301.61,135315748.94,163832077.63,159962095.72,135113851.03,151937753.88,153742765.61,166135601.45,121572122.88,147081728.20,129635018.52,154516427.48,137403015.33,103914375.39,100786675.91,76276447.50,113421528.79,90638654.64,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
