,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3273932533.15,2076617250.34,2096519905.12,1751409625.68,2547805240.23,2151087104.14,1323521693.94,1479537939.33,1913850482.14,2403118520.63,240485101.57,262303100.08,261490451.95,222600834.70,248230299.25,362848093.18,325007383.39,586236755.74,610546925.07,415920329.47,523935843.75,814131497.57,736067129.08,673416044.47,737394319.97,760600552.82,364465468.36,509953827.00,748577457.51,641051650.82,287035311.55,387361389.55,486189688.33,714373509.01,812282248.17,582756112.87,644528090.76,710040747.97,860165754.79,889565742.31,1050506429.23,1385159342.60,441601693.39,711034611.99,866383140.37,689632295.23,727445781.74,649118687.96,593785468.34,602514680.47,552105732.25,428109064.61,363316290.55,359212058.08,340140163.78,227972716.12,220276358.25,20364582.80,16024322.10,69212166.67,83078035.45,49373083.68,65096163.88,49106294.95,112716920.61,157250858.99,184871449.27,190985678.54,157438602.36,153670634.33,183107585.36,174055207.69,189784030.42,118104201.54,117351350.76,88096030.10,89669289.69,16747385.65,37054857.00,5713156.56,0.0
3,交易性金融资产,86751867.43,61639640.75,62297573.32,3137211.35,3067762.17,3075567.93,3076087.71,3103673.75,3105995.53,3157703.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170169534.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,14609619.55,16927866.66,8244333.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,12042347375.98,14023569238.82,13370581213.48,12650884041.94,10367176575.26,10110195707.91,10194481401.72,9566715392.88,7371753490.68,0,88525630.61,0,51135317.72,0,46532475.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,94201704.10,99213449.71,101947959.21,215643848.54,453829444.52,153970436.60,192499338.66,244237044.59,284815008.66,264394375.16,43697354.24,38916989.99,14913660.51,46925125.54,14557167.84,15820704.08,28075321.31,28294342.21,56689307.49,47557572.25,32807946.57,18727577.00,107702607.30,52871130.43,29697648.28,55984371.40,84562793.91,85086970.74,119441087.65,79061916.28,22542198.28,39919170.55,35052263.82,18819119.57,12287337.00,4137179.37,15766389.00,33286389.00,29010000.00,0,0,730155.10,146712.00,0,4590000.00,10590000.00,11779008.00,9840195.00,2760000.00,0,2270000.00,503720.00,0,500000.00,3430000.00,0,300000.00,100000.00,849006.50,966822.00,2690000.00,500000.00,672200.00,1669080.00,0,6601635.18,26629575.03,25039462.50,14586154.18,14602407.38,25836268.60,15057345.00,28324735.49,6666296.00,9832933.33,4650000.00,5621000.00,3080000.00,0,0,0.0
7,应收账款,11948145671.88,13924355789.11,13268633254.27,12435240193.40,9913347130.74,9956225271.31,10001982063.06,9322478348.29,7086938482.02,7760229649.74,44828276.37,69496624.27,36221657.21,28581900.51,31975308.14,39516940.98,78991824.32,38018258.79,33527518.30,30234185.67,6970882.58,22203523.41,2905611.07,1421241.71,2650488.74,1768790.12,1364109.90,2143087.44,2290548.01,2549497.76,1411047.68,5556262.80,3345399.36,494378.87,8197650.34,1843007.91,0,0,0,0,0,0,14234.40,14234.40,14234.40,25051.50,15025.20,51715.20,15025.20,72084.23,75868.27,17204.91,8100.00,47052.86,58347.23,23910.00,13500.00,30820142.06,30413726.78,32134158.93,35715883.44,39683776.87,52692212.27,60990679.16,56757245.45,123942641.44,143630683.41,134360016.96,78330226.58,100381349.59,134202732.42,173081650.17,120478631.82,156129874.31,101111298.30,101078213.79,97835607.03,113108820.12,59008463.70,22879067.18,0.0
8,应收款项融资,271075710.43,166623708.90,134971311.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
