,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3459294027.40,3258369284.24,2779226245.57,2990268500.28,2909849336.97,3383087591.27,3169211592.24,3134691342.39,3506210803.86,3208073560.76,3295693469.04,3309162735.16,2672856184.64,2668174619.29,2318523640.98,2048849727.73,1950533754.04,1708043308.23,1597292422.54,1735275001.35,1187161660.44,1124973964.43,1071050079.39,1078947321.87,921179243.89,913094180.16,1056648374.09,964456208.28,765904177.88,973032973.52,877241223.65,1214288705.50,261585129.68,315551081.64,196580673.64,256105366.56,249233496.69,316425135.95,347428611.04,318150253.82,372416960.73,342311143.29,299771396.22,325132304.94,237745081.40,209386198.72,202881243.01,230183592.91,308013454.21,239148851.69,222366143.41,252222941.30,208234099.52,211483591.52,198392019.41,267404675.79,202957868.05,257631230.57,385548204.17,442480247.43,540261277.66,508306697.60,492735131.17,579665722.14,487488228.02,465365180.15,526831965.92,578939294.93,593594328.21,584229203.71,620703954.32,479371096.31,428533859.42,454246917.53,515200174.66,305752547.15,156978185.63,189891200.97,330581414.42,228533725.45,0,13317752.56,7524217.20,11299144.26,0.0
3,交易性金融资产,0,0,0,13313484.30,2003024.25,6363552.35,14079687.26,35557348.55,8041034.19,43243375.24,6028143.46,11340679.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19762.85,0,0,0,0,0,0,0,0,0,0,0,0,119571.48,119841.48,150197.00,50150197.00,50155426.40,50155806.40,50104812.00,111812.00,177260.00,1170295.00,74877336.50,2177410.00,3654173.54,3354523.54,32687281.89,6406071.89,61176551.57,121367025.73,106180290.02,95796696.25,40900000.00,40850000.00,5000000.00,33257330.70,0,0,0,0,0.0
4,衍生金融资产,282127.65,3916659.46,17043189.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1422291170.00,1685804339.64,2093188723.20,1493493958.92,1315099334.95,1825696704.11,1854562324.58,1460053783.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,3800000.00,3375131.58,652106.16,1891808.00,1200000.00,2571500.00,4126909.46,7876421.33,1000000.00,8800000.00,5900000.00,9290000.00,1795642.00,2480000.00,2988471.65,7649752.06,300000.00,8000000.00,19860000.00,26340000.00,10521462.50,17004795.60,18840892.30,29958640.25,18528352.77,26374047.87,11084535.17,56433492.00,57570728.82,15284585.57,19307787.97,23530367.95,0,0,0,0,0,0,60081770.00,104062230.00,133199954.70,0,62678442.99,118061889.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50861.85,170010.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11145177.50,5000000.00,50000.00,0.0
7,应收账款,1418491170.00,1682429208.06,2092536617.04,1491602150.92,1313899334.95,1823125204.11,1850435415.12,1452177361.90,1310357580.24,1788894597.63,1696190290.36,1355804586.43,752326814.21,763718772.75,759984582.53,744322125.65,867786047.62,569890868.54,621775495.30,594086856.61,559907320.90,538578016.54,549540725.91,612904169.98,638780031.40,595793079.06,625143635.14,628786703.93,457602446.13,377169657.53,335462690.29,396082433.60,164888263.21,145972274.67,139363126.22,138978236.14,172509758.74,149344328.60,144269552.86,161732041.99,252431719.75,356843187.18,275359396.59,140356049.90,243707267.12,130037731.79,121278803.24,120597504.78,204657550.91,232844829.71,177611206.60,167919329.56,156166872.27,151599867.05,129692112.46,143015229.43,167071251.33,137983806.23,173211539.45,137041275.09,132842215.56,152099945.41,108377374.19,85375138.24,104548922.31,99776382.17,99223081.90,98065323.69,110224163.47,69620840.98,87139224.36,49651956.19,97294426.17,67559359.84,110424726.32,83405265.50,85092580.20,71884396.00,84865219.36,49778774.29,0,130171715.07,139768464.56,50367394.91,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
