,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,4951925762.80,9646999978.63,5761196839.97,5328165744.54,4524974293.75,5438862682.70,2400416490.17,4027294330.83,2442507467.97,3746101971.07,3085359795.77,3064904934.97,3585788918.36,4002159112.54,3830505920.84,3742020112.17,4224434594.20,1753239246.04,1873175202.77,2034791609.10,2135349607.65,1553986350.94,1563627949.91,1504382558.14,1843504064.82,1374582780.46,718395946.73,847324256.09,1140039548.68,1035367132.14,1428120069.18,814615396.66,588295921.32,624025323.53,501966741.29,913722470.02,906644912.18,884453417.10,535440077.57,401854790.00,406224242.29,394912495.23,826760571.34,657270677.10,655748065.69,795678784.19,844797116.02,905307566.67,1136547372.99,949387010.14,1250984633.60,837548534.34,858481672.68,335269019.03,319108663.88,247715091.87,323832227.86,408138184.60,343621625.18,310415595.72,399334676.60,232351892.77,425105437.70,436464800.20,495332637.38,368509209.13,473472285.64,445981414.73,451643888.20,407728194.87,417753299.31,437114600.00,445143184.51,412955427.58,365053541.91,284835791.22,312758023.14,139998233.12,242784688.76,156140194.18,109748933.05,0.0
3,交易性金融资产,247231485.07,152465.74,152465.74,670273.97,115068.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104400.00,104400.00,0,0,0,2960.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2177195030.51,1906202997.37,1937229884.33,2111298374.57,1993711089.32,1261272416.62,1692253798.20,1463079366.84,1408682046.54,0,555691101.85,0,637782830.13,0,597463303.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,4300000.00,0,780000.00,0,0,0,0,0,0,1770000.00,3270000.00,300000.00,320000.00,420000.00,1889058.00,2760000.00,6027146.00,1200000.00,473517.79,1462863.80,925000.00,300000.00,441750.00,2000000.00,4117929.00,7956730.59,9340065.53,3804046.00,800000.00,1020000.00,1100000.00,3550000.00,2700000.00,1270000.00,3184270.59,3135373.29,3623910.44,5230000.00,5800000.00,1120000.00,277855.00,116000.00,0,1259090.00,3852870.00,6695000.00,4635000.00,1000000.00,700000.00,1040000.00,981223.00,300000.00,3000000.00,1000000.00,1500000.00,0,1450000.00,0,880000.00,100000.00,4000000.00,0,0,0,0,0.0
7,应收账款,2177195030.51,1906202997.37,1937229884.33,2111298374.57,1993711089.32,1261272416.62,1692253798.20,1463079366.84,1408682046.54,614563764.08,555691101.85,571629951.71,637782830.13,635059189.54,597463303.28,408507652.07,482275524.69,416304323.87,402863799.78,389209401.63,390837114.77,338902003.23,305271833.66,286789213.98,284474796.21,232067439.41,216268080.00,181957413.43,272134972.52,244579576.11,223556054.70,219070205.43,252305900.19,286156459.27,331233950.46,340586007.19,341517157.51,238079778.38,265843828.54,283432933.22,285809090.07,238163942.65,232870915.98,268517797.76,272565532.24,338763125.56,273502466.86,334156789.53,308894110.47,237347195.96,274275989.77,238564600.34,228746463.85,204400611.42,217669664.54,223022009.41,223020996.38,237194450.10,273362718.08,252531577.77,248730589.57,224231314.17,229346515.70,224694385.79,220344542.88,218821679.27,227879803.85,301250434.14,330327405.52,322111609.90,344938959.15,334882300.00,341241960.93,309073593.47,241734237.85,249781378.10,269384330.74,96346837.30,83234888.32,75231467.05,68215911.05,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
