,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,953895051.24,488895214.10,374460786.79,701847896.53,1011234922.01,548647797.98,512503757.34,643735203.82,706857849.28,619665157.60,446037984.99,411560142.36,616189740.90,448452232.37,390221367.14,462768721.93,414619669.52,371177612.82,387677809.15,327704370.91,426238494.15,385548870.13,249405511.66,244060752.94,273367017.09,289045498.96,235738968.05,238918850.00,247995407.79,252826832.85,175916370.44,165167494.66,154483951.67,206845663.40,159107881.36,171048440.62,203871974.01,206136112.38,159711685.99,137194008.53,166448884.46,150553758.37,124879876.62,147486296.23,130030916.51,112635983.33,136869005.42,78216269.59,71223559.19,74026763.20,75652573.01,39381572.23,42530607.84,57166963.68,118953932.24,117309937.67,58792638.12,86142825.27,70639401.03,51279153.92,84997934.21,79552471.14,34841154.90,54035037.97,94924478.09,72617595.40,100790347.07,76505617.58,77003066.94,41734320.62,54758598.89,0,19457646.25,14143919.13,66654855.32,105349797.15,131083731.05,111804942.29,12698410.84,1720688.08,7150401.37,0.0
3,交易性金融资产,26000000.00,380000000.00,370000000.00,150000000.00,0,0,0,0,0,0,0,0,1433561.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500000.00,0,0,0,0,0,0,0,300000.00,0,0,148100.00,145750.00,145750.00,150000.00,150000.00,150000.00,150000.00,150000.00,150000.00,150000.00,0,0,0,0,0,0,25357239.26,25357239.26,27676155.86,27569605.04,29889129.60,29995680.42,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,603951912.24,594212425.09,566511274.46,351432990.05,338279749.62,495178990.24,514221405.78,605869804.16,584396886.99,0,591704336.68,0,466169373.57,0,528893681.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,320647549.92,344218288.14,310143411.75,146148370.72,125747810.11,298129424.26,308745475.19,373229253.35,353715849.49,404513652.18,328081308.82,299609492.27,274937358.38,280673513.80,323417667.58,279554230.43,220399588.52,207748347.40,226054454.17,275345929.22,318140137.02,219683992.86,208279979.75,237026573.19,218370358.74,171792593.32,161974457.85,154709585.60,135615379.46,120589751.17,105270567.31,120816188.75,104879349.51,84418246.70,82349342.98,62823635.26,45526356.34,44671325.96,47050701.08,47594171.32,46854665.49,45231105.27,45216689.15,42708122.28,47627614.10,44260315.43,43262996.17,33325051.41,13226992.37,14987191.69,10985303.02,11056431.54,8329430.96,9730554.79,5355318.94,4088585.30,2488505.20,1348450.32,2897382.00,795296.00,1455402.77,632579.99,398064.96,527910.00,1514193.74,318000.00,0,0,740000.00,50000.00,50000.00,0,0,0,0,0,0,405954.40,503698.40,775000.00,3434817.22,0.0
7,应收账款,283304362.32,249994136.95,256367862.71,205284619.33,212531939.51,197049565.98,205475930.59,232640550.81,230681037.50,254750798.62,263623027.86,241420130.64,191232015.19,190526416.28,205476013.75,197033757.22,225807850.70,186375976.74,179904489.83,171588384.10,168142778.49,154086833.38,135485492.74,120056870.91,120924176.71,102374211.16,95205321.20,91142376.05,93901446.28,88711694.63,90740131.60,89302559.32,91680667.64,83532662.77,75167927.42,72013791.86,63524524.38,70445974.76,80094346.00,56642511.80,64966951.23,83201011.42,82131508.38,75841247.51,74605927.02,84669281.71,100385872.98,102756473.23,127778580.17,98045038.96,95900359.56,102439756.12,116134279.59,82731176.22,68566397.78,67274013.90,66517592.72,69285090.61,67219172.86,65561372.25,66088907.19,68967214.62,69388978.93,53938771.60,53853098.85,27777686.06,32043975.40,28767542.75,30215074.01,71976129.83,72805264.83,0,93061484.61,73289773.31,74127757.45,98804947.17,88003161.76,72243075.64,59546027.25,52982524.14,17974395.09,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
