,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20081231,20071231,20061231,20051231,20041231,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,现金及存放中央银行款项,2699895000000.00,2844741000000.00,2556509000000.00,2434089000000.00,2805107000000.00,2878732000000.00,2963554000000.00,2978073000000.00,2896619000000.00,2916248000000.00,2882030000000.00,2831875000000.00,2811653000000.00,2862087000000.00,2628945000000.00,2661987000000.00,2587057000000.00,2724711000000.00,2829814000000.00,2972174000000.00,2743065000000.00,2810852000000.00,2851344000000.00,2822653000000.00,2603802000000.00,2704275000000.00,2551905000000.00,2728635000000.00,2613111000000.00,2566280000000.00,2544878000000.00,2542086000000.00,2487082000000.00,2488430000000.00,2452417000000.00,2270274000000.00,2082332000000.00,1844298000000.00,1826475000000.00,1679042000000.00,1517806000000.00,1145884000000.00,937014000000.00,687503000000.00,459820000000.00,421361000000.00,386129000000.00,346433000000.00,294587000000.00,0.0
3,存放同业款项,235742000000.00,201630000000.00,214962000000.00,175532000000.00,109728000000.00,91363000000.00,104728000000.00,100238000000.00,130245000000.00,173228000000.00,198792000000.00,360169000000.00,622665000000.00,463118000000.00,559124000000.00,684615000000.00,697923000000.00,684011000000.00,766389000000.00,535867000000.00,572805000000.00,590226000000.00,523899000000.00,421395000000.00,397678000000.00,379618000000.00,502704000000.00,420889000000.00,262233000000.00,343528000000.00,347130000000.00,228262000000.00,131874000000.00,68241000000.00,97435000000.00,77031000000.00,77893000000.00,82175000000.00,79539000000.00,67902000000.00,61693000000.00,62668000000.00,16432000000.00,25469000000.00,18878000000.00,16355000000.00,14268000000.00,20145000000.00,25216000000.00,0.0
4,拆出资金,523183000000.00,537837000000.00,461315000000.00,487107000000.00,552013000000.00,550508000000.00,424382000000.00,388260000000.00,505269000000.00,454416000000.00,387844000000.00,570991000000.00,580949000000.00,432546000000.00,368411000000.00,328657000000.00,504252000000.00,438910000000.00,375428000000.00,372234000000.00,407062000000.00,359904000000.00,547064000000.00,382171000000.00,308655000000.00,257546000000.00,250597000000.00,265197000000.00,223380000000.00,183243000000.00,140404000000.00,165021000000.00,212683000000.00,234730000000.00,261723000000.00,101863000000.00,95375000000.00,77256000000.00,57790000000.00,84443000000.00,49435000000.00,44479000000.00,52498000000.00,77259000000.00,40694000000.00,53616000000.00,56074000000.00,72568000000.00,71703000000.00,0.0
5,贵金属,30063000000.00,99941000000.00,138192000000.00,108455000000.00,21268000000.00,60025000000.00,76373000000.00,74644000000.00,32008000000.00,68680000000.00,105297000000.00,111181000000.00,59105000000.00,71135000000.00,54578000000.00,38340000000.00,40909000000.00,39256000000.00,23532000000.00,21647000000.00,20188000000.00,20468000000.00,21211000000.00,21018000000.00,19185000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,交易性金融资产,801361000000.00,812068000000.00,697392000000.00,622704000000.00,643245000000.00,597350000000.00,647628000000.00,574639000000.00,577965000000.00,504019000000.00,532973000000.00,502008000000.00,417955000000.00,453036000000.00,444793000000.00,483192000000.00,439261000000.00,412789000000.00,399935000000.00,392740000000.00,414660000000.00,396213000000.00,351373000000.00,333481000000.00,322882000000.00,333783000000.00,248453000000.00,225811000000.00,178555000000.00,138040000000.00,97005000000.00,103394000000.00,68052000000.00,69186000000.00,55657000000.00,56493000000.00,50257000000.00,79797000000.00,97187000000.00,0,112176000000.00,40017000000.00,17205000000.00,0,0,0,0,0,0,0.0
7,衍生金融工具资产,24944000000.00,44309000000.00,18207000000.00,26144000000.00,36944000000.00,49402000000.00,31190000000.00,51478000000.00,28284000000.00,22740000000.00,15452000000.00,19117000000.00,31460000000.00,6967000000.00,19044000000.00,14429000000.00,16038000000.00,11645000000.00,7581000000.00,7925000000.00,7195000000.00,6280000000.00,6592000000.00,8282000000.00,8186000000.00,7486000000.00,7851000000.00,5417000000.00,4825000000.00,7070000000.00,6886000000.00,7710000000.00,8524000000.00,9509000000.00,8838000000.00,10618000000.00,9173000000.00,6288000000.00,5706000000.00,0,4678000000.00,7151000000.00,10207000000.00,0,0,0,0,0,0,0.0
8,买入返售金融资产,708551000000.00,404432000000.00,321801000000.00,789236000000.00,371001000000.00,518887000000.00,367812000000.00,708704000000.00,540386000000.00,542549000000.00,596304000000.00,575234000000.00,323051000000.00,312465000000.00,534840000000.00,519193000000.00,471809000000.00,600097000000.00,647110000000.00,656545000000.00,509418000000.00,566629000000.00,750986000000.00,735891000000.00,737052000000.00,754816000000.00,785652000000.00,974050000000.00,814620000000.00,784731000000.00,986699000000.00,898726000000.00,529440000000.00,693760000000.00,637645000000.00,718665000000.00,525331000000.00,561049000000.00,431307000000.00,456796000000.00,421093000000.00,246370000000.00,144848000000.00,0,0,0,0,0,0,0.0
