,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,20000331,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,163721909.53,193525458.63,352760285.45,344297985.64,363225149.96,366509942.47,545518480.33,461936306.66,424600101.33,959631726.62,611564947.72,1571258199.30,732294787.58,642900128.17,616550404.60,339868282.14,122524635.68,58245019.85,226158380.50,9531666.07,11716230.61,5130389.87,16896372.17,109872113.83,236151131.45,221879392.66,13293720.58,13194397.18,4731396.90,7946995.75,3218418.06,2747819.25,16135501.56,2115545.72,1322097.79,2072775.82,2421890.07,13654986.69,73755229.29,115695888.41,317952982.48,233551666.27,252729878.73,259291732.16,234655005.61,220485732.84,205765447.64,212945627.84,185137312.06,64743151.32,66816143.21,67755370.02,61749375.01,22576917.28,14593289.31,16632378.66,26408684.42,31412854.49,32693202.36,41473744.60,101607701.28,81508516.03,91906367.98,109263690.21,242067576.57,265966026.26,234686100.34,245475496.42,258298979.68,246360555.07,0,206387995.87,195354395.34,153901223.09,28862906.66,26600720.13,46125534.01,7993478.30,7056940.76,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92637777.84,197836800.00,300388740.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1173820330.01,1156782618.38,1160099717.96,1031370822.59,1218381857.33,1083415183.31,811436537.35,853039170.89,0,533774078.37,0,282194702.71,0,442596507.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,100000.00,102794.30,444566.90,0,0,1295645.66,90700.00,142050.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247444.00,1001290.00,3521601.24,3870115.00,1396356.22,0,0,0,5500000.00,8000000.00,5000000.00,8283216.40,0,200000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,1173820330.01,1156782618.38,1160099717.96,1031370822.59,1218381857.33,1083415183.31,811336537.35,852936376.59,764912365.19,533774078.37,355146701.46,280899057.05,543312441.45,442454457.10,291895672.66,232636331.50,279129518.71,208001155.46,147971014.94,2065504.17,5709252.70,14402310.65,21165340.88,40481762.87,1489060.76,4324523.97,19293156.29,13606689.03,18703021.05,17786801.73,8942818.13,8883803.20,243000.00,1243438.60,286048.60,254038.60,712638.60,3114185.00,2538490.00,6305754.22,25998.91,707497.63,2547437.59,7351181.59,1757164.10,5209109.10,167703.40,0,0,61353210.16,63589805.61,77133745.09,78558027.11,87922940.52,109955603.75,87609501.83,74300124.36,38197565.63,52141663.90,26184760.40,78559895.00,171197497.77,120805699.16,34886809.01,19487628.99,25490409.74,8163821.43,11014673.31,31661552.66,26083905.13,0,25527669.96,82624582.11,42747389.67,67487686.00,53544180.91,35774710.18,6991500.56,11105651.27,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,646443708.55,511763429.03,718028230.89,635245943.22,1283541316.57,935342993.96,892212242.01,798737002.21,876486042.00,813165355.45,1015703169.36,816467836.98,587164626.02,740527420.31,300018706.11,250759291.86,210317777.40,175462380.32,160621983.19,42021912.87,66774112.95,69661736.83,79720668.13,52661886.61,403618955.90,412386238.05,342935409.26,62298271.76,84688349.59,22308536.54,17688248.07,14132954.83,54581272.62,42005612.82,45704800.61,40791472.45,77094797.86,52046679.39,40961082.29,7026372.46,17389838.23,17255347.62,7480517.77,7574264.05,5996961.21,6415944.38,8380649.04,7492914.36,4713400.81,97504619.86,97935024.79,97132137.68,85808609.58,84015329.97,6048945.89,6967437.60,28832944.91,6900781.71,9020265.95,13472978.64,11186625.34,3959672.93,79468933.31,74214755.59,36061396.53,18683596.27,23634883.44,23269875.93,17163309.70,18277500.58,0,18322531.42,40457497.78,22616914.13,26143407.62,16112953.12,15535848.12,1065497.74,836082.00,0.0
10,其他应收款(合计),527672500.07,520081641.94,691909369.29,658264341.43,592686124.85,811262967.08,338494833.24,535936301.22,0,721119566.90,0,445352682.62,0,1233960669.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,935000.00,1165000.00,935000.00,0,0,0,0,0,0,0,0,0,1216031.04,1135142.16,1054253.27,2065347.94,1905347.94,1745347.94,1585347.94,2149900.00,1900525.00,1651150.00,1401775.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
