,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,504949288.13,304997990.43,454077585.16,456329129.46,415336628.70,285843780.37,101388764.96,342776818.36,859731912.22,490505445.72,615573037.64,656506503.31,235422496.21,259536912.07,287124057.59,426083667.86,260260735.65,206475357.30,226421941.21,328485146.40,128043379.09,107400217.19,265185537.88,365252228.14,264005711.60,270711061.50,232226297.70,290736076.59,172818398.38,181802619.95,154938821.38,148141445.78,175154583.72,206349287.78,217187326.42,236655464.64,274765651.82,148048294.36,117124649.30,119266958.97,98995858.55,84947843.69,115540155.20,145104580.96,87622174.81,77152351.37,83916174.44,119185166.33,73421729.31,71504417.12,84816029.85,80511013.29,43256867.09,29369322.57,24712864.66,29304371.02,66004004.99,79519323.40,98136646.46,111007123.28,111238786.65,82691029.30,77309002.99,144247426.25,93604880.64,109332237.86,128173446.80,245687520.84,268022077.65,225391042.55,288249433.70,428223393.91,344488871.28,475962442.22,267945971.36,309287268.12,133656194.43,107525306.60,54994562.62,36813531.60,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320.00,2950.00,5860.00,5860.00,0,0,1798234.18,1466932.64,1439370.64,1439370.64,915200.58,915200.58,966650.00,966650.00,1151530.00,1151530.00,10201375.89,10201375.89,10249933.89,10269933.89,43794530.00,41834330.00,47766908.90,7766908.90,19069946.48,30728946.48,19647028.99,9351128.99,47388000.00,17388000.00,20000000.00,10000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,3887602734.40,4076518416.15,3981849700.50,4131201691.51,3630380856.26,3611263354.97,3514501394.79,3674718122.91,0,3148683138.44,0,3269133194.86,0,2153166902.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,47920782.00,70250489.42,47677320.00,50085720.00,771700.00,0,1157850.00,19099490.00,26829700.00,2021700.00,2401700.00,11060700.00,4519000.00,4879213.37,2319000.00,33134000.00,0,39356431.20,15668300.00,15874000.00,10500000.00,18248543.30,28582243.30,27993477.80,3972889.00,5937200.00,13053571.00,9345000.00,22616950.00,22887660.00,7712398.85,2489560.00,11772800.00,14110200.00,1850000.00,1290263.31,7900000.00,2092000.00,13054400.00,800000.00,37926960.00,1676800.00,4717000.00,13038000.00,9036000.00,6576750.00,8055100.00,15088700.00,15502000.00,6446830.00,7402430.00,6365200.00,7464200.00,1000000.00,2500000.00,17508000.00,24050000.00,81169742.10,40525680.00,43396000.00,17974000.00,7162000.00,5300320.00,11399000.00,6135000.00,2135000.00,0,0,4946350.00,16415000.00,26605000.00,24875400.00,2040000.00,1100000.00,0,0,0,0,0,0,0.0
7,应收账款,3839681952.40,4006267926.73,3934172380.50,4081115971.51,3629609156.26,3611263354.97,3513343544.79,3655618632.91,3174948101.09,3146661438.44,2921826777.02,3258072494.86,2597690023.62,2148287688.85,1621216072.25,1654261774.93,1195782339.34,1318342734.37,1274933967.55,1224434586.31,992610110.58,854842760.47,776123323.87,744425317.97,714007238.95,647555177.42,652711249.34,593643168.92,620974103.11,562567699.56,549628215.46,396703742.24,331578099.83,261184362.13,247491427.60,222199968.08,173659458.52,256754628.21,157297297.52,137235337.95,180673220.75,217087183.37,203951178.84,204605881.45,209008659.76,226281338.57,254627467.44,208416310.37,246939392.89,263858906.47,261214752.71,217025800.56,270065236.14,285561332.25,315540531.86,326866785.73,420542820.03,380160348.61,370900097.03,337277224.30,405390030.04,369815009.01,308710585.48,278449664.31,295728559.71,238558945.80,219186838.82,192516120.57,209706682.01,189736957.33,200258558.82,184548650.78,248242338.52,238885528.72,191318028.80,130217833.12,154253458.57,136138405.06,110723881.81,79080410.04,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
