,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1620805179.94,1392152013.20,1554264397.51,1327654747.56,1469075784.86,1397113604.90,1006676330.46,1003996878.71,1004585855.52,1763269941.55,1188741670.39,772488915.82,1494601292.48,916744516.76,784215887.88,636305006.06,1347069040.59,1025350055.92,950590442.09,1084223711.40,1586791291.50,924689156.76,973576313.62,878869083.06,892443448.82,791143534.72,953614423.11,974620026.61,815613223.61,621108659.55,950330285.90,661926067.66,1158792535.46,951977410.90,1349942523.22,1128278605.60,1128820707.85,1281005190.46,1092201549.62,664917652.41,924687446.47,1484466706.22,1195436841.21,785472953.53,804997273.47,630800000.59,458226907.83,464219586.51,583780432.05,591980943.55,513480279.64,780605334.90,532107591.78,409939943.86,391073397.47,467104340.73,327197284.64,323985924.38,424872942.86,463727734.68,522797308.45,669892332.05,830706166.65,791162346.38,358487099.63,378570696.29,491694392.57,498084720.09,562178048.81,630424057.36,576809401.31,680833012.60,240138361.54,309974887.65,253163335.03,376258751.81,44311981.28,46656564.62,61734797.92,8931075.17,0.0
3,交易性金融资产,6121239.60,5428553.20,105915283.04,4833746.40,4848804.80,5560852.00,6458978.00,0,0,0,0,29438.56,0,0,0,0,0,0,0,447822.56,456679.81,388656.13,428336.61,377673.14,0,0,0,0,0,0,0,0,0,0,68400.00,1784060.00,858867.98,218850.00,10336300.00,50244785.00,605055.00,0,0,0,0,0,0,0,6362280.00,1890280.00,5200700.00,13281860.60,14943340.00,15944120.00,0,0,0,11564264.00,469000.00,6049855.00,11960.00,1582650.00,5127243.78,5648527.30,2039423.12,1709227.52,3687286.70,3449630.38,3342531.06,1950967.20,1411180.12,1725855.60,2445208.34,5297372.70,104879350.74,101755760.45,0,0,800000.00,24000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1818598733.23,1930168014.01,1762296104.73,1546446540.60,1827532425.72,1911707394.77,1610211287.90,1478220323.74,0,0,1647107796.39,1454850456.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,102125972.04,100870126.89,82835777.61,60872266.70,50863317.05,69802402.68,70636484.05,74065331.25,59055911.88,71316468.23,69848793.86,97344123.64,110819763.99,131888736.45,92334615.93,45887054.07,50057761.34,39699347.33,62565846.44,68826867.24,40562330.90,49934915.38,63733887.06,52403296.28,61370271.10,63718730.67,93473857.28,131207857.06,136430936.20,97030022.08,80359371.96,133797612.31,183901677.86,136499446.28,109286289.60,110419662.84,107654429.79,76726574.89,67813015.01,45881001.27,63562307.03,45818170.34,28304593.56,56246360.21,88058293.01,52238934.86,40827476.61,71795402.52,106290035.39,106760887.40,77349609.76,93039705.89,128441633.89,140020072.10,138875669.21,144497833.47,113894209.12,151139112.43,145410614.83,89851056.40,137941049.94,85831604.89,82829703.84,95315588.19,63610939.14,88435597.30,54010174.14,54493188.24,39338507.61,44623374.07,42162850.04,66880074.00,37191160.93,33656982.64,14507228.00,1380000.00,1290000.00,240000.00,0,0,0.0
7,应收账款,1716472761.19,1829297887.12,1679460327.12,1485574273.90,1776669108.67,1841904992.09,1539574803.85,1404154992.49,1599143197.16,1606504893.68,1577259002.53,1357506333.17,1530662872.39,1452366398.49,1482079086.35,1260616770.05,1459890366.35,1571728314.58,1398170103.16,1124745889.44,1357047500.84,1512467072.93,1376406790.03,1210517332.43,1348186350.30,1318496235.47,1274898907.40,1037747730.67,1310780549.44,1296908399.09,1090788615.43,1009617849.65,1214384551.12,1319495480.71,1184838456.37,1075618692.36,1172496633.53,1028333249.21,1017880126.68,778481265.35,966792556.04,995486134.80,742394955.21,667090463.28,960215280.23,912991521.92,838704381.50,678786821.57,999437269.71,1018379015.75,864403097.01,592129585.71,840580487.78,843285589.16,758891054.62,530227227.45,793824291.92,803097101.89,448339942.91,528800325.32,689367989.25,725589022.47,537503555.68,367312136.51,497323961.00,461216394.35,425829358.28,328465201.42,410961342.81,557956301.51,441224303.96,285256177.63,356676415.16,205223744.29,320862644.50,230679142.34,218982609.61,152145252.34,48272456.81,17388724.05,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
