,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,990863519.68,900651858.39,744764469.72,733252786.36,578068844.30,594625362.30,645170852.75,596991209.47,531475705.26,619453143.02,640082751.03,648586503.50,482471649.86,808682248.80,692997387.28,577973751.45,585362387.65,589005795.33,802852165.54,508176923.88,636184865.12,753102173.66,485899085.51,440454019.14,488843659.38,552451803.66,452299632.28,413830544.55,403768648.41,597669541.68,557801137.01,893879348.16,828343913.04,516784547.69,1016175052.87,453703827.20,388314829.97,355716248.73,359470236.94,328474436.90,432991339.14,464490881.13,518572204.46,438798300.99,254941347.40,261863513.77,186568861.50,157532885.36,266743669.73,373026925.58,426503815.87,331931392.44,272514472.97,232363022.43,231414733.36,231444722.89,179112826.42,219377351.21,197449052.31,139015730.28,109952463.81,156303135.68,105342136.53,164371605.25,160980661.33,126304212.29,138547417.26,117101164.84,115788661.14,107259957.90,18189503.59,10113768.49,7373071.34,0.0
3,交易性金融资产,61506571.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215175.00,0,0,0,-124275.00,-105250.00,217500.00,2250.00,0,202900.00,-237275.00,223125.00,113950.00,1306500.00,2766925.00,1603000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,58150.00,0,0,0,337600.00,0,0,0,84325.00,0,0,0,199200.00,21340.00,713005.00,0,564700.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1992209572.33,2451172092.44,2575071296.53,2489830386.34,2281199119.56,2550336013.05,2751740557.78,2784991825.64,2526738958.51,0,2352718851.89,0,1733714085.05,0,1618413400.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,48966873.99,600883509.70,567473960.01,583471687.72,582334915.40,785268301.02,755348127.73,803381455.31,487019868.76,695385016.08,728131676.97,350439910.50,272578020.30,298299601.53,357330683.61,321686132.10,309608209.00,554622423.14,380511057.89,693783461.76,457219200.22,422575643.84,434045321.69,750752585.09,831940109.22,567544110.87,519984005.96,412775677.63,431398396.33,681892695.02,963214822.91,994665028.72,1142577369.68,1006238405.93,286369166.63,161597880.86,165033301.45,210672537.84,227407441.18,214606074.72,131847311.16,193776006.07,146984913.15,93731910.02,142483011.70,185117724.17,119596261.91,119409622.94,199972896.55,108820536.14,102775802.91,128528031.34,146924569.59,107738055.31,40699083.02,67671217.42,156406170.89,99368432.84,89524587.04,32381732.01,58697815.38,33157966.43,30076792.66,17522278.00,47372341.45,32840083.25,41097644.35,27692098.75,31089840.00,22888319.20,7749963.87,770000.00,6477440.00,0.0
7,应收账款,1943242698.34,1850288582.74,2007597336.52,1906358698.62,1698864204.16,1765067712.03,1996392430.05,1981610370.33,2039719089.75,1802009480.82,1624587174.92,1710696839.39,1461136064.75,1174657950.42,1261082716.86,1171127965.38,1132837811.29,1167128319.59,1429920861.25,1436915113.56,1494454912.72,1546584369.10,1506921848.47,1529381156.29,1584808100.49,1358654446.11,1484425181.92,1272327182.60,1341729138.96,1220589640.68,1356315478.14,1392099240.77,1294334673.35,1378318276.63,1709242165.43,1807522645.26,1437088555.52,1289455995.20,1429010621.14,1248501238.52,973369588.49,808413961.33,641291194.32,525474645.72,488492850.78,729538870.43,989404345.75,946401107.52,812475588.69,808577229.53,873873324.40,762142733.48,713069304.62,713705079.14,683019728.06,571604016.18,439439584.84,365365998.85,443569504.25,401048199.96,301696664.74,277318323.53,257719669.92,217643131.18,159625603.87,149989619.66,118897518.95,93244882.72,69773068.37,67354517.79,63598125.41,55295206.74,47686074.04,0.0
8,应收款项融资,395498509.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,17717086.40,14016048.55,27689235.31,19297111.90,11008134.04,33586476.96,30495435.13,12668011.90,15203966.05,42129730.53,61364998.25,41635473.38,32045426.09,58910117.92,38129990.61,59124852.21,45431211.21,127348022.91,86400555.23,59840913.06,110733691.75,96662552.13,91749866.22,81242555.65,86233942.53,261979744.91,92067567.33,87920637.74,80372882.27,201864328.11,66448690.86,94999725.77,119817174.13,97843958.64,132025341.83,143102114.48,65518260.26,70843056.89,47818778.66,61830645.43,93557161.19,49904957.53,49465611.85,55895372.95,178752933.21,122978613.59,104881543.78,127120905.81,143341052.31,57105928.33,83079203.40,59165715.20,21125108.34,57696867.71,45637589.91,26320731.93,33122511.60,17107290.60,17642359.60,23952740.85,19415931.57,11605935.03,19912623.33,8709204.63,3859437.91,7520535.07,3414040.91,1832489.41,6309803.76,9859937.96,3099226.04,837869.49,1635221.69,0.0
10,其他应收款(合计),20480584.83,29960104.71,24670010.54,21623266.42,17698506.99,42890304.74,30480837.18,40221012.32,31930644.03,0,10425136.85,0,23948114.44,0,33158723.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
