,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,156046253.82,240848817.38,134821515.75,208230459.39,157879580.04,152320231.87,130372194.48,149343962.75,126352570.81,249836720.62,133690716.39,158033795.42,183286895.71,140986080.77,283715059.76,288978637.91,187723020.03,260378995.47,193966236.73,173300391.78,220824611.25,225209147.76,163770432.47,178319920.58,744279195.25,775237870.73,252773784.73,140542754.39,150189597.11,233148296.68,169604309.81,192610032.93,185571336.68,225388373.55,239245371.09,275336689.07,220931596.62,161754469.69,208396356.14,231732085.86,134810191.39,159352614.40,195755276.78,201717644.10,150780479.34,134377710.46,129801141.02,188431535.74,177944998.58,187700650.39,206199149.10,243537452.07,237605345.62,218350730.25,247076735.84,247322163.00,236935892.95,213401680.72,178751842.64,256352571.31,257464542.08,245087522.08,271600187.29,279980165.83,188178213.85,186227594.13,302980618.42,318277940.98,339938624.04,82717682.12,91869062.89,51442884.35,69505478.65,0.0
3,交易性金融资产,310723401.31,336685656.64,362145633.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247045.78,247045.78,247045.78,247045.78,0,0,0,0,212684.21,268657.48,284758.23,302091.64,309869.84,266939.80,306227.63,0,0,0,0,0,0,0,0,0,841200.00,22810.00,333600.00,207680.00,470893.18,692441.90,558163.20,1273578.00,1316742.80,1216742.80,1401512.40,1401512.40,4466990.26,8416990.26,20735235.67,20735235.67,119978338.90,120938554.10,2054100.00,2583617.59,2124970.00,2503930.00,2492880.00,63915110.00,513770.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,386295642.44,397425913.59,417506689.62,387290179.07,434100577.80,438452260.03,423845753.71,401180676.93,0,379740650.83,0,280679617.47,0,279679799.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,133763929.34,140351868.31,128040893.01,178582343.16,176581128.05,176374492.79,173726846.30,209407546.82,183596275.31,141589681.69,113381836.77,96909584.76,83896160.20,74447658.12,71373825.05,71780741.15,90609397.38,77330728.77,73054323.85,104304643.45,116448596.99,113801873.77,139798465.17,104028777.07,119671589.15,102191866.57,75275403.93,82295758.41,90924586.78,74516555.15,96118549.19,99254195.07,179974923.21,205693281.46,131072040.48,119209803.16,123527820.82,144879897.50,85819540.50,75575067.94,60937369.76,56264865.80,57860964.86,52611572.63,79053597.40,81999828.63,106125668.97,78594524.88,59349129.52,65509014.93,40778365.00,26007780.00,39259401.80,45564024.87,35454037.50,18763824.56,20304111.13,45716777.81,20202710.00,9763828.50,9311630.00,17090183.73,12198486.36,13782682.09,10293622.49,8807946.40,6529748.10,6319134.36,5203700.00,3824840.00,1449930.00,0,0,0.0
7,应收账款,252531713.10,257074045.28,289465796.61,208707835.91,257519449.75,262077767.24,250118907.41,191773130.11,262279679.89,238150969.14,219048461.34,183770032.71,193568514.18,205232141.56,199546013.75,180163644.87,188990984.19,219461493.41,220460845.33,211856659.66,252914971.53,259218951.10,276156159.71,238633664.71,238243576.35,260279877.43,260388466.66,208881912.94,220334953.33,247050660.73,269949437.72,154307142.34,171978994.57,178807697.99,201565690.21,130638244.02,160191944.98,154643603.81,164081753.38,124297581.73,126093453.27,122245210.60,117272724.90,111677075.02,145223597.54,139818910.14,140523399.23,112135184.72,130634398.51,130526171.41,131079821.93,102860678.50,97681224.47,119496227.78,121368137.22,105397236.12,107400468.44,114379462.90,84495386.61,61011566.32,71915959.51,86167268.87,82433075.04,72570104.64,76845720.05,86822404.16,75162884.57,65279839.27,72837371.28,70818278.04,58949469.98,32031506.03,25337643.74,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
