,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000930,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,952820850.67,1010650317.77,916255809.87,1006526097.87,1219874436.76,933754866.88,1610081425.81,1198031186.29,1271227193.59,839724562.47,1236180213.50,950330789.90,1112376440.84,1302007326.75,1251692556.52,1108220925.09,1113375996.87,1733343793.78,941788046.89,942907766.01,930975986.08,831087343.04,1036096102.75,1090163386.18,1027271075.98,903633719.81,959335628.39,953538728.85,970431432.49,947420584.94,871270423.66,877494460.18,815264942.29,780381208.96,779583889.82,681242231.30,697041747.91,589591467.05,571712428.09,493207418.69,477316721.75,487923442.34,527188294.97,514247061.94,443990285.83,415950263.34,341265864.76,411059008.66,440401141.46,462038065.16,514523499.61,558465974.60,380006191.67,425351529.49,444152441.61,574395655.67,621606830.40,562105869.84,525574692.17,432700102.65,493136583.57,499957193.53,496539670.52,401400593.90,490311848.38,498663965.89,380426172.10,339515121.31,472291499.03,376073564.91,349330802.24,436217014.08,666191813.40,384209004.10,114955590.86,136307157.90,113305166.57,62753918.26,42058158.31,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257660.00,0,17000.00,396480.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000.00,0,0,0,1015910.80,1015910.80,1015910.80,1665910.80,8825910.80,6010000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,291517173.34,354835714.28,343030575.67,332820297.55,213618692.25,260657538.45,242890414.25,282020906.04,249845568.29,0,204747296.72,0,188010880.15,0,252491609.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,27150000.00,72450000.00,52517060.00,42165400.00,0,4000000.00,2000000.00,1000000.00,30000000.00,34400000.00,1000000.00,6800000.00,5800000.00,0,3000000.00,1800000.00,1700000.00,2000000.00,0,0,0,0,0.00,15187191.00,15187191.00,0,0.00,0,10000000.00,0,26000000.00,26100000.00,26000000.00,0,687500.00,20000000.00,40000000.00,0,0,28000000.00,28000000.00,0,1550000.00,750000.00,2872000.00,8000000.00,0,22851009.00,22851009.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21310000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,264367173.34,282385714.28,290513515.67,290654897.55,213618692.25,256657538.45,240890414.25,281020906.04,219845568.29,202151776.86,203747296.72,193501933.43,182210880.15,232446400.03,249491609.14,246493478.29,200207059.34,215437240.32,226709533.14,215490296.05,193156657.96,224221223.32,219713305.44,214137490.64,203231175.74,259503066.51,224576200.44,246826116.25,197162849.69,207033450.22,178403108.77,147854978.77,154522821.77,198292477.61,161556243.11,126555637.49,129263433.67,171085592.23,150164354.20,149720922.59,104361465.57,147240291.85,141884846.66,110684675.79,90996169.02,150932675.37,115452387.30,70938531.32,114291460.03,118633179.40,94248698.10,78250403.96,60153687.40,72762652.59,47120413.08,57359211.23,36103957.53,91518668.60,73116640.61,78507449.87,47476305.01,63337094.61,33635938.53,29195495.22,20850070.78,25971199.99,24748546.43,28852212.55,27879611.65,12622086.02,19651784.14,20278921.59,25760283.97,8401433.47,16571303.61,7904541.12,13429728.27,64945766.47,87877.04,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
