,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,24417572.61,22632001.10,24214675.80,35995243.79,26615295.45,78214600.73,55982428.38,62619949.96,61597274.89,87752186.68,146623791.62,208195796.27,440929263.74,695251458.38,699976317.12,647808805.66,409981125.83,114568200.16,148209326.01,116784505.15,112956880.79,179346407.91,295304553.24,138695176.26,154638956.84,153432450.37,100482824.20,90058084.62,116429342.06,113048116.39,103409041.00,119396423.47,137592692.20,343506937.32,231543548.83,264507271.40,264668711.13,269619309.39,268810629.57,160336445.51,214227890.28,186636184.98,135175628.69,207239033.36,146665553.49,179381079.94,161878381.29,145189973.18,690911670.12,514804628.17,522582251.79,468448693.32,472160161.58,490545364.74,447156190.51,457258500.89,445534274.26,410005293.97,349601403.19,304860549.57,267249281.16,240614547.09,243214148.21,233402814.89,200424453.93,194530535.00,184859168.65,230742807.66,260878381.32,188534662.57,245037031.08,218601512.63,227428636.34,261839706.43,266537942.50,174611929.13,207018176.98,95507855.96,90367789.74,115086862.33,145136573.15,0,81183816.94,0,35301067.96,21893204.57,6901323.76,0.0
3,交易性金融资产,8152800.00,50336409.40,52203486.90,73609963.50,69705094.50,95125590.00,386301146.80,891075550.00,1287312079.60,1764560608.72,1710399273.31,1670366981.92,1828926253.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21893344.00,19627520.00,23091200.00,29802080.00,62736777.60,67227543.04,59082636.80,78143725.44,63121778.22,0,0,0,0,0,0,0,0,0,0,1929050.00,32197349.48,27834573.26,49102833.52,43285026.13,42681751.88,67364214.71,87722052.70,110746641.24,96363949.38,103775899.37,92114165.67,72928571.94,76757228.96,60058542.13,102738414.93,55120223.10,1342590.00,36318790.23,26412975.15,78596284.47,78483024.47,1395150.00,1092620.00,0,5760.00,0,192495.57,1000000.00,0,0,0,0,0,2000000.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,4496583.53,3284356.62,4058967.84,6375985.90,6695251.87,4792703.44,2974151.23,474594.92,0,0,0,0,0,0,134861109.18,0,0,0,0,0,0,0,0,0,143828870.22,0,0,0,151356399.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,15770815.20,15467797.85,26110000.00,53650000.00,51166272.61,63595876.10,18164725.72,56759931.54,64691832.04,36027479.43,16717457.24,14173316.00,17891645.00,51002395.00,25000000.00,33200000.00,47135035.70,56024621.70,30037430.30,58246895.30,30656756.00,41580000.00,61000000.00,93550558.50,45890525.00,16000000.00,11632164.80,13988762.50,12157669.01,36171485.73,28000000.00,64253067.80,105376498.36,92785269.62,22701397.31,35401397.31,89348721.64,46045704.00,36700000.00,41517863.61,20430000.00,31620000.00,32397150.00,37470242.00,31200000.00,9169578.00,19832273.88,43700000.00,39500000.00,22145259.63,32210000.00,43140739.65,27495329.65,21353527.98,25255653.36,23166381.73,21841405.46,16150000.00,16920230.35,14385000.00,17451981.16,12853491.23,19084503.91,17327909.30,11790121.00,16032159.00,1840000.00,13410000.00,0,17000000.00,0,0,0,0,0.0
7,应收账款,4496583.53,3284356.62,4058967.84,6375985.90,6695251.87,4792703.44,2974151.23,474594.92,0,0,0,0,0,137898404.72,119393311.33,94083581.26,97845656.52,137613663.61,150758857.61,153721572.84,161234697.00,103844954.85,117446290.68,124582844.86,129655554.22,159791832.95,120197480.31,148116054.40,118156399.71,129758526.35,105273041.15,103859001.82,105220140.85,140609256.49,86404776.41,97967140.83,80604576.07,78438187.33,80693289.35,80277220.55,78453397.73,56369635.77,46023030.01,68765892.53,61464210.58,63206196.85,54313428.37,59520451.21,51194231.61,37942376.90,61642173.18,54645387.40,52329974.75,47027632.74,43084446.70,24030014.97,50031041.77,20789002.23,19221636.86,48927262.89,42530568.62,43670408.37,40095840.52,25056306.70,36443040.96,58975000.03,36257065.99,41654582.46,30396563.57,52299989.38,46476112.92,61836439.59,44070759.12,77640071.05,55019919.86,50657845.08,46626109.37,56164895.33,43437835.49,91560702.95,59426894.41,0,81875360.84,0,99314900.89,96280644.53,37475571.21,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
