,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2398948854.08,2464803901.45,2686305161.03,3150265793.66,3087061229.86,2313930675.42,1879091924.04,2012118406.87,2539808369.04,1705909519.81,2304816214.18,2235729656.37,2253892528.41,2067630739.29,2696487126.58,2061676608.98,1687222677.33,1520431795.13,1697538358.43,2281891751.87,1420631361.92,1677523338.71,1823709900.36,2126703639.80,1982335268.27,1655631837.03,2524220047.64,2173909129.25,2348487160.58,2120011159.67,1989964869.29,2277548224.59,1882190926.43,1700200114.65,2078059075.86,1984021168.50,1724315104.46,1262782882.92,1555326436.07,1378094576.75,1394685149.35,1227332289.57,1125205831.73,1417994211.70,1390113252.58,1140221441.65,1240323457.02,1295423349.71,1051657914.77,1127777930.80,1163184925.38,1100271881.89,934686388.68,880542419.17,874810280.37,789299550.08,618143821.51,561283849.55,630468513.13,415244291.70,340065840.04,351736367.74,352583540.49,384480634.22,345671918.13,282432800.40,242294793.20,308061844.02,339246859.26,203111032.83,224090193.28,187507957.22,227172182.28,126979995.65,148104287.73,78269153.07,151340512.15,113359065.06,165864811.58,314019139.61,0,210953779.01,0,164686967.82,0,254553297.97,0,399852669.11,141046446.60,10643813.39,6086250.07,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,20000000.00,34600000.00,4600000.00,0,128140000.00,4000000.00,42000000.00,0,199000000.00,0,0,48000000.00,34470000.00,0,198000000.00,0,0,0,0,0,0,0,0,0,0,0,0,244150.00,186845.00,0,0,0,0,0,0,0,4877646.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402171.39,0,5436516.80,0,0,0,0,0,0,537597.45,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,25334551.03,20428496.27,22623491.56,12552888.06,14769941.14,13442693.97,16605339.85,9601500.41,0,16944794.62,0,7976413.65,0,12853512.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,148200.00,818200.00,0,1000000.00,500000.00,400000.00,2100000.00,250000.00,6214000.00,5282500.00,2088000.00,0,100000.00,4006040.00,5180000.00,2200000.00,700000.00,7780352.00,2700000.00,5200000.00,1920149.46,1050000.00,4917000.00,1245700.00,1902062.40,4839000.00,6380902.28,4640241.40,3990000.00,2350000.00,2100000.00,3628620.73,2200000.00,1400000.00,1060000.00,1471016.30,1501016.30,2050000.00,1109000.00,570000.00,0,0,0,28395.80,0,300000.00,0,0,0,0,0,0,0,0,0,0,33840.00,2268000.00,4768700.00,3977440.00,2960740.00,2450000.00,2550000.00,9248860.00,1117000.00,2043333.00,5740000.00,0,260000.00,762560.00,2800000.00,500000.00,3150000.00,150000.00,500000.00,0,0,200000.00,500000.00,1060000.00,0,3320000.00,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,25186351.03,19610296.27,0,11552888.06,14269941.14,13042693.97,14505339.85,9351500.41,16155028.45,11662294.62,12991945.14,7976413.65,8404352.95,8847472.58,13506540.49,9246827.32,15737396.26,11555101.86,13167458.70,10782056.47,8200766.04,8816874.83,12993705.80,8959433.74,13432274.72,12254603.61,14146245.13,8005404.36,35359480.43,18245986.33,17674268.52,11977522.06,18573868.29,27789952.20,21204400.71,16934863.09,39749528.28,42613839.81,44314965.19,21514311.18,30784040.23,16728632.66,31697216.74,16319415.74,27637897.01,7920170.80,8669093.56,9008821.06,3820470.62,4108605.90,11869365.97,5000711.54,22548162.18,7895717.91,9579071.90,4590258.57,23858351.45,8158662.22,14155913.74,26735048.26,38680747.58,30928747.98,37008098.57,11955412.61,29428009.44,29699927.06,23045769.93,9562244.39,2028716.99,8139293.74,2604467.34,3511273.08,1612596.23,2446759.30,24030.00,968422.09,1595938.98,1569127.63,1652092.28,5072508.27,0,9682976.04,0,1977276.78,0,2429318.01,0,1941721.95,2305057.99,1348414.60,1605662.43,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
