9,应收利息,0,0,0,0,0,0,18312000000.00,18421000000.00,19663000000.00,20354000000.00,18724000000.00,18449000000.00,17071000000.00,15770000000.00,13471000000.00,14116000000.00,14410000000.00,13540000000.00,11944000000.00,11264000000.00,11633000000.00,11937000000.00,11135000000.00,10641000000.00,10138000000.00,10043000000.00,9798000000.00,9165000000.00,9450000000.00,8757000000.00,8165416000.00,8552297000.00,8401527000.00,7274189000.00,5554467000.00,3011254000.00,2876637000.00,2121487000.00,2243319000.00,2006350000.00,1957240000.00,1625700000.00,1660956000.00,1711397000.00,1946312000.00,1605636000.00,1485188000.00,1510323000.00,1449919000.00,1126372000.00,859851000.00,751213000.00,830499536.00,675700000.00,0,1127155472.00,0,461714999.00,0,0,0,564488884.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,发放贷款及垫款,2444176000000.00,2328909000000.00,2151167000000.00,2088082000000.00,2051445000000.00,2003790000000.00,1922047000000.00,1848693000000.00,1772528000000.00,1704230000000.00,1646824000000.00,1594281000000.00,1548162000000.00,1475801000000.00,1430514000000.00,1358021000000.00,1262786000000.00,1216138000000.00,1209274000000.00,1187834000000.00,1124168000000.00,1024734000000.00,992892000000.00,938227000000.00,890349000000.00,847289000000.00,832638000000.00,786484000000.00,754801000000.00,720780000000.00,705083759000.00,682905530000.00,651376039000.00,620641817000.00,608270557000.00,448483826000.00,422485676000.00,407391135000.00,398355578000.00,373624736000.00,371973777000.00,359517413000.00,360499064000.00,342345885000.00,319434729000.00,283741366000.00,259125212000.00,246372536000.00,234116378000.00,221035529000.00,213873000000.00,207413819000.00,0,182181947000.00,0,175939480736.00,51427803009.00,155847983835.00,47798324467.00,47258464070.00,46435064434.00,0,46149068622.00,43284511485.00,40700763664.00,37183079393.00,36604497169.00,26648464473.00,33379263714.00,25866677859.00,23941303538.00,29941915765.00,27146430429.00,23178051114.00,18904573262.00,23178051114.00,14570963491.00,10671278779.00,9125310162.00,10101117215.50,7102237415.20,7644116795.64,4555573550.49,4212261327.71,1606377710.36,2766764326.48,1271422201.55,0,1089730897.09,0,804669840.99,0,0,0,0,0.0
11,代理业务资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000000.00,0,0,0,0,0,200000000.00,500000000.00,1100000000.00,0,0,50000170.00,10283900.00,0,519490850.00,0,56125300.00,5000.00,69001900.00,5000.00,0,79676050.00,0,28062300.00,28002300.00,28703900.00,29041700.00,87069900.00,359924.50,370887.90,39757463.70,0,-40579.95,0,0,0,0,0,0,0.0
12,可供出售金融资产,0,0,0,0,0,0,0,0,0,36744000000.00,35113000000.00,10293000000.00,1238000000.00,1179000000.00,1502000000.00,1280000000.00,2746000000.00,1245000000.00,766000000.00,1586000000.00,1954000000.00,1493000000.00,2476000000.00,1287000000.00,717000000.00,467000000.00,58175000000.00,91742000000.00,81933000000.00,89896000000.00,80733960000.00,80229512000.00,79917487000.00,78494000000.00,78392673000.00,36983052000.00,33239732000.00,31534183000.00,39998106000.00,41058953000.00,38308612000.00,36998409000.00,34002906000.00,41015718000.00,46323264000.00,48799716000.00,48009082000.00,36857537000.00,23286019000.00,17850892000.00,20296509000.00,20616491000.00,21304379993.00,18052342000.00,19382860983.00,15232170367.00,0,26248543243.00,0,0,0,31510244048.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,持有至到期投资,626944000000.00,656290000000.00,662716000000.00,647607000000.00,636607000000.00,700030000000.00,0,0,0,358360000000.00,329181000000.00,302822000000.00,291433000000.00,286802000000.00,282862000000.00,284598000000.00,289276000000.00,266166000000.00,260022000000.00,246137000000.00,231094000000.00,207874000000.00,200189000000.00,198848000000.00,194955000000.00,195667000000.00,140020000000.00,100381000000.00,102771000000.00,103124000000.00,105931385000.00,108223947000.00,109585082000.00,107683080000.00,108836036000.00,78345059000.00,70412797000.00,61379837000.00,44672478000.00,37496313000.00,36229930000.00,34585440000.00,27150056000.00,24292972000.00,19218740000.00,15584755000.00,15393865000.00,16271492000.00,15996024000.00,15911486000.00,16000347000.00,15819358000.00,17473410035.00,17548193000.00,17929480130.00,17957638743.00,21336832878.00,0,21704491526.00,22104167214.00,23079823735.00,0,22195358931.00,21496443031.00,20226977604.00,21688433398.00,19472444068.00,19963359744.00,19797973966.00,18187471818.00,17789883965.00,16903318995.00,13831407114.00,12969712968.00,7788898850.00,12969712968.00,7413423376.00,6104074656.00,4410760969.00,3552708455.21,3183423189.34,1710328706.32,493210819.44,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,长期股权投资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542000000.00,542000000.00,521000000.00,521000000.00,562000000.00,562000000.00,486000000.00,486000000.00,472000000.00,583000000.00,596000000.00,596000000.00,508000000.00,522000000.00,522000000.00,522000000.00,535796000.00,535796000.00,539294000.00,429000000.00,417292000.00,407413000.00,404390000.00,404390000.00,384390000.00,384390000.00,364313000.00,392705000.00,396987000.00,396988000.00,402390000.00,417390000.00,390384000.00,464007000.00,271948000.00,251948000.00,252044000.00,251948000.00,202742617.00,247665000.00,0,0,159049263.00,233372750.00,156491335.00,156491335.00,156491335.00,0,154491549.00,154491549.00,154492620.00,153491764.00,151492406.00,153493263.00,185793572.00,153493049.00,121192097.00,121192097.00,105491549.00,105491549.00,109492406.00,105491549.00,109494763.00,255992370.00,140497335.00,261882148.42,262399601.09,336503920.21,332510263.57,772231007.01,740857614.84,857793051.36,696785206.35,596101109.43,545152603.76,253698353.91,217291591.99,0,0,0,0,0.0
15,应收投资款项,0,0,0,0,0,0,0,0,0,372323000000.00,385680000000.00,464452000000.00,465280000000.00,414278000000.00,408273000000.00,426292000000.00,384568000000.00,307635000000.00,248290000000.00,270529000000.00,248291000000.00,246258000000.00,222537000000.00,205882000000.00,181799000000.00,184656000000.00,189431000000.00,159389000000.00,142381000000.00,90838000000.00,53939700000.00,37103700000.00,25419500000.00,13732100000.00,21002100000.00,21002100000.00,17502100000.00,18502100000.00,19992100000.00,27592100000.00,30292100000.00,30427100000.00,13950000000.00,13950000000.00,13850000000.00,13750000000.00,13750000000.00,13650000000.00,13450000000.00,13450000000.00,9500000000.00,2000000000.00,0,0,1680846596.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16,固定资产合计,10608000000.00,11092000000.00,10587000000.00,10578000000.00,10623000000.00,10899000000.00,9374000000.00,8530000000.00,7873000000.00,8036000000.00,7883000000.00,7961000000.00,8119000000.00,8316000000.00,7407000000.00,5310000000.00,4650000000.00,4788000000.00,4406000000.00,3690000000.00,3697000000.00,3812000000.00,3540000000.00,3492000000.00,3580000000.00,3694000000.00,3312000000.00,3341000000.00,3417000000.00,3536000000.00,3182252000.00,3247386000.00,3425863000.00,3524265000.00,3406765000.00,2359317000.00,2394246000.00,2392293000.00,2403605000.00,2133862000.00,1918952000.00,1714461000.00,1789028000.00,1660940000.00,1661876000.00,1674924000.00,1511456000.00,1493518000.00,1510361000.00,1554278000.00,1506465000.00,1524791000.00,1680957376.00,1542789000.00,1984619317.00,2096973521.00,2374813333.00,2417722573.00,3094685675.00,3147396543.00,3211398005.00,3255362175.00,2285111512.00,2323724772.00,2330524016.00,2405710933.00,2341882894.00,2371094821.00,2407994382.00,2416107550.00,2095930837.00,2169257760.00,2187725964.00,2238408034.00,2122817371.00,2238408034.00,1896808748.00,2020464132.00,1764342908.00,1706624143.62,1687499207.22,1682576133.33,1609965645.59,1506154994.24,1424672555.69,1173302823.79,1001057098.83,734993578.74,616119445.84,396594303.76,351722398.23,187359519.32,82800000.00,32930000.00,21610000.00,0.0
17,无形资产,4132000000.00,4361000000.00,4573000000.00,4769000000.00,4575000000.00,4771000000.00,4722000000.00,4494000000.00,4590000000.00,4701000000.00,4580000000.00,4636000000.00,4734000000.00,4771000000.00,4631000000.00,4741000000.00,4838000000.00,4961000000.00,4972000000.00,5064000000.00,5157000000.00,5293000000.00,5263000000.00,5296000000.00,5332000000.00,5463000000.00,5510000000.00,5624000000.00,5749000000.00,5878000000.00,5689380000.00,5785049000.00,5885282000.00,5989731000.00,6021591000.00,185652000.00,188958000.00,191580000.00,164833000.00,160483000.00,147047000.00,156788000.00,118137000.00,109209000.00,109434000.00,113917000.00,70532000.00,65333000.00,65071000.00,67725000.00,41044000.00,29732000.00,24782769.00,26568000.00,39591026.00,40032361.00,37500080.00,41580457.00,46037859.00,52445517.00,59546283.00,65857066.00,67407719.00,72975578.00,55552377.00,87090889.00,75675516.00,64482581.00,65450719.00,52331680.00,42057601.00,39668450.00,43293186.00,35662983.00,24302743.00,35662983.00,1982460.00,0,47740415.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,商誉,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568000000.00,7568304000.00,7568304000.00,7568304000.00,7568304000.00,7568304000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,递延税款借项,34879000000.00,34725000000.00,32981000000.00,31732000000.00,30860000000.00,29468000000.00,28879000000.00,27009000000.00,26820000000.00,24989000000.00,22320000000.00,20560000000.00,18935000000.00,17831000000.00,13361000000.00,11732000000.00,9732000000.00,8728000000.00,9367000000.00,9308000000.00,7484000000.00,6834000000.00,6154000000.00,4786000000.00,3912000000.00,4406000000.00,3288000000.00,2511000000.00,2947000000.00,3450000000.00,3328347000.00,2964350000.00,2850556000.00,2889762000.00,2927550000.00,2071173000.00,1833515000.00,1954568000.00,1759303000.00,1768243000.00,1532637000.00,1582934000.00,1706952000.00,1648683000.00,1738377000.00,1811816000.00,670321000.00,672611000.00,677797000.00,994389000.00,866030000.00,890134000.00,971248635.00,1015930000.00,932126470.00,982361077.00,1039584528.00,1000888827.00,992959086.00,984434756.00,818859051.00,752297347.00,0,0,0,602411607.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168741533.84,0,101825641.74,0,0,0,0,0,0,0,0,0,0.0
20,投资性房地产,417000000.00,247000000.00,211000000.00,197000000.00,198000000.00,194000000.00,194000000.00,200000000.00,203000000.00,209000000.00,212000000.00,213000000.00,221000000.00,221000000.00,211000000.00,228000000.00,229000000.00,212000000.00,145000000.00,107000000.00,109000000.00,110000000.00,101000000.00,103000000.00,114000000.00,116000000.00,184000000.00,187000000.00,193000000.00,196000000.00,250329000.00,253732000.00,257275000.00,262791000.00,260528000.00,539723000.00,552622000.00,214571000.00,529621000.00,550313000.00,536627000.00,523846000.00,454083000.00,414722000.00,397879000.00,411690000.00,436297000.00,438796000.00,445468000.00,441098000.00,479904000.00,461029000.00,440723073.00,460656000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
21,其他资产,21921000000.00,17941000000.00,20052000000.00,23715000000.00,23284000000.00,13778000000.00,15631000000.00,18411000000.00,23800000000.00,17359000000.00,14930000000.00,13772000000.00,13391000000.00,11099000000.00,13713000000.00,14055000000.00,13472000000.00,11956000000.00,12287000000.00,11126000000.00,12508000000.00,8123000000.00,9178000000.00,6672000000.00,6271000000.00,4005000000.00,3581000000.00,7221000000.00,6358000000.00,2969000000.00,5058894000.00,4794405000.00,4571110000.00,2977044000.00,2548238000.00,2676776000.00,1935792000.00,1596833000.00,1498561000.00,1511315000.00,1905876000.00,2102576000.00,2172956000.00,3106221000.00,1752823000.00,1615894000.00,2245953000.00,2955873000.00,1438108000.00,2172240000.00,1500960000.00,1503575000.00,2033301652.00,1485799000.00,0,0,0,1162696386.00,0,0,0,1075809020.00,5801537.00,0,5245277.00,0,0,430000000.00,0,0,13592236.00,0,0,0,0,0,0,0,0,0,0,0,30919855.37,0,0,0,0,55116470.49,0,18448948.61,0,384656583.89,91900000.00,43550000.00,36200000.00,0.0
22,资产总计,4132298000000.00,3939070000000.00,3707683000000.00,3590766000000.00,3530180000000.00,3418592000000.00,3352056000000.00,3367399000000.00,3338572000000.00,3248474000000.00,3137481000000.00,3092142000000.00,3006195000000.00,2953434000000.00,2791238000000.00,2800983000000.00,2681155000000.00,2507149000000.00,2599060000000.00,2570508000000.00,2304775000000.00,2186459000000.00,2144358000000.00,2136475000000.00,2097102000000.00,1891741000000.00,1855619000000.00,1826998000000.00,1811249000000.00,1606537000000.00,1477530744000.00,1490622851000.00,1368005065000.00,1258176944000.00,1207212499000.00,852057025000.00,807563445000.00,727207076000.00,675063878000.00,624398179000.00,619927625000.00,587811034000.00,554264684000.00,541225736000.00,521879398000.00,474440173000.00,441454398000.00,441823484000.00,409473923000.00,352539361000.00,340526939000.00,314056006000.00,287658610892.00,260760692000.00,246230277253.00,242823882811.00,239557574598.00,222324686641.00,220515943932.00,210505618590.00,201203989573.00,197855602559.00,198848195536.00,203194443633.00,212497344756.00,193453415330.00,193396291485.00,175454830857.00,162467419571.00,166598969568.00,160021970844.00,134689020270.00,110688552564.00,120126983351.00,85181426762.00,120126983351.00,66006167607.00,49732336516.00,43912394151.00,38712112999.23,39399858617.26,34873372270.75,31298753972.21,30531933737.43,30022029657.86,24296768854.88,20312475561.43,17439930383.54,15488411982.54,12465953844.08,9323224448.89,7522847373.55,4354460000.00,2919190000.00,1681660000.00,0.0
23,负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,向中央银行借款,122650000000.00,113331000000.00,115960000000.00,137101000000.00,142394000000.00,149756000000.00,149874000000.00,142891000000.00,144915000000.00,130652000000.00,115607000000.00,84684000000.00,25074000000.00,19137000000.00,10649000000.00,41107000000.00,2783000000.00,3051000000.00,3600000000.00,2921000000.00,4086000000.00,2754000000.00,1357000000.00,1299000000.00,1799000000.00,2264000000.00,2473000000.00,1262000000.00,1401000000.00,16168000000.00,25817426000.00,26240178000.00,1256895000.00,1130876000.00,1012204000.00,1524230000.00,3098702000.00,2237675000.00,2099269000.00,1203900000.00,0,0,0,0,0,0,0,0,0,0,0,86410000.00,0,0,0,0,0,0,0,0,0,0,0,40500000.00,583988466.00,3370914707.00,4643439022.00,0,0,126000000.00,30000000.00,150500000.00,601770781.00,1109461959.00,0,1109461959.00,2106256442.00,447384172.00,735490727.00,175425547.66,142952995.51,120775100.00,24494000.00,186308000.00,494641287.00,396517500.00,413500000.00,0,630000000.00,0,585000000.00,0,0,0,0,0.0
25,同业存入及拆入,401079000000.00,394762000000.00,458206000000.00,293694000000.00,326170000000.00,417344000000.00,420127000000.00,455393000000.00,473831000000.00,458928000000.00,451844000000.00,412933000000.00,460089000000.00,444937000000.00,259682000000.00,268521000000.00,308452000000.00,323249000000.00,452591000000.00,592978000000.00,431312000000.00,399002000000.00,385771000000.00,411078000000.00,520055000000.00,473422000000.00,416768000000.00,420619000000.00,546176000000.00,393291000000.00,329927412000.00,330923445000.00,263260029000.00,180689126000.00,173069453000.00,126126310000.00,145191284000.00,88570234000.00,74702502000.00,53117986000.00,99722119000.00,81709791000.00,79164791000.00,56951034000.00,57590269000.00,43443032000.00,44397675000.00,53721588000.00,53030195000.00,34688762000.00,27962475000.00,26609766000.00,25125226893.00,17069244000.00,13575895261.00,8884753918.00,9978245412.00,10469234116.00,9950435849.00,14760227325.00,23997834121.00,8648248277.00,15943864644.00,26738120038.00,40862404882.00,13682730566.00,39649428722.00,46372042831.00,37874910506.00,39041120475.00,35541779729.00,33666974107.00,17882397004.00,25384449890.00,9811137894.00,25384449890.00,5702022324.00,4065020816.00,2618242021.00,1234900501.31,1593287835.52,857331122.68,1631137472.43,549172929.08,2091328017.13,531833259.43,1135323520.52,0,255804667.93,0,191600932.13,0,0,0,0,0.0
26,其中:同业存放款项,378033000000.00,368691000000.00,432556000000.00,277159000000.00,304501000000.00,392738000000.00,402295000000.00,434558000000.00,456352000000.00,430904000000.00,407088000000.00,386478000000.00,400576000000.00,392351000000.00,246754000000.00,258828000000.00,299334000000.00,311106000000.00,435745000000.00,575047000000.00,417579000000.00,385451000000.00,369364000000.00,392313000000.00,500763000000.00,450789000000.00,396422000000.00,397221000000.00,524315000000.00,354223000000.00,319747312000.00,323726121000.00,249280785000.00,155409777000.00,163195945000.00,120790604000.00,140327884000.00,82370060000.00,62999497000.00,48139886000.00,90722119000.00,74139673000.00,70594719000.00,42780088000.00,38038679000.00,36063032000.00,41317846000.00,52421588000.00,48892512000.00,32388762000.00,25853459000.00,24434386000.00,25073686393.00,17069244000.00,13557795261.00,0,9446605412.00,10469234116.00,9950435849.00,14555227325.00,18734547503.00,8325483278.00,11266254699.00,13384991302.00,16415385415.00,11953410166.00,12989899192.00,11801667917.00,9244398644.00,9763173824.00,10706556555.00,10267715911.00,6421847873.00,9887219104.00,9810816481.00,9887219104.00,5455130203.00,3823309403.00,2468893208.00,950464688.57,1367622146.96,502476022.68,1275106072.43,305566956.37,1591265271.16,236680052.31,720816954.27,0,134197454.25,0,77259991.93,0,0,0,0,0.0
