,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2301189704.62,1656822125.85,1925818724.19,1895400068.32,2497187035.37,2819845769.59,3015110324.55,1308035330.70,1448048102.48,793126985.18,889249151.16,617275833.94,496625338.65,596625559.51,588779742.90,560886322.86,515352156.06,597968651.59,542931902.94,456840244.76,349371258.04,649177453.70,768493650.48,708532427.75,367067066.19,357339262.25,611759531.76,288432106.16,158537645.84,266461375.18,361725567.66,566723098.68,388524980.36,0.0
3,交易性金融资产,0,14053480.00,92000000.00,70780.00,1988680.00,159552.00,627744.00,1231870.00,0,0,200.00,51480.00,0,0,0,0,0,432560.00,64980.00,64980.00,324330.00,0,0,0,230000.00,223524110.00,0,2467100.00,2511800.00,0,0,22106920.83,2523318.20,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,314279773.48,712171820.91,1035201864.30,665233453.21,614350200.63,433860509.39,588349869.51,635870803.42,396956307.57,0,612981713.01,0,285444881.63,0,275325170.15,0,0,0,0,0,0,0,0,0,401854182.71,343590981.40,0,0,190487064.89,180133441.44,0,0,0,0.0
6,应收票据,0,327601288.05,482172645.19,141527037.95,215684317.13,77336417.63,217979646.97,289795401.00,271932237.62,150418472.35,299130369.58,110423281.95,82429800.19,73892605.26,51494244.56,59019364.73,44565006.99,40156146.15,54938817.94,118443067.22,94149594.87,106740709.64,85163292.05,214368469.62,246456931.72,223644775.14,172548616.87,109289588.80,162651123.41,133741889.30,256546418.06,89523663.08,22762957.07,0.0
7,应收账款,314279773.48,384570532.86,553029219.11,523706415.26,398665883.50,356524091.76,370370222.54,346075402.42,125024069.95,200487356.92,313851343.43,256549371.22,203015081.44,213813729.70,223830925.59,192429339.00,244575704.66,140601569.40,157135439.58,120634173.53,102000499.34,74252088.47,111561197.36,128211775.24,155397250.99,119946206.26,75560992.05,154402812.96,27835941.48,46391552.14,26520950.70,36549912.29,11444631.31,0.0
8,应收款项融资,359559186.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,287754528.94,424880147.26,136893913.76,137685893.49,192767265.78,608632138.94,164423530.10,224599632.04,103351086.32,317313435.50,145842484.64,97791015.49,154646200.80,189067875.61,41758573.97,61492272.70,78024970.76,196068867.88,80375202.09,54858926.94,99188710.32,571477858.60,502718045.18,624504169.91,84109026.85,856515244.10,689195909.95,655905474.53,151663224.33,914677037.86,475037242.57,321023071.96,195513325.69,0.0
10,其他应收款(合计),45501933.79,58662887.36,48900676.58,117586968.58,112455160.23,86427956.65,120232263.92,80772190.68,71432939.92,0,7103388.48,0,30889773.91,0,42937222.00,0,0,0,0,0,0,0,0,0,49514132.70,36658255.87,0,0,51556201.25,32599331.25,0,0,0,0.0
11,应收利息,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419798.54,4212535.20,0,0.0
12,应收股利,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,45501933.79,0,48900676.58,0,112455160.23,86427956.65,120232263.92,80772190.68,71432939.92,61144922.95,7103388.48,11436961.00,30889773.91,31107114.00,42937222.00,40827436.71,36742000.60,88863451.18,131619607.80,138800166.16,35939881.39,15973634.13,25381930.29,27841464.33,49514132.70,36658255.87,36848731.25,36653858.71,51556201.25,32599331.25,32363951.39,3356597.00,23100.69,0.0
