,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,12852089045.84,15312409452.48,15238647730.17,16017984803.11,12589385370.36,15559427124.84,17208723980.38,17808436943.64,18544510827.28,20440368864.42,24913226956.52,19169431411.40,16144444727.68,14919600769.54,18870667214.51,15931802925.46,17801732351.94,9255478796.25,9146715427.13,12752155568.04,9463422077.48,8630449689.37,8086139605.01,10049909108.70,7594407778.01,7761682525.47,6385055535.94,7265773004.79,8393882719.09,7155836217.20,5535259041.99,5121490740.87,5905241612.76,6309157483.76,6337575887.15,6212615371.01,6982804602.26,7272510476.67,7532520115.67,5613836226.71,5024272030.21,3686150315.92,2991461308.36,1752149795.88,2959744359.18,1380583450.68,1328491839.38,1828437834.41,2633577556.37,1351083257.31,961486674.84,742375771.81,381998725.21,391664968.14,418081463.02,570383996.29,408859077.87,459308864.93,336629120.28,385490873.98,652983964.55,602585544.62,616426749.70,756991730.09,558825783.01,374911681.53,387616694.34,749191707.00,411065116.12,420106671.81,288132191.27,250850906.98,349900973.98,323997975.19,110505612.89,124520607.75,325174594.74,34055307.30,17798709.65,12404749.79,0.0
3,交易性金融资产,1935335397.41,1978866719.87,1334147158.99,1482809748.76,909265954.67,1324513463.05,452948985.75,600235715.17,1351682310.70,750693916.48,101016225.49,76800595.53,99332588.28,195835381.88,149212503.06,191726816.13,187641928.81,95732746.50,51524479.34,14196803.80,29884353.87,27089592.12,26118240.27,28611730.26,36659293.04,7679916.77,7532080.63,7090699.06,30753077.78,17119750.61,6636950.08,6640548.65,16217741.63,8006952.97,7130492.28,7333447.59,10922592.74,6577594.10,7542275.41,7694289.03,9437395.88,7758945.26,6092672.69,5582506.89,3806543.16,4236793.68,5158024.26,4085729.99,4201818.39,1804900.89,3633383.40,3652010.00,1398866.50,1998866.50,2271176.66,2477022.01,10318781.25,10323535.05,10323535.05,15083535.05,1405189.75,1305189.75,5648155.98,5860465.98,88945155.95,66754120.27,66216408.90,30255425.77,71021639.09,56169897.25,37744583.15,42452423.15,56400291.95,130292784.63,266000000.00,238000000.00,16000000.00,16000000.00,29000000.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,12651985.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,227643727.04,873333723.20,827132565.98,841815640.49,51011776.45,72723975.81,34882779.48,77366333.65,0,0,52396520.15,89369675.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,2410000.00,0,0,0,0,0,0,0,2152477.34,1100000.00,0,0,0,0,0,0,0,0,0,30968000.00,49268000.00,0,0,20000000.00,0,0,0,87000000.00,87800000.00,0,0,2000000.00,2500000.00,42544400.00,0,0,2593303.00,193303.00,0,0,290000.00,291401.60,0,5000000.00,27210802.39,9586071.94,5058087.00,7972838.58,5904259.18,377373.21,510000.00,3649553.00,1055000.00,30000.00,2758171.00,3152181.00,247000.00,550000.00,100000.00,150000.00,200000.00,0,0,100000.00,5455810.69,0,0,0,0,0,38151.92,30299.76,0.0
7,应收账款,227643727.04,873333723.20,827132565.98,841815640.49,51011776.45,72723975.81,34882779.48,77366333.65,84585469.92,81073311.92,52396520.15,89369675.91,69876822.38,157475113.02,145396523.14,76294144.51,117198658.81,157640827.46,921649082.57,1157737522.67,2849884604.18,3067721683.70,3068199269.21,3122071737.82,4182698538.59,4156314860.25,4265590802.54,4280470192.56,5829634.69,6769658.91,6154227.20,14802499.22,9880393.75,81281336.90,37144069.37,6446864.98,9177166.44,12942694.96,15176935.77,37879312.61,56826828.04,21724400.35,31905232.90,36308218.46,30155879.38,20023164.68,19569447.94,18078997.57,25673523.39,38503015.88,32712119.41,29671010.86,66584783.48,56771773.79,55780384.11,54538587.22,59016898.20,55910461.96,54811435.55,35289990.87,89427811.04,92393056.71,64225995.50,56141143.80,67753348.09,62301037.80,48659771.14,38878319.64,30545040.52,32112695.72,37947142.44,44769031.98,53707929.81,85160302.21,65686250.31,108886773.87,139584069.39,140829378.90,42776090.77,5985182.38,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
