,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1890763171.01,984907491.48,881819331.28,901739798.74,1137940307.56,1398590589.39,1386650858.90,1464639106.53,1896132481.83,1106946087.80,1191440008.68,1038620687.84,1318880309.16,1279539604.88,1179134736.75,1225491241.27,1393563193.98,1002554494.06,1117565151.01,1044605967.46,1016408401.04,887095180.01,780706062.27,704148514.58,1663543721.29,1830694353.27,386557003.53,491200625.69,599442450.39,340761899.29,523570225.53,524609406.68,675514479.84,359921005.50,353832279.78,470027013.75,585515520.67,343021985.82,290980108.33,374926551.33,326201877.63,229653621.54,8626249.59,5374043.87,7298103.97,13375863.31,6849120.83,12609842.95,9726983.59,4350427.50,11158429.69,7491863.45,5726360.17,8883263.38,12102372.95,16732164.38,17147544.12,21963046.46,25587732.78,32226756.16,34403208.77,23096704.76,48704342.29,109765503.40,92951184.13,86823200.42,149184076.97,202946413.91,197357748.84,89341524.71,46769885.23,458978843.56,26386350.55,65617582.65,76648148.71,112861727.60,150162688.36,93916782.04,272914891.83,202152538.80,220372514.72,0,46885239.11,54392.00,19937.97,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1892880218.55,2620155825.35,2600009818.41,2373744691.76,2196149048.64,2045570899.21,1973796211.94,1825398548.64,1533841761.07,0,2089799259.57,0,2015928911.45,0,2156772666.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1130428708.89,885074957.68,941960121.42,1101871152.09,1155969206.21,665330066.42,680890032.42,710462866.49,668685632.72,520263317.93,632200175.12,880210921.31,723005663.44,277576755.63,706806195.03,909149951.12,1025168463.48,563071648.00,641141369.22,775865329.93,856937947.24,360831517.87,487740820.55,724287157.43,758258008.81,323163254.86,278288904.39,376393533.24,487388201.04,403162598.53,215191133.06,437941593.20,523848440.00,275580519.40,184798171.37,181312637.00,229031577.50,228614203.70,252250004.00,359460465.00,358858775.00,232353163.14,6538824.13,4167080.00,1551155.01,4547125.00,3374482.90,840400.00,1586000.00,2581660.00,771000.00,270000.00,250000.00,262000.00,2972000.00,1012000.00,1164000.00,2167626.00,2831990.00,1100000.00,1493000.00,630000.00,752800.00,680000.00,1794546.00,2026988.00,1957272.00,1090000.00,458500.00,662000.00,16674868.89,5460179.26,4268841.38,2916255.10,9770461.13,13367379.42,18754515.63,16088180.00,42907339.00,62226604.58,82773062.00,0,40057552.00,1600.00,0,0.0
7,应收账款,762451509.66,1735080867.67,1658049696.99,1271873539.67,1040179842.43,1380240832.79,1292906179.52,1114935682.15,865156128.35,1694698025.85,1457599084.45,1386515510.49,1292923248.01,1755770784.03,1449966471.09,1150513892.44,831935784.24,1699114187.61,1520659847.40,1129203919.43,913410793.37,1659452226.44,1482047367.74,1212809083.86,948942779.35,1552010833.71,1254171733.79,1017842043.07,771327084.19,1036183242.45,1055239981.00,899456293.81,697163853.21,1143371823.94,1084268705.60,810598117.23,685985523.42,886915234.18,948074020.84,755998040.42,816181594.84,1018543660.36,131122279.23,125546472.39,123400806.65,113629314.99,138948210.80,148257241.43,144708580.34,147536944.81,137825413.36,124683881.25,137280522.03,119082660.21,126302123.91,133961603.22,277107370.49,141526617.02,293695501.25,300492207.06,304588077.93,420363585.70,417747845.78,409259275.56,398548653.29,359014758.65,339397508.45,329372417.99,316697384.17,341499701.47,513363063.74,506653668.79,540307961.54,389424332.80,561785750.41,594543204.67,565937204.50,500147929.53,487610915.61,399086209.15,488776564.95,0,320699102.98,281281.83,243215.02,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,43296703.71,43241285.96,45219724.15,50026904.42,37555001.85,54022607.05,58438906.13,57722489.32,52461417.41,60838611.61,43783833.03,53830571.06,43470122.86,49161217.04,38497447.14,47326328.89,42555317.80,69255076.08,88264707.49,90598266.66,109005918.57,174586472.45,161937186.35,171817409.27,162917729.06,166293851.88,171063139.04,164251255.38,161408844.96,209021887.84,197300229.41,178472652.89,160570052.28,160928766.62,166701936.49,149466165.49,134077277.95,121079287.21,128940452.60,169180393.63,145366486.52,102621180.75,14695518.93,13958018.46,15081626.06,11856852.61,12427647.96,11219024.60,11525077.97,14372182.51,14819988.53,14365040.40,14116029.44,5397536.47,11214881.42,9612276.73,15503102.94,10326417.28,12877125.56,14922061.69,20881326.61,19315599.49,17086875.91,24540661.08,15149998.80,37128168.54,34241279.43,32809222.94,24594704.19,92574825.98,106972576.19,85710102.09,63551654.17,73716351.04,77836683.01,71341846.01,67606045.23,118959261.89,30271828.88,15233760.95,30915301.32,0,34619268.01,84335.89,69903.69,0.0
10,其他应收款(合计),2244535.52,12615844.46,12164681.56,10999751.68,7194678.12,16373959.31,16893586.24,16134515.41,13863165.86,0,25286078.23,0,15065061.04,0,24314162.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
