,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1584926165.36,2016000129.04,1350705689.02,1124393631.29,1154043831.97,1275786969.45,1260385822.17,1278025903.84,1308596621.86,1474099121.40,844440331.58,536868356.02,545164210.68,948576903.20,1378675747.48,1245609759.54,1366804940.32,1055752745.05,410278431.34,397570575.09,407501195.72,920272349.08,671689067.12,150509275.10,120429079.81,162265947.40,149098653.68,90106537.40,165975237.43,201062206.60,177261453.18,226698360.44,229054833.18,230062183.53,145858720.22,182794989.36,120917363.40,177949216.02,134328419.35,162052305.24,157194033.79,170852111.23,152268380.25,130341795.58,64571435.77,57256857.35,80180871.01,111461235.39,56230634.90,74576203.94,100678787.00,163546713.52,65822571.09,45214212.14,71989525.31,114055955.98,50718043.35,46720156.66,52337227.50,85009112.00,91853732.82,108474217.17,45139762.95,99966165.26,25557578.09,99182471.71,27873161.14,31759419.88,24140174.40,50518170.87,0,104856165.35,129350200.05,70358521.62,135657313.96,172407909.88,191277591.49,38387899.00,19410129.00,18605810.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5913002.56,5898693.37,5829772.36,8952235.28,8932256.13,18871285.63,18958090.02,15945018.34,16180007.28,1101110.07,1087404.84,1058151.38,1284295.54,1181407.35,1140210.32,3154532.10,1020762.58,3260820.76,652750.73,2390773.06,3198736.00,3145142.37,6216293.85,9891133.31,5950100.87,25231943.95,19196141.60,100000.00,1754565.22,23500000.00,7000000.00,1276510.00,276510.00,1756170.00,2756170.00,9183269.00,8613569.00,30153790.00,30153790.00,100000.00,100000.00,200000.00,200000.00,100000.00,100000.00,100000.00,0,0,0,0,59958000.00,1185000.00,1185000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,287371957.93,665300453.96,906335517.85,574596240.71,1137012483.35,700980734.50,943368181.52,675526136.92,0,0,0,558368590.16,0,405353658.10,0,0,0,709155572.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,57361020.93,423254052.41,259655644.52,380422228.38,802144169.17,479383719.50,438095015.29,580056921.42,510683080.24,361191432.34,535367254.40,502030458.97,141649473.11,180566269.76,116092414.83,268432512.54,467116349.87,452808311.58,239987845.94,126678794.00,230970626.83,181978497.64,82037569.00,0,100000.00,1831000.00,2911620.00,1370000.00,3540000.00,730000.00,100000.00,1800000.00,0,0,200000.00,100000.00,0,0,0,0,0,0,25000000.00,34500000.00,5300000.00,63000000.00,75640000.00,57000000.00,0,0,200000.00,0,0,0,150000.00,0,0,0,4300000.00,400000.00,300000.00,9588801.00,0,500000.00,0,0,0,0,0,600000.00,0,0,0,300000.00,0,0,0,0,0,0,0.0
7,应收账款,230010937.00,242046401.55,646679873.33,194174012.33,334868314.18,221597015.00,505273166.23,95469215.50,341175769.46,266664684.19,562299538.84,56338131.19,260871458.20,224787388.34,349019046.32,49321418.56,228130981.14,256347260.81,248692107.78,20479770.00,422618601.08,223683504.81,315364646.60,200644488.15,179848431.13,132808770.53,109254401.17,137600667.86,100983613.67,137369781.58,151506571.36,204570070.65,152161316.71,157738828.31,158636077.38,157574668.43,155774103.58,140087822.35,134204179.40,152940151.68,132022499.14,114864897.83,135431777.85,119902064.76,124099459.47,122996253.03,127244934.16,152509266.67,170812893.03,142464742.43,131498477.04,138798884.66,117116726.42,96410962.80,112132610.49,124112852.93,119276300.84,88928304.55,37749204.56,142170092.16,216210432.72,224806621.70,174218057.25,197948564.83,166946057.47,148807216.35,159296979.37,224192833.61,142764017.66,128638875.98,0,137318747.82,152736580.07,132143046.57,90363481.42,86196652.16,100767902.91,81329337.00,61605676.00,2812647.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
