,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20150630,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,145429676.61,146137776.43,188124958.18,171043663.48,204777625.67,219560799.61,306414300.99,221816353.48,155401362.73,113716756.21,77727399.98,138564089.34,179122064.04,322732600.84,97893967.39,87243347.26,100258625.82,116671328.79,101104217.38,108341808.96,90891003.76,0.0
3,交易性金融资产,76398108.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,139378305.16,128847627.34,136952637.84,107923394.68,96196175.70,85689900.42,75768257.30,102518529.54,117289756.71,0,161106964.90,0,120850884.21,0,121058546.47,0,0,0,0,0,0,0.0
6,应收票据,36839170.14,51166807.41,33294841.59,21971048.16,15692011.52,16436382.40,17001450.58,18302061.61,25181338.61,29572878.30,28095408.23,32859965.99,19581897.78,30321794.19,31172999.61,8723107.32,4718701.68,9315829.36,5678785.42,1899959.58,3252558.03,0.0
7,应收账款,102539135.02,77680819.93,103657796.25,85952346.52,80504164.18,69253518.02,58766806.72,84216467.93,92108418.10,85933651.92,133011556.67,102407647.75,101268986.43,95249373.93,89885546.86,90551020.66,75871182.54,57714677.76,62187359.43,80278585.93,51448295.69,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,3195108.87,2206542.34,2225467.43,603744.12,1934135.92,741520.76,409437.92,381407.69,1327628.54,511997.48,336540.88,7933854.08,1557725.56,270777.29,4528777.16,3932574.18,3318618.48,3376966.61,1739102.11,1235235.76,1656489.47,0.0
10,其他应收款(合计),2654018.95,2850882.15,2260714.92,865289.16,656218.16,450440.95,504869.72,250318.02,184293.30,0,1893373.92,0,897705.66,0,262899.54,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,2654018.95,0,2260714.92,0,656218.16,450440.95,504869.72,250318.02,184293.30,1002224.15,1893373.92,548991.86,897705.66,314576.41,262899.54,1275053.86,1326081.69,641370.41,372181.56,1417215.70,1193409.94,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,存货,136947536.95,111762030.22,88869112.01,100056154.12,103710359.78,93243260.20,79017648.33,76424296.05,89181331.81,102320366.40,100495655.23,91209561.46,71154001.65,58346736.49,55734878.99,59130429.81,51188562.58,35184619.05,28004852.39,48034985.38,75353243.10,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,待摊费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
