,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2746320345.47,3477617443.31,2852955842.78,3461040440.88,3249752990.11,3729851903.16,2595319841.89,2368394822.19,2332387854.55,2063966484.83,3270437639.13,1707426982.47,1689199509.58,1306779611.91,1205999809.94,1021165673.52,1170844515.07,742595906.07,1084743836.72,2292757312.56,867733418.88,1278414885.45,953707437.11,988060687.58,1247336750.29,1098993120.40,1085876593.43,1146508826.18,1190517121.78,1110926206.80,1008540677.57,1382022798.62,1197867319.13,1302290405.70,1652501731.05,1571123683.86,1497651863.16,1449109935.63,1432890995.35,1671745680.22,1592848024.39,1215977392.13,1022513632.41,1079226975.84,858894637.56,1207013240.05,1405598475.36,1307362567.93,1424870884.52,1074014509.74,1185400187.98,1409772627.68,1418048785.28,754341604.72,715173500.21,659793173.58,532091627.94,532270584.21,400418993.25,275851112.22,599080889.10,507568339.46,554975705.99,552544655.24,400827143.17,510102868.75,303120316.30,400827143.17,337525014.59,425210008.56,349101310.97,336910587.01,330828222.88,366207283.44,198306967.03,323678811.77,334494000.00,355389228.87,168275094.26,120301045.64,181119249.51,0,190717316.72,124863694.44,138391767.44,192868641.51,0.0
3,交易性金融资产,576260827.61,523418453.03,682232664.08,578382161.39,45400538.97,75693624.17,70500679.79,69315452.10,51759599.39,68577134.04,70709742.35,85042535.47,71126683.40,75540419.02,65563627.22,63602728.10,132994503.16,959023.18,553286.38,3930791.78,3428643.08,3173504.98,2993849.94,2982486.21,2999100.89,3270071.46,4854750.44,3088635.05,2833110.98,8749599.81,32092598.28,27146038.48,24242529.45,3659897.53,12458692.53,24889014.61,95744353.05,82850034.64,193184937.59,93466646.13,1680451.68,4637631.13,24789552.20,2651128.29,1722640.72,3259351.18,17562584.64,11189050.54,679717.79,656708.82,1820991.28,21775321.63,954376.22,4385614.14,4649356.07,4233459.21,4595733.67,4450974.74,6557464.50,4664983.43,4836600.79,6864057.54,9491302.16,14613163.86,18100688.42,1583628.08,2921951.07,0,2861998.92,2863411.07,2577258.01,2737029.98,2737029.98,3833811.83,4972938.10,3899272.06,6573000.00,94805699.11,95612945.55,69631762.36,9444032.38,0,3999719.76,0,0,1830484.40,0.0
4,衍生金融资产,14253427.56,7445021.96,14223509.10,1028550.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,543089537.78,935760982.07,996925597.33,966608431.20,777329182.01,830472024.31,778399990.93,703353904.46,596084506.33,717824407.50,586596307.24,584531379.73,696552164.96,0,554506171.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,339810474.08,296576749.90,271965362.72,227799582.82,226076067.64,171528362.70,140385301.93,106787910.52,60155715.63,60767934.74,119499656.73,168180614.97,168926067.63,106629124.75,112253000.80,178647694.62,87716386.09,64691815.66,58420136.19,167748385.13,67791342.33,85575597.86,95359363.67,111891323.71,181546112.57,68398011.42,125649946.69,198318870.50,176204279.85,129822845.03,141684178.51,152238621.84,121650105.24,69335439.46,54957784.35,186399371.95,156860759.01,92019463.26,144515706.70,136197189.89,71263869.66,34690780.77,30067621.03,71221229.57,54221767.43,52828730.48,115133318.38,158133850.09,140379063.61,170780648.70,127204188.23,79061793.08,106033274.09,42924073.66,43644934.32,90436345.18,81398741.19,62213862.53,69345278.24,85674916.29,159909108.57,149519315.62,44116148.00,22493406.64,40939470.07,53337019.09,22493406.64,32675657.18,51252261.60,33376561.38,78067968.12,33801163.95,44966374.49,50177167.00,50594085.63,51209000.00,75540552.01,0,0,0,0,0,0,0,0,0.0
7,应收账款,543089537.78,595950507.99,700348847.43,694643068.48,549529599.19,604395956.67,606871628.23,562968602.53,489296595.81,657668691.87,525828372.50,465031723.00,528371549.99,479443789.49,447877047.17,459857398.74,357781808.71,255694924.30,274116011.57,278688036.89,308999231.52,240580490.24,297025352.51,296177009.05,422403352.46,314431159.72,331630609.36,377497106.15,381632437.31,411661305.85,508613988.34,573451248.93,628551732.58,422532781.10,368824782.59,349414521.00,373160469.90,374125298.79,270595213.72,341532993.48,322282319.74,272516055.52,305618644.99,485188848.44,168576125.49,172306866.43,260091250.84,221847292.94,173040324.56,210249422.47,357071183.35,196303999.99,255345986.21,234258096.58,323951188.54,178768208.37,176245212.97,182788262.44,214244991.93,231825209.31,211233445.65,207130696.20,208480489.96,253939560.42,255202328.98,208606812.49,250150385.80,0,220072842.74,215341535.53,256473059.72,316028581.20,249958013.52,289487109.84,285925724.25,312154765.29,395153000.00,400594375.76,149224069.13,207360228.20,212737133.37,0,199860591.35,79470050.61,139972337.50,52186401.95,0.0
8,应收款项融资,380380119.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
