,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,287625021.06,360041045.93,340302287.84,354287446.37,462773328.22,509464186.42,693669042.51,1096005151.38,420345952.87,401681787.46,554938171.01,717290498.30,660942403.08,653981060.77,666069714.43,561756187.22,367296253.79,319843877.91,363151280.98,267007680.03,248712142.14,242840201.49,160934731.98,192786603.60,191826715.23,306526249.02,311061270.35,313786627.17,214800781.99,195647155.17,84022794.24,159781154.32,171551192.87,165550848.54,137496151.70,135623150.76,324833318.67,278506018.10,227307327.06,166731035.64,56041113.69,41687818.63,148021286.22,73622190.22,94001879.51,135678801.73,136294047.15,138564762.90,185165064.28,96206826.29,179220867.70,125959211.51,154083718.51,140512716.15,195138126.93,194410395.17,200050949.17,217157303.74,282003097.42,291250112.99,181695226.65,223257935.96,279905314.62,224021392.73,240523177.15,169276247.94,197806081.32,162647626.73,126453950.77,112981779.69,176792902.98,183306794.45,204127247.54,226038095.30,35162996.34,33423759.36,8294074.08,6183196.03,0.0
3,交易性金融资产,0,0,0,0,0,0,19253357.32,19685159.62,20061762.48,20352241.85,20604545.57,20383625.30,19684959.07,19412990.52,18785329.00,18541091.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313149.71,331698.23,289538.96,242079.99,249870.58,289064.31,342059.30,425983.27,711685.91,731460.46,598800.00,400000.00,0,0,0,0,1900363.03,1900363.03,1900363.03,1900363.03,2000000.00,2000000.00,2000000.00,2000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,77885152.28,68077883.48,61891022.52,70392910.56,73615063.36,61584112.00,192831680.22,194397870.90,0,216286528.22,0,183677644.09,0,183385656.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,350000.00,0,40795.51,0,0,200000.00,350000.00,1075689.99,806984.22,350000.00,250000.00,200000.00,1411812.00,4100000.00,310000.00,40000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000.00,0,0,0,0,0,0,0,0,0,544300.00,0,0,0,0,0.0
7,应收账款,77535152.28,68077883.48,61850227.01,70392910.56,73615063.36,61384112.00,192481680.22,193322180.91,277569226.32,215936528.22,158092334.48,183477644.09,240852447.17,179285656.79,160599893.21,212425575.38,314314278.93,151858239.53,130813805.44,164317750.89,286259387.41,192253844.38,128679761.06,141529217.28,353722293.71,270661529.72,129806124.29,132468322.33,243202448.34,165339078.36,120043234.97,140373933.73,217395435.00,220101211.41,132164609.02,157622939.45,208181147.21,161795237.94,98693386.16,126802197.45,167748523.21,149760556.82,164602154.65,208103888.67,176058386.88,183522611.10,212726190.23,216429074.68,222090127.37,158185479.13,220454033.09,211696154.97,165536973.36,137680282.53,128656913.17,151388766.00,151484812.01,102914134.23,77350556.95,72397142.13,131124606.70,99510564.82,95025755.76,91003362.85,90822037.50,120413006.57,81612358.74,91035955.53,151976762.56,160343590.99,153531144.17,125132802.97,127706051.91,139206221.88,130063405.94,139771519.31,134848793.72,113728975.49,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,21573111.77,19661953.77,6448810.18,11111529.77,14398762.09,13625842.62,21294057.76,22808592.61,114783072.77,75377563.16,51790721.58,39356951.88,59805008.84,85884663.30,30935068.50,32432659.61,57523689.35,108563286.04,61321913.80,67900803.45,43266103.03,53910245.03,40099727.96,51120739.61,47798854.94,10305793.51,7039414.21,51920560.50,21105246.84,26437881.54,14373253.65,17122303.79,1770835.97,11224568.15,7079022.96,29674792.63,36538032.06,21149089.99,22011626.62,45895288.13,21835630.98,47688570.22,29150775.91,36952953.99,26217834.79,20339970.54,15167761.02,9004179.20,7282632.89,7697269.15,10975605.08,5617399.00,6553458.80,10578980.43,13243314.22,15760582.36,13742232.48,11062433.45,18583888.49,15896322.45,14054265.21,15134573.00,12974657.45,11454133.42,14924569.19,11111515.95,25181901.19,14312126.62,25615669.44,16407343.42,18720291.10,12927444.79,10379665.90,12164724.57,8204864.72,31967693.46,0,0,0.0
10,其他应收款(合计),7521253.31,11747170.00,139701005.03,140891376.46,196274434.41,18729619.04,70921988.81,60547988.49,0,133102859.73,0,194893612.59,0,277680725.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,1516583.26,6329083.34,9049358.34,9167502.78,5158041.67,5158041.67,5158041.67,5158041.67,1463916.67,1463916.67,1463916.67,1463916.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
