,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,863561982.85,960101232.63,872367244.69,1256398376.33,1015883817.58,838410720.04,927966467.27,1240130986.62,774972137.16,903639256.18,776028016.46,1161127041.41,1032029327.95,739926488.69,641428816.58,855205158.31,739195825.85,705305965.47,733979987.81,619571656.82,589953528.60,900509529.07,716390657.38,743795627.35,831535251.33,741395094.05,396259844.69,576298881.04,465918827.95,481667156.77,475689123.74,519877314.59,441500443.99,516997384.18,381305457.47,406262511.43,196265016.46,210401945.88,252587594.39,196051851.09,256873417.36,221704849.34,243104397.38,178734541.86,180404866.87,196026097.66,174434991.99,201889731.80,200832393.73,192080876.43,240709780.74,156329535.32,130900952.16,118436334.22,152813350.08,138113462.93,121762592.55,109232995.89,123007588.29,179442893.54,169796223.90,201702662.57,19489286.53,29804502.99,16473103.48,0.0
3,交易性金融资产,1919715.91,1919715.91,30000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100002.14,99997.86,99997.86,100000.00,100000.00,0,0,0,0,0,74065.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1711365743.27,1721958779.22,1513429368.11,1437249574.16,1488413515.85,1524002334.68,1236273476.52,1356782485.48,0,1380607943.11,0,1230666979.32,0,1031146300.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,109682811.78,156245021.23,100818539.94,136964948.97,196502928.42,211717317.55,147268672.68,182591476.75,125495278.70,124396294.85,143738400.34,155613684.93,49714896.21,53883222.44,81244310.76,57536314.72,27194514.15,87542532.55,78606869.90,75412574.53,107711720.00,87196488.40,79136921.19,103839074.20,33814462.20,54545630.74,73924204.96,64940000.00,38441045.80,45945308.12,49974162.30,120282667.11,46595200.00,38792488.08,44397000.00,55213402.00,24974812.00,35313903.47,22863900.00,16160000.00,3515600.00,6965122.64,6301300.00,7773000.00,4366000.00,1460000.00,7100000.00,8233250.00,9306511.77,600000.00,659871.80,200000.00,2000000.00,2770000.00,6300000.00,3650000.00,3719000.00,2697000.00,0,665000.00,1700000.00,0,10130000.00,1020000.00,300000.00,0.0
7,应收账款,1601682931.49,1565713757.99,1412610828.17,1300284625.19,1291910587.43,1312285017.13,1089004803.84,1174191008.73,1227408378.20,1256211648.26,1067462694.29,1075053294.39,1125086968.80,977263078.43,873698740.53,960751245.60,839757487.53,905819982.89,915823111.16,928312146.65,621774968.37,608448412.84,663294147.01,702034094.04,755589838.99,678087944.63,628381201.16,580568257.73,608637155.12,581480229.44,677010605.71,517655339.24,489486866.68,366880099.43,399464633.16,372108357.58,239732585.66,225045673.73,212348130.63,236161875.97,180106944.30,166289904.46,132735111.21,210900054.88,122801702.33,112974642.49,119464266.15,170247568.15,123378567.12,120991246.43,72647900.31,115514909.35,66013917.39,60846562.15,56534916.65,74355386.83,76439502.88,80659417.41,100765075.19,115377718.24,76220104.21,73523475.53,75211268.96,45676572.79,45901508.81,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
