,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20010331,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3351040777.53,3517470583.39,4518758933.74,5283950704.25,6079705210.68,6687771092.07,6872150146.62,6167991079.30,6539292139.81,8092231605.38,9003033637.91,8016556455.15,13214558427.61,3595026126.34,4051053744.88,3234797015.76,3075484842.27,3776790587.11,4453486859.28,3613981464.96,3364968972.18,2661340146.98,3004243492.64,2538824640.90,2513105473.10,1255653046.14,1829375610.61,2317033581.39,1378975060.81,676904823.76,890108297.03,955200774.47,1684649011.63,1372153114.18,1443436160.79,1364041797.96,1379304993.33,1309449970.96,1180432192.08,62252278.39,8759944.61,5005212.46,6007045.73,7656359.17,9733217.89,13427735.88,13562194.93,17089146.08,15900950.16,13978632.13,14685982.33,14026313.75,12913527.52,5808984.12,12503661.44,7023732.44,4428751.76,8387495.70,6086538.53,6305406.08,5065325.08,5040658.22,8700436.77,14326426.57,5038282.94,2501613.11,6380092.49,11061312.45,28895480.61,29331104.72,46654200.00,55497133.50,0,8404142.53,8402708.72,3742990.34,9941689.04,25930917.74,20133735.76,26461348.59,22987633.30,29727160.59,0,40056577.05,0,47526530.85,0,50512637.21,0,72954674.40,0.0
3,交易性金融资产,3785466.09,4046890.81,4262067.47,0,0,0,0,0,0,0,0,0,0,0,302971422.03,360799992.21,237180947.26,312609517.06,312609517.06,312609517.06,420304752.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000.00,0,0,0,0,0,0,0,0,0,0,0,85550.29,6867920.00,6752820.00,7162820.00,8216120.00,9256120.00,10206120.00,0,7787405.90,0,2228372.00,0,18390000.00,0,16977185.37,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,174730113.71,213906673.34,190547250.36,436209399.44,2905914291.73,2329492502.33,1785175520.87,2154000316.82,0,1754606070.14,1995660602.03,1902191758.11,0,1827574335.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,11433442.34,5541981.86,2300000.00,0,200000.00,0,0,2565809.05,8477464.05,4000000.00,583779.62,0,1437529.93,0,0,0,0,0,0,0,115701.30,956721.51,2665147.58,7307547.42,0,1070000.00,1369642.50,500000.00,0,0,0,1118148.90,220108.36,620108.36,890000.00,0,0,0,0,500000.00,750000.00,0,260000.00,50000.00,440000.00,500000.00,373000.00,140000.00,320000.00,100000.00,0,0,0,100000.00,30000.00,110000.00,220000.00,100000.00,449677.60,250000.00,500000.00,300000.00,645000.00,10000.00,30000.00,65000.00,0,0,0,0,0,0,0,0,0,20000.00,0,0,300000.00,0,0,0,0,0,0,0,0,0,193600.00,0.0
7,应收账款,174730113.71,202473231.00,185005268.50,433909399.44,2905914291.73,2329292502.33,1785175520.87,2154000316.82,1982727334.88,1746128606.09,1991660602.03,1901607978.49,1613456796.71,1826136805.56,1405529452.27,1823231784.05,2401730659.38,1813455402.35,2156326522.59,3031091312.95,3488818207.01,3283475154.49,3732897248.66,3288367272.71,2914277657.96,1127419081.95,1017327389.81,2221181831.39,945692175.66,695268888.15,613730732.03,618723174.14,528507025.89,582670875.88,639481531.78,599857573.53,463023850.74,641012783.04,593518279.41,0,14462380.12,19810553.81,17413553.96,11859382.34,13988933.45,19460542.22,20706003.76,16238036.23,20033949.93,26702288.87,27474325.26,34051493.12,21257260.27,20341174.17,20818150.34,17578422.41,10663230.10,13898289.46,18133495.51,19611300.15,17976124.55,19070976.55,12651216.46,17566487.82,25454632.49,24857777.78,24686450.78,28449449.67,50068787.50,50724247.25,38507400.00,37571324.64,0,60430814.88,122738029.61,45811206.19,133739153.76,132312144.62,133306855.07,133463488.86,132681634.82,148662482.56,0,156682144.29,0,162600222.47,0,118448303.39,0,89269333.37,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
