,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1855318991.27,2400909903.61,2125417275.00,2034085379.66,1563133759.35,1170932755.18,1438518353.71,1554899237.79,1581217668.41,1692967991.76,1918286590.13,2341840760.66,580403417.51,362507146.89,442941223.67,606659126.09,542908097.64,601548254.22,577086746.14,642940527.85,570607745.40,685438149.96,353915607.76,326177763.26,287755713.81,591036127.79,427501213.46,354022417.31,531193585.97,346882881.44,388196071.61,331545936.24,355072230.08,402614832.25,360487774.69,318673015.50,355163527.69,319866952.03,284899593.58,357960315.72,211233013.28,343649459.90,663098674.78,758063175.32,304020320.13,416780139.13,375801251.31,277129794.89,292779858.95,314932753.81,263482352.71,338837030.21,277206488.13,299703379.35,238983314.64,217287246.35,227821843.69,152901186.12,152024122.63,144387880.02,82903959.64,255832758.21,370386616.64,59019346.27,23803950.33,12595978.33,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1434314220.83,1515209891.29,1537569503.69,1556073600.69,1616930349.15,1339469019.02,1224450174.84,1145409058.89,0,0,813940454.86,736782789.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,457737248.92,420313694.45,448688711.62,492779158.45,607843142.52,571019095.29,520645382.77,427951250.61,426645624.41,350050632.29,255934779.23,280672237.50,266887385.40,223447552.32,253157469.62,212326888.15,234656104.54,230217453.18,256278192.40,272380989.21,316066392.16,316861750.03,302244751.15,277536337.37,270698656.68,251999369.18,212821403.84,240674044.81,266401743.96,248759937.99,239206826.78,273789306.22,365769283.33,306329444.76,336228967.84,334751616.96,367651607.64,361279602.53,308922547.59,306855324.53,257807184.13,207591103.78,217257415.39,185950429.74,293356951.31,226715648.83,187809844.15,159878312.35,109754004.56,76454650.03,48561515.92,81079541.75,95556023.60,66260825.32,62297130.92,63571513.05,105355314.01,108610094.62,79325580.31,38791251.42,88058187.58,62775933.89,56629469.66,42054303.62,23921868.86,27902445.69,0.0
7,应收账款,976576971.91,1094896196.84,1088880792.07,1063294442.24,1009087206.63,768449923.73,703804792.07,717457808.28,595128692.02,606841651.54,558005675.63,456110551.68,266253152.82,294604085.02,283548403.26,241972356.28,236060113.62,294977789.56,325627558.12,255490799.07,275897283.68,306515129.78,338955500.68,301980127.97,308955400.45,308593692.92,312979508.80,239378312.38,235949561.10,307231475.43,373176324.25,362578492.66,304026332.69,358870378.46,368363898.32,375676043.44,378181797.62,389315050.76,403745232.37,337087899.83,312325412.69,289645067.31,256956505.37,225858031.82,281288184.13,375380188.72,333295066.00,241078724.57,222664677.10,228523855.68,196075222.57,114675606.48,145926045.99,129604932.61,129648013.91,102112279.10,106501530.55,116148475.56,113992205.46,74721310.05,88956949.09,91814467.08,73803727.79,56821357.06,65639820.86,74441519.82,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
