,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,300967193.20,388123792.58,390596323.95,391283693.82,642742752.00,703007834.25,349073272.28,416472951.80,677648648.15,564165406.14,1643664989.89,518136010.07,318849694.78,366223433.41,1666744869.30,392040399.02,275395308.97,246133094.68,318767911.07,418768647.59,451748789.87,477336293.14,300397343.71,270350132.38,299842784.78,168205402.21,278755433.25,208625600.24,195398401.17,120852054.37,50450709.06,66765290.69,182959569.40,300375471.93,296256973.87,234979687.23,228976372.98,304194210.95,311955130.79,143233412.50,171912998.90,206197432.12,121670043.59,106095881.52,169482254.83,197556336.27,210083575.00,249342701.25,260280214.37,139853035.00,171620755.85,172913750.72,142441247.48,141310778.03,109477960.68,29779731.48,23775248.22,21010793.17,41024975.86,105202673.45,52448899.60,42819800.01,47290191.88,152841271.91,26941047.99,52338882.34,38236810.47,49714318.61,67552489.87,87305742.39,65372246.83,97775391.31,106930525.51,107870652.99,115400589.50,108414263.75,63265222.84,138283460.57,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,569150482.22,1005453500.03,1062066154.97,979067593.19,999016207.05,890525977.15,889381146.05,640933599.29,0,643382483.99,0,262091409.75,0,117266841.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,569150482.22,1005453500.03,1062066154.97,979067593.19,999016207.05,890525977.15,889381146.05,640933599.29,828143777.46,643382483.99,1563953298.58,262091409.75,197099844.26,117266841.13,115047149.15,91246211.49,92554058.33,65429005.33,102865445.97,61560282.02,53947174.63,56000989.72,54005796.39,65889037.07,80308121.26,67724759.40,30522039.32,34309810.14,35681717.85,40561308.20,24486678.85,57097030.92,38593142.41,27410487.62,17401458.62,21138673.39,5902060.10,7176293.39,10178458.58,10014322.46,21275203.73,26293369.83,8224613.75,18092218.55,12820764.24,15176318.24,32654013.23,44135700.57,31911650.42,42742352.99,41489406.06,40616769.61,4344230.23,4341930.23,9733710.99,33788509.38,16742440.75,16548707.75,18044190.76,13028449.19,16913330.25,3472706.05,7196617.24,16485138.36,2920276.31,7200121.92,2549181.97,10588974.82,10091194.62,6945562.96,7715905.51,2985600.22,3767969.80,2373817.12,8466143.79,9112315.26,422082.78,3010012.38,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,936727263.65,982966628.54,1656579864.69,1476277851.20,1735919034.32,1612954422.98,944284956.72,829246844.87,1513400050.10,1547184193.96,1242728902.03,1120355198.81,244788493.57,177156558.74,194722935.76,162118327.65,100452352.87,120616692.88,119367958.07,72552365.36,97437766.66,36000204.32,31093324.92,86466235.23,105555998.57,94762624.30,50559861.59,35594164.10,156034986.05,140823495.38,34256045.85,29513325.36,302103968.61,390743835.99,394473609.76,376058453.57,352327840.86,317317291.36,329726885.74,317539660.57,537931190.04,481831614.37,308022058.96,292054706.20,148983654.45,115752731.89,226113081.56,153043407.63,247717364.81,195812151.46,86050340.58,17456873.50,91993306.35,78112671.67,90592970.77,26580045.68,72439388.92,60833132.93,40990916.54,37822516.47,24745400.35,24621303.93,28424217.07,6335577.07,2056077.90,2056078.10,12207702.03,12171385.80,90398880.75,85673278.05,78847535.42,73127947.42,29415984.04,29625150.38,22075946.89,39898421.25,39594628.14,42582160.17,0.0
10,其他应收款(合计),2088411981.98,1624464656.47,1675430884.07,1633872220.26,2039609578.23,2059388976.90,2533142604.38,2444752464.49,0,1525090694.51,0,590264824.49,0,735436192.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,151666.67,600875.02,600875.02,600875.02,2590152.78,1707708.33,2006666.66,2997916.66,1639583.33,771250.00,4085829.29,3671412.63,2285412.63,573741.66,1154561.39,775227.75,762927.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
