,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,992181752.63,573841450.87,1083595305.55,889874526.34,1525768322.80,884387353.36,1639437700.69,2075811271.79,2456069020.15,2047698058.47,1625265231.79,1650014719.98,2259250994.48,1867592551.44,2265097862.71,1955951490.03,1842635762.77,2075989042.85,1898733432.17,2180490526.37,2064673287.55,1799152465.55,2065978434.39,2385860893.72,2340248699.25,2348358087.60,2647075291.12,2929951976.02,2793600443.43,2444289334.18,2508252037.30,2239883200.47,1904297466.73,1722303581.25,2021910003.95,2032481160.64,2510914242.10,2391973525.90,2831924445.90,2500608074.31,1819995236.54,1302000330.56,952190181.70,353578444.56,273103364.56,272556286.18,281437637.25,276740765.35,290781848.00,205329405.82,226404012.76,185551534.12,245619833.36,206108512.82,321757716.57,285467291.18,283086160.32,319172968.94,261538912.12,210091512.07,203709426.98,158193610.09,262672823.21,212591957.35,212317187.74,176866024.64,149045842.80,278787762.97,158632148.83,143520561.46,93394533.60,113971984.84,90499187.62,163507282.99,48072516.11,19516624.91,23039281.14,26194857.54,34547069.81,21658227.63,29609698.82,0,21115337.11,9796867.00,8021992.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.00,200000.00,0,100000.00,100000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,660509522.31,587582563.62,471049861.20,579578982.41,523316514.80,557802178.41,473260069.65,406712074.68,409538263.07,0,369621569.35,0,340389573.83,0,492971970.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,575370633.08,421395714.48,280580304.56,383782231.79,431017045.19,264542231.86,164138386.27,164774482.68,327478819.71,133678796.67,121544740.63,151508356.31,270571335.72,112924781.85,59015348.11,93068587.31,227779884.32,122218240.28,86172073.03,124228195.83,324509339.23,258156251.43,179674279.32,124847043.01,365910881.58,185257394.15,67772067.60,90949480.87,286349006.50,220219958.00,146353526.89,248973963.36,281637129.09,282998808.35,164494390.31,117504284.00,183603199.26,56376338.00,32154707.39,60766095.27,68484395.39,12713145.00,37368315.00,9874543.35,81928176.09,46819820.69,54910461.28,23828439.06,84878815.75,18535163.00,8673546.04,10812193.56,26101798.63,12389702.64,9595150.00,5101709.01,17016070.82,23703270.62,16563795.36,5376940.00,25793866.64,23314889.88,19251799.00,13250728.75,20359062.96,12063776.00,3514000.00,1010557.85,3503991.90,6631310.00,2938400.00,1100000.00,5545000.00,1210000.00,2620000.00,1193540.00,3580000.00,2633950.00,1707916.93,1000000.00,198000.00,0,0,0,0,0.0
7,应收账款,85138889.23,166186849.14,190469556.64,195796750.62,92299469.61,293259946.55,309121683.38,241937592.00,82059443.36,246647227.23,248076828.72,229452048.74,69818238.11,454111779.16,433956622.30,202146755.22,58325916.52,216761519.27,217796453.65,161613511.24,56628465.79,153917298.94,209774912.39,177811608.94,52656395.26,199886487.07,221216823.32,170539843.37,121127369.39,139491649.02,198252139.54,119233869.06,77737883.40,178295555.79,173842086.01,157173712.12,46018739.37,144656066.76,155120729.36,95575535.56,60566900.50,96636103.72,92043186.37,276027042.60,245358848.90,298247843.85,285928852.44,290526666.00,249681525.66,297670137.79,291173685.67,282497911.57,210222769.40,246550964.32,210398117.85,188868108.21,130381487.24,176265688.17,148661346.61,121955268.49,94270954.43,123720301.94,129489045.25,125914031.50,77964652.03,127734537.82,132039959.92,115746734.84,89446818.23,109516852.93,85593972.93,84922619.66,83486485.98,76511606.05,69455415.43,83783995.20,89715441.17,42302945.47,53622673.59,32415510.05,56891507.91,0,43198338.64,0,26546429.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,19863090.72,28180148.34,36824734.82,21070249.26,33983182.49,45851768.29,48867462.57,34743205.60,27863279.26,28885958.36,34998831.54,21986652.81,19554772.98,34524757.98,36644063.52,25617072.60,23834360.21,30590165.47,46593851.60,47542651.91,43065640.07,93956624.10,138673953.15,114319982.17,94162136.83,145367010.12,161137686.94,189093930.77,134899315.60,144151547.95,182156211.70,231245950.00,485962435.97,426003286.18,305179379.91,246101191.24,866024684.07,361586409.21,300727622.06,2688763484.27,444072906.78,109382048.85,87649012.96,36477903.27,22922625.03,55585036.21,54395418.21,54423488.83,50278276.90,113930758.07,105832854.02,91803357.58,43839195.48,162169311.74,145976013.51,134096798.41,95219124.00,280711735.07,318193492.74,195328077.87,126455305.54,99236322.60,73111693.60,193426569.73,146779379.84,155508874.61,57479743.19,62145910.77,42921920.76,41142075.05,29821582.83,60999842.70,27586548.95,30065705.61,16836290.13,25562880.28,21395011.37,21415949.13,23428890.68,18259962.74,9957098.43,0,7534936.38,5531978.00,2593712.00,0.0
