,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,64223771.65,57699901.92,101739116.75,92366911.09,108251884.12,72824067.99,104584889.17,100133420.43,101360843.45,98434133.66,107301780.89,105863082.78,93368447.49,204114519.62,135046255.84,128598692.46,201356308.82,199235971.88,186699716.87,275540433.81,216278440.26,3453963.99,65574539.21,158565325.79,130698514.39,11635096.01,52585763.02,0.0
3,交易性金融资产,301486082.19,298040183.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70590.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,62832191.83,68623370.93,52376537.15,49602069.21,54405159.93,55111884.59,54949043.89,47832882.94,0,54633910.68,0,26511242.82,0,40273609.87,0,0,23780284.38,24306583.95,17087177.98,19170449.45,88845703.88,80395264.41,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,62832191.83,68623370.93,52376537.15,49602069.21,54405159.93,55111884.59,54949043.89,47832882.94,63338847.55,54633910.68,59089023.36,26511242.82,42972625.11,40273609.87,41556130.47,17424630.91,23780284.38,24306583.95,17087177.98,19170449.45,88845703.88,80395264.41,67170555.29,29049047.23,13007395.59,1322564.34,8146533.81,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,8633080.35,7044438.91,8060079.69,4686637.90,7458196.47,7830840.34,5784426.71,3973494.57,3260069.89,3230541.74,3694420.71,2947455.09,3603987.98,3157786.13,2119517.82,597345.12,1552024.50,997653.98,2843129.74,1217166.31,4407196.27,9317007.72,9041581.68,3506357.15,2539121.03,1336915.63,519701.95,0.0
10,其他应收款(合计),5126436.29,6185886.27,5000762.82,5197851.50,10453172.48,11018252.91,8010302.24,7020533.84,0,9003110.24,0,11086833.84,0,6671028.96,0,0,11276090.73,12228231.97,5939388.40,4920425.63,1502273.89,3095087.15,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,71533.33,73061.11,4949591.53,3360956.52,2681091.71,3528524.26,5821258.00,6278377.62,3007960.22,2368746.71,444303.65,1763863.00,1031291.59,1241334.55,2015574.03,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
