,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,10510594343.29,10535284892.55,12023594008.52,9980544526.14,15640593034.03,24067745140.49,23561307961.25,22631536496.53,23992054116.41,27882391375.71,28328334474.11,24782504552.44,25102977486.61,21358313852.95,18717327462.55,18035109674.21,18363418341.99,13644093727.18,11930658153.41,9693083497.78,8260303395.09,7461227083.58,3801951965.71,4281715600.23,6315826783.78,6898632150.35,5090899668.23,4199763915.82,3470744570.29,4239054165.83,2609727858.26,4871199806.77,6013120664.16,8219955550.23,8624181787.20,4391990049.72,6592375424.26,6111751380.02,3319853076.75,3460500078.68,4012003260.00,2855391556.00,1823182091.54,1624164158.93,2030589099.00,2326923203.00,1228113261.62,1583706500.04,2468304025.00,2723023210.00,1805662418.00,4245079602.00,3988449999.00,3726330544.00,3519403398.00,3786227110.00,3572295591.00,3970328139.00,4989732588.00,4008867319.00,4156426705.00,3511284720.00,3730065042.00,3096324735.00,2392721797.00,2704991672.00,2847694141.00,2873900807.00,2380933540.00,2094376849.00,2242670000.00,1804394475.00,1505235888.76,1496241985.00,1702320000.00,1223591000.00,943910000.00,584959000.00,665167646.71,875800000.00,0,446441000.00,0,1323688000.00,0.0
3,交易性金融资产,1657728480.75,1570658462.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,332407.00,0,0.00,0,1525799.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149364825.00,0,0,0,0,0,0,98376150.00,466551558.00,247614150.00,371708550.00,174037375.00,99729225.00,0,0,0,0,0,0,0,5450464.00,0,30000000.00,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,19748680841.82,17658638902.59,20598377328.35,21971045405.74,18843567203.82,20316206333.15,28257846276.43,30963288278.24,0,0,0,30501376302.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,17685913990.69,15646668140.73,0,20561625805.24,16479324159.57,18390476412.74,26200239304.87,29156481085.20,21364359990.14,21735324803.90,23452083912.84,29002539261.26,20103933929.52,19833239225.55,22871620405.87,22683096211.46,16679471350.16,17626149318.14,18222216420.03,17780161662.94,13754317802.36,12913624890.68,12794174663.33,11272212347.84,8130111172.41,9024614128.43,10406425504.57,9364340972.00,5847746297.40,6596220273.45,6701465687.46,5691518013.21,4626070096.19,5779431464.12,7392827262.71,8821828759.39,4630788469.83,6067446783.19,7649752580.23,7019787791.84,4299979889.00,4179934482.00,3092070203.08,1934083074.98,1023724181.00,1913948282.00,2235482606.91,1596620506.83,1098200143.00,1453025265.00,2558367748.00,2307008186.00,1307986483.00,1304266444.00,2075811755.00,1414318158.00,455952293.00,1201740007.00,1102579351.00,1175939564.00,460147618.00,905872003.00,894442801.00,999796869.00,1311211863.00,1303813654.00,920480172.00,690350600.00,357886589.00,565550862.00,0,267784305.00,248927036.00,161871315.00,114210000.00,133968000.00,107660000.00,89582000.00,36680340.00,146250000.00,0,183494000.00,0,0,0.0
7,应收账款,2062766851.13,2011970761.86,0,1409419600.50,2364243044.25,1925729920.41,2057606971.56,1806807193.04,1996493767.72,1900029553.88,2427419115.68,1498837041.54,1518410066.81,1479933520.99,1269879426.54,875479556.55,853853931.19,754115841.33,1548140513.10,758876190.82,644534799.15,742451118.98,699008005.03,380017320.86,765082018.20,757362164.21,585294272.15,438384320.58,686091192.39,691973911.09,364031834.31,505707438.05,611734132.42,613655886.01,1186644739.64,404008999.71,540191888.67,812311870.26,768250849.32,139780325.50,453190563.00,442208686.00,311770642.34,398665913.84,681354084.00,603867386.00,721663001.67,698386639.62,663352900.00,938640061.00,390863625.00,834546380.00,1201529880.00,1157744829.00,1173736371.00,595754223.00,848641514.00,855083438.00,644970184.00,302383441.00,732510409.00,810791192.00,873016954.00,380569294.00,462066867.00,486464176.00,480357536.00,263166487.00,604272070.00,721897757.00,1138940000.00,1128484205.00,1486779278.96,1504148924.00,1561070000.00,935163000.00,1217280000.00,791647000.00,1048497970.30,783717000.00,0,693958000.00,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
