,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,485600791.68,286325677.51,467212458.46,746339400.44,1726544411.83,655490159.36,286592334.50,772029438.37,647847230.14,774025330.05,547701205.39,797865533.49,709256334.46,593080968.67,660247423.01,663776059.52,772484890.89,244271846.57,346925241.53,435737270.65,263436345.92,210422539.89,73035971.60,193318923.88,108132267.60,98450284.00,185342170.71,220399907.59,270700817.18,45740075.63,338995528.03,184728133.35,1752594976.89,532179916.86,318257691.50,242581959.87,528929749.42,265731050.51,443426081.52,487325395.64,170946715.26,89895769.77,506175028.43,475822237.80,270324853.22,331865998.37,572501146.80,463316385.52,876179996.11,629182906.70,1020778287.30,441597142.16,386367853.12,416011991.95,343650021.96,179226530.13,305174232.48,341938527.62,375826742.90,629338057.71,642505391.47,446624386.45,374786705.46,691822045.15,487732220.87,704958722.35,404684170.49,407378042.22,1028383812.53,111428074.96,174246986.89,68903994.23,0.0
3,交易性金融资产,0,0,0,0,420750.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13742752.41,13742752.41,12691293.13,12691293.13,7549396.95,7549396.95,8962565.24,9915260.56,12623027.91,6810455.03,8052850.38,8052850.38,7775706.29,6039480.00,3265216.18,4285099.60,4442350.74,6458240.15,10159861.31,7159861.31,4332374.00,4332374.00,3130284.00,3130284.00,9732346.44,8861618.68,10000000.00,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,426544765.30,389754935.66,418689292.93,458915770.58,1319022274.69,560477793.37,742324016.05,418180209.13,0,5050595235.74,0,2778506297.03,0,332777721.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,256021914.69,116571835.67,176957619.36,407626555.20,1190261879.31,439196630.20,364591992.35,379924030.52,5557446790.63,4994638722.68,4149550049.58,2774013944.59,403177234.39,159334229.79,162980693.18,357686071.47,789194127.17,1329068721.49,871870515.05,512064360.11,1037500036.96,940757142.18,1208863337.61,1416065498.52,1795440553.91,1939335022.64,2253399914.65,3225646157.74,3179279194.47,2653044899.17,2864270594.29,1634882554.90,2581231139.27,3045160328.44,2757885426.43,1432803256.11,2194673041.61,2060745140.89,2639987702.46,2075036360.47,2152182975.51,1712063627.80,1426903975.76,1975955566.82,1771209545.44,2741313226.07,2141254935.83,1902521476.98,777401601.21,747814975.01,1209456650.49,539188869.86,540105736.46,195891440.44,199296195.36,452634878.22,264717791.16,367912084.57,272329617.13,331933103.55,380207005.92,372486392.64,258127386.77,413730998.86,182183711.72,208270666.23,141184125.65,209281283.41,127466615.15,76445399.34,13905351.20,8100000.00,0.0
7,应收账款,170522850.61,273183099.99,241731673.57,51289215.38,128760395.38,121281163.17,377732023.70,38256178.61,91250055.78,55956513.06,43199587.97,4492352.44,94173018.87,173443491.21,62709441.97,25995357.52,180520238.37,174397832.74,138863666.94,33050254.27,186670720.32,166846994.28,256277098.28,2056160.57,282037946.33,208275731.78,136661992.75,17621675.11,332258430.74,131007113.35,111976140.44,3345813.37,92479950.09,149908367.24,85954120.74,11531546.17,48264097.04,93927179.78,56016356.18,1859576.91,52538401.01,55196460.26,99873950.48,5078655.05,164628607.14,114917115.82,93335255.41,10749339.70,182623211.63,215614864.15,125829791.62,79742018.14,103469525.50,105862788.48,50049909.82,21695863.59,72708890.20,66839635.97,56344413.99,29289640.78,71361624.63,83943243.41,67393100.77,36210815.07,90328032.80,121182021.78,151398398.41,87759151.08,312646381.36,146714533.14,94215925.67,145901293.03,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
