,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,409848197.79,501922845.02,542193738.12,654088074.53,704461434.03,704834644.03,878526387.26,664229412.88,396257694.78,532759444.65,557387632.69,622927280.45,627314133.06,535443781.33,629886896.45,804279971.70,731459521.74,650154318.00,634275920.56,656186725.73,721632363.71,678463329.07,812168955.28,665328235.50,408792423.97,306811112.05,222464089.04,311927350.02,370209922.01,626172319.24,469099813.58,470465741.00,591268580.08,632378402.89,429788415.31,454343253.94,239621608.91,363264328.57,417447676.40,119669529.24,141134195.34,214300636.88,471706229.56,533917511.67,656537099.28,696945309.78,901767116.46,50465741.34,67780033.66,102654617.56,125674810.38,78281000.63,0,17851905.31,82162065.13,103960105.41,28191983.64,20049330.40,0,63619318.91,62365106.79,20034983.17,28676480.73,55811217.25,84726642.59,50625280.77,0,32278273.33,35892743.81,34132186.82,23993079.84,66973459.92,27644588.48,33595352.12,31001095.89,18432926.40,7075406.83,10927479.27,19042563.79,40499995.98,0,28286350.49,0,20291953.03,16462257.64,0,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,7196744.70,7084044.00,6156678.24,6340219.38,6340219.38,6089057.82,4588528.50,3290860.44,3290860.44,2576016.00,2096233.02,1938452.04,1954552.14,1558489.68,1622890.08,1510189.38,1645430.22,1667970.36,1851511.50,1854731.52,2192833.62,2785317.30,2460095.28,2112333.12,2440775.16,1812871.26,2495515.50,2179953.54,2089792.98,1970652.24,1513409.40,1281567.96,982106.10,1838631.42,4801417.40,5378330.30,2988178.56,2047932.72,0,0,0,0,0,0,0,0,0,0,0,500000.00,500000.00,500000.00,1600000.00,0,0,11199164.80,23699164.80,21199164.80,12000000.00,12000000.00,10000000.00,10006439.89,1048736.98,23383250.20,7000000.00,7000000.00,9000000.00,12243416.97,0,32650114.07,0,33010067.08,29382395.10,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,648519561.95,669736956.86,695258485.70,496733326.93,500457583.58,660174192.21,535249049.00,571938655.46,0,505987299.88,0,255023927.86,0,196884008.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,140539412.17,117491762.21,138289007.60,161322934.78,208433878.19,275577970.64,286177681.95,364463282.17,295462205.88,242940147.93,203645260.88,245855895.00,174571835.16,107325201.60,125225598.00,213532345.56,176446955.85,235935159.35,293132642.82,411908107.12,271586389.78,231116166.27,256487990.50,359023355.99,346212997.06,297096605.39,215236326.74,237739064.21,202947924.27,259322753.78,240079571.49,335991918.89,363279283.39,370419996.69,483441944.14,468201764.33,265395814.44,217224629.03,168291152.02,161481404.54,62216100.62,100874272.71,62158569.03,32575107.14,157249630.66,105582988.16,122658887.17,110842545.61,131739945.23,52379891.20,28440875.52,21956090.40,0,7642030.90,3790600.00,5798338.85,1346000.00,3179167.00,0,77155202.51,16936313.11,26245153.55,7160068.00,2125800.00,8098760.90,323500.00,0,150000.00,160000.00,160000.00,80000.00,625679.00,190000.00,180000.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,507980149.78,552245194.65,556969478.10,335410392.15,292023705.39,384596221.57,249071367.05,207475373.29,383838203.79,263047151.95,58950398.89,9168032.86,112729787.13,89558806.63,86067573.59,10744038.31,102438789.69,84718258.58,83544378.79,11831491.81,72899221.78,98335532.38,80167181.24,13667852.89,77085430.05,79948669.16,81149446.64,21063332.14,81998862.19,109587111.61,89264832.49,17869618.68,105426774.85,111890974.97,70495265.73,29302229.96,107218545.67,112106668.72,76535987.49,30423062.86,50382657.86,43340217.73,51264230.37,26301459.13,78483041.64,80883596.71,75452923.15,41452535.95,74757766.29,74225855.58,59350442.63,49619158.13,0,102166039.00,62168958.41,43812581.38,84242854.63,52552970.28,0,19566575.30,62278527.84,43730144.49,28090882.09,11671466.78,17196716.74,16246745.87,0,11897298.93,44362345.60,40278549.88,23386897.49,22829865.11,12871578.49,11054183.14,50221051.89,43964497.87,44665359.91,56236073.55,72795208.59,60081841.99,0,34190216.41,0,38772208.61,28479706.47,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,305713774.74,166328939.26,211982041.94,146144246.35,160630094.60,127898072.53,119028955.75,88729813.00,144076245.14,106000516.81,86021483.88,47486664.99,29539406.36,19627918.05,26162443.38,20831072.93,18938869.78,22419388.88,40359989.43,51846902.00,70439900.67,86854692.55,96949329.45,74660697.07,165433193.54,76230486.13,98798212.68,101122826.97,169892355.83,160115989.37,156547691.10,137403720.27,255179420.35,123620879.59,90319775.43,86172581.20,136773402.74,198221691.72,479167423.56,412334076.36,392814850.93,359069765.89,350382313.25,339796831.93,98848066.83,377342564.39,126308576.72,110345558.50,157541084.91,130580825.18,93940236.85,53545346.03,0,30667966.43,33545428.14,21357155.31,48548851.30,41669403.67,0,37324756.28,41581811.85,35739564.88,37154788.86,32954596.59,22200810.56,19994125.55,0,84673316.71,49329874.28,49340734.16,49660754.19,10982043.33,20959826.10,7549005.72,51540310.84,47055175.12,87336580.54,68494459.15,63719226.11,66547510.37,0,52556327.92,0,47377987.18,80233775.89,0,0.0
10,其他应收款(合计),36040624.58,38107005.46,69282158.07,78967533.69,449228973.69,111227997.64,107958914.73,99354167.25,0,37776369.71,0,45352710.81,0,59251418.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,328825.00,0,0,0,0,0,2391578.46,2461500.00,2585750.00,1438401.27,0,0,0,0,0,0,0,0,0,0,283785.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320.00,2320.00,0,0,0,0,0,0,0,0,0,240000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
