,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,85475078.89,107424361.54,72145921.61,261648415.17,61409251.97,80532762.97,95950195.63,243919069.44,102094214.74,205312387.56,164953559.33,215820415.03,209641835.89,114253365.43,164872128.58,81565546.52,125086107.31,168510285.90,168882389.10,136057261.94,219652220.54,80310474.37,87751464.93,92617292.73,82164572.70,98917336.31,198582572.23,188767481.74,225815694.74,198598849.55,232837804.91,252244866.70,138561105.46,171922679.65,200437207.06,198128709.91,179188217.23,223977165.74,255568061.95,194743712.52,223148929.98,211133066.20,295104746.99,282729006.66,186948157.92,225083142.84,229177396.97,284330852.69,136895279.00,162605172.20,101404175.40,90369840.43,99007494.54,97637741.13,112318114.55,87956893.45,89928517.00,122432346.76,95226078.51,124986051.40,131005751.19,106780326.01,131175863.46,177857710.62,117606873.18,139487858.35,130121786.37,189511313.37,162028788.14,149443400.05,71434259.76,203873455.22,151929268.14,145810746.63,74064845.12,124159208.53,113085880.71,132279334.41,27017677.00,0,22341645.00,0,24903147.00,0,37677000.00,0,95892271.68,0.0
3,交易性金融资产,54281860.00,22625656.00,22937818.75,78844.35,80040.00,252980.00,100190000.00,162420.00,97195000.00,167640.00,50345705.00,360925.00,391740.00,395000.00,496730.00,629375.00,547610.00,1035785.00,734385.00,8484097.00,5800604.00,5353618.00,5612552.00,6299528.50,5919725.00,5572604.00,12381508.40,6813117.30,6157932.85,6502641.50,6642054.00,6765266.50,13429336.00,14997070.00,9679075.00,15430010.00,1737482.50,582675.00,492460.00,417035.00,2150689.73,2003640.07,6835150.00,3804900.00,7960460.00,9556584.00,7930170.00,11436635.00,7089860.00,0,0,0,0,0,0,0,0,0,0,0,476000.00,1282600.00,461599.78,0,15101891.73,16501607.50,18076335.43,0,2998772.18,0,5902143.28,7594444.88,33220122.12,4466057.74,52701164.28,7063030.28,556848.62,556848.62,684065.00,0,4499415.00,0,4369014.00,0,5475000.00,0,300000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,47596053.83,59979117.63,66578417.12,53532781.67,54550907.83,68846903.34,76038201.24,56553387.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,2539290.40,2616905.37,2815197.03,4297840.37,3761584.63,2711116.98,2565529.22,6375199.72,6262104.75,7091465.75,18431527.30,23433782.77,9397160.21,9009304.95,11363346.16,10733846.05,4197659.62,10809741.72,16610244.57,21677389.88,13841967.46,8781646.73,13406632.75,16313604.21,10539180.44,10694737.01,21717355.61,29255828.25,16583575.00,23310000.00,34636296.06,42521207.06,28750000.00,32417739.16,24098831.10,22167344.95,19470377.58,27425859.47,7688957.98,9573460.89,9421615.55,7518720.70,3875057.00,7151068.40,4000476.90,2935033.65,636239.50,2717209.50,6540288.20,6916000.00,23008295.62,25215170.13,11331894.01,14325922.17,18406731.28,18521942.78,7323207.76,7698683.15,10341604.74,13249578.35,18764682.96,24573494.66,16166676.78,13340156.18,10410762.38,4018970.36,3135971.95,5135506.65,2869536.90,2269306.40,9256195.30,12983057.77,16958561.34,18796522.03,10650904.80,10464275.00,15048159.85,11942799.00,13397770.00,0,14636820.00,0,2952293.00,0,0,0,232690.89,0.0
7,应收账款,45056763.43,57362212.26,63763220.09,49234941.30,50789323.20,66135786.36,73472672.02,50178187.62,63459077.49,56600341.25,54584346.45,53378011.37,58339570.12,50432480.42,65367526.84,47468704.25,58478503.45,43424351.81,54733426.61,26219817.84,54168461.06,38763791.45,44527754.39,27921705.92,41892403.31,45765828.02,152153885.61,151808255.56,285323840.79,247810308.08,230610728.63,97432521.28,167227731.80,161985636.72,151902666.28,108033421.56,133489057.64,106624075.63,109815401.36,80831913.72,81236553.50,72108808.16,78241248.74,58087604.17,71065168.10,71100661.88,64937222.13,64660219.46,79239567.13,68127487.74,95236365.94,70494793.95,116133864.07,102589013.50,84139793.67,84551623.98,114853294.76,92740352.08,109105932.22,129893371.29,67199456.86,64620388.12,86414483.28,124764227.59,92827114.49,99527759.16,55294054.04,104811601.15,90032484.82,81103231.86,147623350.53,111907179.16,86972449.61,99152387.83,135615593.17,86234242.33,106367699.58,95826483.31,72926625.00,0,62122049.00,0,58587750.00,0,0,0,35101310.96,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
