,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,350101335.52,218424973.57,243354814.36,903897352.98,1199914481.16,685198153.36,993615297.58,1205304883.75,983325661.85,1208771848.29,1349059954.65,1729206813.19,945344546.47,820363340.58,2953909021.95,230692069.88,224172641.16,302250118.97,378157784.94,367085815.24,350126217.42,264087091.27,275337713.72,263617665.27,120817836.06,310434259.41,137504401.32,86222567.21,152869950.84,159149851.52,186474836.72,212861905.91,249748719.43,411758042.51,31189923.50,42623268.21,22359796.35,53113456.72,41595718.35,57833748.94,54387395.15,14431989.72,9958737.75,13163708.42,8876117.86,9001704.54,8877948.96,28902519.52,11810809.63,10298024.35,11733705.57,69158719.63,5699198.18,7373182.45,15774145.67,57002812.55,14999163.16,18542008.88,12266646.07,65152825.41,70812370.63,136528025.25,0,51238162.27,0,52954934.93,0,106363343.89,63813989.56,75933456.84,0,78608989.63,59798206.28,111767266.16,70364052.00,140065578.69,37894786.63,68156666.37,67438503.00,113928396.36,12246189.00,10589069.00,11504564.00,0,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,420375.16,420375.16,417179.10,8482552.10,5774586.88,7851331.88,4967659.85,4432736.85,3193413.46,2480209.66,2616207.89,2200678.09,2232730.75,2396676.99,2118178.24,2171336.24,2201448.48,2402117.48,2361001.59,2428839.59,2805471.45,33452777.45,4256159.28,4012914.69,3055251.00,3532395.61,5025792.50,391666.69,5198442.77,6843757.77,6480965.77,5250786.77,7051190.43,8785522.83,10661619.92,15332517.09,13567987.45,7566054.45,100000.00,100000.00,100000.00,100000.00,100000.00,100000.00,100000.00,100000.00,100000.00,100000.00,100000.00,100000.00,0,100000.00,0,99990.00,0,99990.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1050920137.59,537307871.48,520726199.04,825841852.62,584653591.52,611359157.69,583536932.81,726387556.27,0,306963763.02,0,438849264.72,0,342894922.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,2000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,1048920137.59,537307871.48,520726199.04,825841852.62,584653591.52,611359157.69,583536932.81,726387556.27,170618802.41,306963763.02,429898719.28,438849264.72,303725166.00,342894922.81,65867311.52,100158269.97,29783410.01,13411503.82,97661531.83,212816850.91,5371758.40,4655025.37,5121179.78,3725751.08,4832704.32,5263836.92,9573749.81,5325334.49,5968639.16,5836884.37,6553561.78,6473714.96,7311004.36,6747268.11,7904062.05,5036834.87,7054843.68,7308206.84,6773726.63,5689543.96,7429762.09,8022035.80,6633221.88,5558452.15,5744179.90,12234129.57,12425185.42,12766855.53,12129575.37,11568426.16,9991112.18,9667043.50,14454335.85,8772783.77,26260656.26,21203650.85,13668794.17,11717311.31,8482494.66,9486875.88,8741550.35,7978638.81,0,7902639.58,0,4692594.54,0,6465129.40,2882018.24,5145641.02,0,5361584.97,1927255.17,3630070.23,46697844.15,46492692.21,46651225.63,37907234.63,44981438.00,43926026.44,39916550.00,41346606.00,19957220.00,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
