,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2452744394.05,2715006623.64,1461852805.44,2389975758.52,2298668486.60,3033685685.77,4216445166.12,4899760651.32,6581175772.03,3651479716.93,2627777351.10,3247423710.46,2396751949.37,2026734657.50,2973685567.11,2539442322.35,1708462072.69,1561575616.00,1844213426.60,1102867315.68,1338423898.45,1454251741.39,1685234993.11,1791637112.84,1501692716.80,1061951778.64,1100470945.07,2095396705.45,472013307.87,380246355.83,294109660.83,355725014.71,217374543.49,183748078.35,358393451.84,164482477.79,121834851.13,103665017.45,145238251.81,192888875.29,352288757.33,389568337.55,416752202.94,356858749.81,438010656.83,128728050.12,91545163.94,72373386.69,49766800.02,49938997.64,33450585.45,79667405.96,39471479.17,75847068.12,47567972.37,27113203.57,48719208.98,11856728.11,28244194.36,35142093.87,96891112.87,105248682.44,105665711.53,146880214.25,54136385.22,60947611.10,43147884.70,66415807.83,88349816.73,88569622.97,91442725.32,107936833.01,151257833.24,50626128.06,151646657.41,176056011.95,150217730.04,137149271.57,232307343.05,46079739.41,18279058.32,11232912.26,4886944.09,4430492.85,0.0
3,交易性金融资产,0,0,0,0,6999947.19,0,0,0,0,0.00,0,2198247.80,1895737.00,1316235.20,1847914.55,1464512.40,4574305.04,722046.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,7291613807.35,6747964621.59,6578685315.36,6175110920.04,6260890329.97,5582227913.89,4593413416.83,3873486246.63,0,3138490278.64,3230337539.11,2753497503.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,166601107.17,171448686.35,165950562.91,187141940.56,32737750.38,9044250.16,9739944.61,13012798.13,10028409.49,7523596.99,3700000.00,8364000.00,6294792.00,1970000.00,5146000.00,7764661.00,5143704.02,6531567.80,7925000.00,2950000.00,1735000.00,11945582.15,5635582.15,2345000.00,2639368.66,1060000.00,2360000.00,900000.00,2245000.00,24600000.00,40000000.00,830000.00,18575439.50,500000.00,0,0,300000.00,0,0,800000.00,0,0,0,478000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000.00,550000.00,650000.00,0,1200000.00,200000.00,1740000.00,300000.00,1669800.50,523714.62,315825.17,0,350000.00,119204.00,462000.00,0.0
7,应收账款,7125012700.18,6576515935.24,6412734752.45,5987968979.48,6228152579.59,5573183663.73,4583673472.22,3860473448.50,3815255493.08,3130966681.65,3226637539.11,2745133503.59,3267685156.49,2787096425.14,2770120530.28,2440567003.89,3225947384.31,2976995366.79,2788688984.90,2741075094.12,2770013852.76,2647922557.68,2299182076.35,1994945626.03,1923697752.32,1903457098.57,1857971585.72,1614592100.56,1430828469.15,1493826834.45,1194426511.24,1142077090.32,1124288790.37,1003029947.99,738652612.74,732362051.60,834297072.35,779597090.34,615180236.76,514160772.19,508311986.55,475741977.54,421608738.79,372549490.22,359560248.95,338963056.79,253408158.62,208735135.34,225200815.38,172725680.00,188066002.59,134621865.98,168732689.02,101963244.60,84911699.57,56323473.20,72628112.56,53019944.57,27818301.73,40811638.43,13552408.72,5951742.21,10118772.42,6907806.10,6828499.00,3012984.04,9589698.78,10656185.50,22775177.97,24166399.95,14675107.01,29515620.96,119405519.49,52787538.21,109732366.42,116276052.77,98218953.08,90296539.71,91133850.77,75120980.60,71677939.35,60710443.26,46922723.88,43503104.96,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
