,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,17313202949.82,16005548111.96,14031649659.25,16871021384.29,12494327150.39,12377030243.65,12726946247.28,15048460614.74,12519485431.37,12612926369.77,11759942226.42,11955056137.64,14149647080.91,11548057846.51,10011032280.49,10254494369.54,11285971060.06,13681016210.09,15131033807.92,13999811942.03,17011016079.92,19092619545.25,14715545622.04,13438237115.92,11977826784.03,10870691258.32,9290780249.74,10878313026.77,9598375962.38,11920044271.83,9929859404.86,11150784464.10,11044491840.17,9753383856.17,9291561277.48,10235467890.03,6729233210.34,6568492027.85,5829468309.01,7051766914.39,5631836075.82,5581239572.61,5046424644.73,5229826055.50,3888472856.02,3628049960.12,3367051040.71,1987492669.44,1941046374.11,1681702556.27,2618483077.52,2254221937.10,1366644092.52,1715823980.78,1427462234.52,1248738518.12,979955396.15,647509337.41,1117816117.54,2065297310.87,1501197667.38,1848538449.79,1692460358.96,1121607624.88,1287589447.72,1370388943.32,951445919.20,1005119191.54,680541373.82,974359284.67,1270867928.75,1645515737.49,1192889729.34,1523796655.31,1511598231.22,1897285618.79,899571290.52,911741820.73,952237054.08,1047949783.38,0,397144648.58,0,163172389.48,0,154062730.00,0,291560680.76,0.0
3,交易性金融资产,14258850.48,25806197.54,30324792.44,272326398.84,303852209.62,192005790.12,141604310.53,121846178.44,50330529.84,64033257.93,164189780.26,241064733.40,109650752.57,59899407.39,62802.14,51666244.34,25225409.23,65332952.29,95739861.33,86304077.30,56000944.18,37551369.11,36031605.64,26037106.89,200142887.40,131757950.92,29988635.30,28120025.60,38595060.00,39138639.20,43564936.05,51800239.70,45722800.78,47797192.86,52448286.55,49835229.31,41164737.01,43399466.59,50880339.86,65257007.40,51153343.75,130610665.63,113975797.84,96648015.22,121108542.70,116409490.04,82324875.55,99674475.47,110260054.48,289485501.99,213991788.57,139109226.30,85640836.93,144796633.82,202527609.31,210418713.93,268732081.57,268732081.57,290606495.15,372971202.71,516648550.24,-723235355.86,1031506876.50,959820502.50,1125565320.39,1130659905.33,1041079882.32,1136356405.74,1160181723.52,1156338708.42,1054686971.67,1073954988.18,1964213828.62,1135190137.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,215173961.30,96855517.54,129266850.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,14882308650.14,14865046108.21,14386835446.21,14526824978.79,15617693050.29,15468595139.43,15206021217.99,13445241533.95,0,15103893717.70,0,13379074663.56,0,14525366352.34,0,0,0,17741959462.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,4767448365.52,4300411516.86,4791508248.12,6101638734.72,5438617247.42,6093054009.36,6046655634.26,5372059735.49,7085714917.57,6025759710.50,5772900938.88,5590511029.01,5164662166.28,5100107673.65,6340175247.90,6317909535.99,6874761487.75,8823492735.30,9436218364.50,8872161928.39,8147179403.39,7523214971.21,7882076882.76,8321966241.30,8929670403.92,8069690346.17,8456832306.47,8645849691.77,8047023543.97,7375565126.76,8550167878.76,9076859127.56,7822429793.90,7312233121.67,7038060310.42,6368754828.43,5759767699.65,5393321607.51,4829729975.97,4757551173.88,4345061199.69,2948754830.03,2251059043.92,2060814504.11,2498134529.24,2486796802.69,3307449089.47,3920131212.32,3393611422.79,2140018607.68,1799175920.80,1486841897.52,1536318164.80,1078407788.17,1225022849.42,1377376398.62,786636890.61,1229485377.73,1195631043.95,674661153.15,1248268549.93,0,2553829238.80,2522373167.35,1676222746.22,1547143905.84,2052423771.63,1181412682.64,1340048093.71,1126615326.32,1655736829.07,1104315618.39,965068150.78,956078682.79,329149474.00,636710917.90,4041500297.40,6065759932.85,5280598675.79,7063425659.15,0,6889074674.39,0,3434469847.86,0,0,0,295920000.00,0.0
7,应收账款,10114860284.62,10564634591.35,9595327198.09,8425186244.07,10179075802.87,9375541130.07,9159365583.73,8073181798.46,8643029780.30,9078134007.20,8725679518.37,7788563634.55,7960616627.90,9425258678.69,8453982544.80,8032777170.63,9173705359.48,8918466726.88,7780576045.73,8474051341.98,8036385101.00,8542680183.15,8708084410.16,8162357693.32,7622053322.10,7804065693.61,6956178553.09,6536867133.05,7255924872.66,5941440273.76,5998276654.59,5929945164.96,5939950292.64,4947393655.55,4385328405.39,4624368990.36,3650760734.45,3997676720.18,3760526803.78,2999176015.38,3463216994.73,3360847943.36,2948219996.71,2533366271.49,2582557035.45,2939599147.08,2456888087.83,2258778564.53,2457463131.56,2432411472.52,2500842033.13,1948808670.42,3061229693.56,3072460506.18,3653876323.02,3084963835.82,2724155209.73,2913064928.53,2775442373.91,2180287847.44,4550577083.78,4357934470.75,4572403729.23,4985133465.38,5083720940.28,3875035336.07,3355595163.68,4220208975.03,5202468281.42,3775095759.16,2543479565.91,2880707599.02,941088664.20,1820566188.90,2619968861.55,3111827246.95,1578365477.79,1207850338.05,542746208.10,2558618678.98,0,162854769.30,0,192270656.92,0,0,0,1907417.90,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
