,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,495527650.99,349812411.93,353689970.19,360177943.16,483159811.22,301960740.31,297390976.80,470078409.96,414139752.07,344416723.71,345446914.27,437715706.64,474575801.41,296328214.39,346363554.85,288285111.76,286424952.41,168147615.51,255857840.87,413257628.13,265206366.34,258099446.63,226045535.75,384254358.15,340841754.43,289143686.76,583653589.13,649771688.53,488738400.25,550635309.34,475003514.82,570509235.19,452700027.29,410605262.87,478792740.24,274708117.75,302581172.12,398975165.80,275815263.32,248483530.73,205525453.02,213902653.78,440290750.14,235278614.80,272470271.11,295707467.37,306807993.88,143982544.62,164011869.75,110715235.30,121682569.56,188099550.50,239064482.61,104871447.11,56572351.89,89226835.76,83032494.18,76843171.89,70732778.92,98281096.66,104803247.23,162722899.51,29431907.30,35592571.84,35436323.66,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,682985822.71,806933394.77,707983993.88,651309041.28,665092448.78,706251565.85,494421153.64,538280122.61,0,611020697.78,0,420709181.58,0,479832466.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,98077543.51,83289634.72,89460677.15,141944571.99,119079949.47,85624051.62,61178545.42,136298134.06,119547938.91,85293540.91,58943295.50,107174216.56,93657879.33,65441906.84,42864781.66,96516097.23,86119152.92,63140497.66,37680922.66,91963432.87,81414434.77,55353936.05,34077049.79,88369028.42,76152562.26,40645776.39,19701615.65,87926884.89,78118497.67,52928329.77,16086652.77,77477826.18,77309547.59,69320194.41,11624016.28,44357077.10,51691750.56,30623330.97,10629577.52,36049127.61,27331663.04,22673790.29,16894141.75,47076429.85,33358603.19,14579098.65,9234500.00,29453563.22,20763246.53,7065141.74,4104665.02,10214927.77,5128392.19,4383314.57,2041625.37,4608855.83,3019627.43,1103644.33,414927.34,3111786.32,1351382.08,1401249.65,1300000.00,530000.00,450000.00,0.0
7,应收账款,584908279.20,723643760.05,618523316.73,509364469.29,546012499.31,620627514.23,433242608.22,401981988.55,454649477.48,525727156.87,309490773.35,313534965.02,378655557.52,414390559.46,192776573.67,175670691.94,323730545.60,379479223.27,172795507.14,180903589.25,274532371.02,307519063.59,199041393.08,166976225.47,286851239.60,361252285.74,179287019.23,188275231.92,239170238.41,319448584.76,169537229.61,156571121.74,235570687.62,308750800.57,179927367.98,166617087.28,256205268.76,275576515.72,142884892.68,142954893.70,190467963.56,187128848.39,123251101.77,144729917.69,223242430.25,187351566.62,107938377.51,93395576.07,147132408.31,155462134.59,80682214.81,65159882.06,111265459.48,89823236.01,56790291.62,44077122.12,71121930.92,65173020.91,45705931.44,43709570.38,48183464.85,45836215.70,38627889.92,31996565.88,32641247.14,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
