,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1195530185.35,1053869767.19,1210790727.84,985801017.17,1094944259.75,1448751802.35,1686986957.48,1236030059.02,1201643480.29,1328745296.50,1170957771.44,1211843117.58,1263609544.06,1301802896.46,1019522122.05,1055633708.94,988301407.90,962222126.94,942358205.26,863118310.88,872057842.00,827983074.07,691972386.93,765994528.23,870577310.80,1379826018.92,1022458941.25,1761492111.69,437148495.52,590799740.05,651752483.21,410065730.29,390838179.29,446888631.46,525240800.10,429846254.08,552850981.93,445346410.49,533495636.71,481142490.60,501721188.40,621932597.32,232809636.48,234010457.98,371466856.99,383654043.46,374563852.95,255384679.17,340475517.55,483699275.19,533169936.57,456838659.26,569793273.57,652094029.71,239530161.60,361237428.45,437573682.66,347456855.55,372328068.70,209319373.93,104997414.83,102126180.24,337658024.88,364562031.66,774352328.64,788498054.79,518865130.96,427077441.59,288462355.32,685007974.75,256157761.45,426809270.41,174223320.28,165070274.80,806369415.51,402777088.94,524968926.21,531687714.61,140017154.06,84954469.33,106182351.75,127467282.22,0,156710285.33,356505138.33,100831763.56,216167522.74,250829857.12,0.0
3,交易性金融资产,220945486.11,300469826.49,261521027.39,492975260.27,500000000.00,360000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530000000.00,395000000.00,385000000.00,0,550000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151028252.56,155175485.37,200604800.00,200000000.00,230000000.00,97462000.00,190000000.00,190000000.00,172237204.95,171718408.21,151181226.37,120987125.95,150000000.00,0,0,4000.00,0,0,0,0,1780000.00,0,0,181336.77,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1038723158.82,1018139675.64,1586641525.55,1449182632.23,1409766069.66,1271710843.86,774597333.36,756259003.02,1474120305.93,1514714889.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,42943587.55,21780418.49,474047125.20,305140698.53,0,268269716.38,99177344.84,0,226521971.93,232310149.59,191687146.23,201196894.84,256960926.04,312972457.59,208400010.89,130181491.27,137151757.43,196107157.14,146634802.53,159188526.67,120516257.00,195887244.86,197726926.93,86555829.81,83443325.50,120212031.70,47721901.06,52872101.57,61433918.67,37673756.21,28609285.29,17933144.36,27982468.96,15720441.55,12255921.35,16170395.06,22747254.85,14315380.42,19517830.54,7644361.69,5895094.52,8370297.83,8846602.02,13283140.40,4739300.00,3982227.80,1565394.93,3533100.00,2892230.00,2131704.70,50511866.71,409477.65,864477.65,31775270.00,6180349.26,6946137.03,1142477.06,4247216.68,3061873.74,71755492.99,2462987.82,2905696.10,128000546.65,177291946.25,130195456.31,176336432.50,45540475.07,3990731.49,2232092.79,76725663.74,3066808.90,12465379.54,86783546.50,78557872.40,7264158.89,3615768.55,2570708.88,8980730.79,3640000.00,29706385.00,137218836.00,188862694.40,0,653697388.24,146810763.62,251097004.57,111427231.14,57968037.50,0.0
7,应收账款,995779571.27,996359257.15,1112594400.35,1144041933.70,0,1003441127.48,675419988.52,0,1247598334.00,1282404740.23,1336235492.78,1215476342.96,1137977223.25,1238735984.06,1290725148.90,1125407283.11,1075501596.71,1043468726.23,1015642355.24,1038703338.25,937716546.65,735609844.69,836325991.41,790351082.58,689098708.72,634516143.74,645835749.69,639489998.17,748090034.40,744949177.06,619593266.90,628513698.88,617336141.08,548925350.05,453492101.85,391970024.08,266213460.50,299422237.49,393381149.21,357982120.27,281733744.96,225724139.03,190125004.41,187487129.89,191705632.49,231574558.65,314309902.85,257799483.95,195257876.61,159234159.78,158773150.19,156854633.55,125849421.39,163415609.64,190882395.48,128059192.83,177032404.84,195674049.18,135627760.73,156425395.98,141400879.74,123342962.40,1218580889.63,891369481.23,635648757.99,743368044.82,776837905.26,644736551.43,409020412.79,358869682.41,297652626.47,138839573.34,96714915.53,127647982.33,121695460.52,134991156.36,540574056.57,388479978.29,1311351757.35,1268641438.78,1329965927.47,1517401147.81,0,973456267.11,1247864154.12,700257536.18,870252422.22,1133581201.84,0.0
8,应收款项融资,225688833.66,347259336.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
