,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1863244412.43,2559495656.66,1782925062.50,2961179490.18,2152956955.99,3032848454.86,2171719467.81,1487794527.99,2067737135.12,1732434398.79,1946725560.78,1267982527.59,1714500444.55,2120592681.69,1377220694.80,3053633209.59,4254344621.71,1636240224.19,1275964580.36,1777547496.00,1712131566.05,1321963335.29,1248623270.40,927398744.02,1040796184.36,1498985674.85,1562634221.44,1972878136.22,1029199813.45,544482616.03,1202821314.47,1478536379.24,1292285010.50,2527375855.99,2625087321.29,1634315085.73,1032391879.04,1340778970.90,735455972.36,1447354963.84,421738163.03,780208836.08,846890130.91,1155278091.42,1964858885.41,1361129331.53,1226120100.15,1005940628.86,491756067.50,358947130.09,471843681.05,516101430.29,438607682.38,438444369.89,572625479.10,454183567.57,445263991.30,744710543.32,403201344.81,548866233.09,962692441.10,1017439735.30,773646877.63,1129824535.62,1363096128.14,1217814750.74,418660784.33,576700902.46,430241658.72,433535428.04,619128544.90,561148562.58,534397845.96,195369500.16,514003058.81,253638388.99,113066503.37,112285509.05,85400110.81,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.00,30000000.00,29959349.18,89200998.84,79535827.80,79535827.80,120654400.00,0,0,0,0,0,0,0,120000000.00,0,101000000.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1000128303.25,935774938.18,1373052539.15,1142821390.77,1066074449.76,983000699.58,1276991866.59,922699705.23,1098979275.78,0,0,999647946.37,811158045.96,0,0,1163115626.60,744918387.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,28298000.00,25283000.00,9782000.00,24103056.01,38118056.01,27105731.07,55154386.50,40636605.05,25185070.19,33931645.15,19450000.00,9256888.30,15833418.30,1000000.00,13500000.00,18316519.79,18316519.79,20100000.00,8400000.00,6100000.00,0,10588600.00,44654631.88,56533800.00,40859169.67,39574827.20,1430000.00,23462000.00,23660000.00,10400000.00,12780000.00,66000000.00,85697628.56,14874664.39,22560479.70,57108513.33,64245374.97,150021393.34,50500000.00,38000000.00,25000000.00,0,0,20000000.00,5000000.00,79500000.00,110000000.00,51744000.00,51644000.00,128570000.00,43400000.00,82600000.00,65105661.64,34432057.00,23000000.00,6000000.00,27100000.00,12298524.10,9004308.64,23477000.00,40713640.00,38258190.00,0,2000000.00,23010000.00,10250000.00,7000000.00,3056418.50,20523563.28,0,0,11270000.00,14704000.00,0,0,0,0,0,0,0.0
7,应收账款,971830303.25,910491938.18,1363270539.15,1118718334.76,1027956393.75,955894968.51,1221837480.09,882063100.18,1073794205.59,1358768008.43,903476992.60,990391058.07,795324627.66,658816480.08,1133298236.26,1144799106.81,726601867.34,547578317.62,697184061.39,621853038.71,673966159.03,756657960.45,696093062.60,575037617.19,513883679.51,651997242.92,491750835.35,549782836.46,684230889.74,715663512.46,724149477.49,581062037.17,354019833.75,443945855.28,607484195.45,442557495.00,381442008.07,464089977.45,703910708.84,634688553.51,470820636.00,423771917.55,387544705.83,325582147.20,303714038.19,265946480.72,334783248.02,367360637.33,429943435.90,431351199.54,534737391.35,460826743.55,436940097.91,491329123.36,448031247.70,519522298.24,461520183.88,555451921.28,379479749.77,415927261.07,261466418.54,276737318.82,349733585.81,225463173.36,220582467.45,277848948.03,258116347.51,204101396.37,197599991.02,244283956.15,190740737.32,205723604.85,193979154.64,242958809.01,194064836.23,476352889.51,335057585.57,304036328.61,278875305.05,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
