,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,493800677.43,483331997.86,500818125.33,1230469360.43,488956333.77,560391686.44,715199150.95,1350510562.48,576353432.99,672208443.64,493047153.23,927897079.72,282298125.62,306220196.46,381362699.22,754851290.39,267772041.70,405391193.65,379881473.82,749257750.44,377326119.41,326297812.42,342398666.30,673402599.37,386094490.16,395830885.62,88752663.58,264547550.61,134982315.72,76615932.77,53301061.92,139634580.48,56157714.44,89074519.61,88948521.46,205550575.46,127608951.46,65666373.47,55264395.03,104486058.49,45003699.65,46471461.92,41433464.05,77529210.85,53367078.38,34891879.59,44744308.43,101327269.57,75775567.84,125327717.20,136176635.19,147870644.20,99136209.39,138266143.68,166706690.71,194578177.05,154196361.46,142453504.43,134909857.66,208520548.57,136752893.33,189506667.11,32139050.80,41298808.69,41155350.63,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1818369925.08,1922553731.72,1898669477.67,2076844049.43,1704472791.35,1707519039.14,1538116372.43,1656147873.73,0,1270431715.72,0,757502734.11,0,1109493489.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,91595054.64,105020915.93,208623270.63,347418925.68,86989567.92,95638648.84,190511873.00,229410942.05,137548565.26,197250185.91,104386148.90,111841847.49,64517610.07,43214555.46,114043231.36,162605681.61,122544284.51,79215587.07,150082500.27,147558451.25,52889441.10,5781840.28,15523482.68,35313609.19,15216193.89,14852748.35,21520588.43,35782963.83,15520326.05,38093527.07,19331303.32,54745317.16,6956489.89,4202460.71,7391079.03,8575839.17,1602463.73,3672649.53,463415.40,8647825.51,3825470.00,20246994.90,11917663.95,4952802.35,412574.68,3444202.85,156000.00,224000.00,78000.00,1935054.47,1654129.99,2140026.71,1775601.83,1752213.83,4518213.83,4549633.95,3991274.21,1629925.25,1870838.65,3264753.62,2267967.05,2632846.77,11329301.64,0,0,0.0
7,应收账款,1726774870.44,1817532815.79,1690046207.04,1729425123.75,1617483223.43,1611880390.30,1347604499.43,1426736931.68,1741778558.82,1073181529.81,701575232.26,645660886.62,1317806722.69,1066278934.12,827731051.20,787295266.54,888662802.56,783944575.72,574555845.89,546168774.83,664438607.29,485102284.80,441561193.46,443922995.58,545442248.68,474740213.44,421369087.79,429286937.79,422313121.01,403076111.25,452655432.30,528158283.79,401937949.33,367963732.10,329804873.85,324974143.01,204214063.86,212861480.90,231726404.65,187310295.74,138693839.37,126988786.68,124099418.13,85043872.65,98972505.52,122136251.86,113551404.74,114480171.03,162242093.86,162665023.58,109559201.82,135433055.88,134585413.96,100287164.29,125522034.04,82080383.38,121642522.77,93790932.88,95034359.69,98618558.01,128532733.54,52065868.92,42409960.63,15806631.95,7275735.16,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
