,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19920630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1173742507.46,1124333325.38,1150776581.23,880107085.78,1702322480.75,1017685651.58,1155216675.88,916035478.87,1461434264.58,1019249065.89,891253639.33,717178097.75,1069172563.79,835984215.50,940906965.72,947365328.11,739447818.81,562450711.04,302875549.89,464580139.19,528717043.59,542086169.71,612751244.47,330079185.76,338161954.88,395000066.72,439599346.45,519917213.67,251955144.83,358294823.45,332919686.63,202922219.10,258498935.10,236114879.53,352691256.59,452495931.39,224307389.78,155435418.03,218939289.16,204979680.73,161536015.58,126404317.09,188746057.67,146131899.68,147287429.56,176012563.25,127012100.26,192815505.94,276811498.27,149391705.32,164914142.69,124925034.50,109364177.78,127859991.63,257836356.04,103940315.55,126181781.70,163862170.57,323860213.68,127520802.45,201402281.38,165923941.21,201845553.20,165277903.57,160506962.09,121932631.46,217073308.44,174360858.90,130770778.77,99886398.58,254718495.03,247045833.88,346381531.89,500102096.85,265417444.44,204628862.42,329369953.33,187452148.40,255245460.00,187492885.48,132586381.08,0,199793143.94,0,196528527.79,0,60570000.00,0,105248576.58,39085431.97,8019568.02,133692863.74,0.0
3,交易性金融资产,100504000.00,0,21210.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234780.00,1158830.00,298655.23,326615.23,231680.00,210570.00,267870.00,312940.00,282370.00,309020.00,746980.00,1871060.00,3900790.38,2924956.83,4370494.81,1228800.00,1750076.00,727776.53,414390.00,551925.00,473030.00,388820.00,281800.00,198950.00,331560.00,8335962.19,23353001.75,26294461.75,11743517.00,7640585.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033717.10,6033717.10,30934706.27,1125065.37,0,0,0,0,0,23473000.00,0,6876667.10,9660767.10,21725440.00,0,0.0
4,衍生金融资产,0,0,0,0,0,8523650.00,5001500.00,498060.00,0,1735500.00,4394650.00,957600.00,0,13873.30,96177.44,986548.09,856000.00,0,101094.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,3422304202.23,2432001496.44,3156985001.39,5775595875.73,4705400974.58,6116690058.99,6221558976.54,5820142086.84,4786410002.03,0,5318986824.53,0,3882321583.85,0,3591768842.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2964026685.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,526661306.18,0,0,2144829371.23,2522970260.46,3507818467.64,3375253999.46,2960406772.82,2842115012.91,3099402223.32,2951737514.33,2236031782.94,1973164573.65,1707392935.63,1566914753.79,1367975220.30,1558736982.71,1853990105.77,1874599040.49,1326990846.31,1884371689.20,2277298484.16,2570379150.87,1820472063.05,1652435981.42,1759642009.53,1507436499.18,1201016195.04,1329682638.33,1506645628.71,1228483860.59,825348951.41,1111863793.64,2426374380.69,2327472786.86,2094841156.71,1456145549.50,1729522877.95,1550269220.86,1096888238.48,804993646.10,1161916183.91,859113425.78,278859460.68,375108893.22,860203721.91,1393016069.01,1016490759.19,1066809716.52,1514255204.96,1319061308.68,559337109.63,498494630.05,399985915.25,319854074.61,186152433.88,106237396.73,159941357.57,364084063.12,319839228.83,409746247.70,627281891.53,645689284.95,389290367.96,241592367.40,286997296.84,247915132.17,166735777.96,115216483.60,95115502.00,187417506.35,149203218.31,105996160.00,298651942.87,360792359.85,108314938.08,83940488.52,110425700.00,171104325.00,144966260.00,109249125.00,0,99796326.00,0,14960000.00,0,171664000.00,0,0,0,0,0,0.0
7,应收账款,2895642896.05,2432001496.44,3156985001.39,3630766504.50,2182430714.12,2608871591.35,2846304977.08,2859735314.02,1944294989.12,2228681071.95,2367249310.20,2414528838.27,1909157010.20,1702931085.64,2024854088.88,1958144470.67,1647455415.15,1480989960.03,1782284433.30,1840965769.06,1466968390.84,1286912061.41,1854211056.29,1830207967.78,1466144778.92,1267041984.63,1906925914.71,1938981037.65,1498491042.49,1228898358.49,1735542824.50,1483493190.59,924582995.16,682187189.82,1423404810.99,1122990004.55,751115742.87,627264542.84,1023141003.79,1092815184.55,933385278.19,708499008.53,966269567.02,837203222.28,605877313.62,633061966.05,953526305.06,867291763.17,735890505.36,455013016.19,970059287.25,982614854.96,646608946.83,680227476.40,878673259.88,886917070.19,613500697.10,426522590.60,747870812.15,690582868.78,276597395.30,152957467.94,523274252.06,634113456.14,432603583.35,512287966.68,864016245.87,757896577.77,537391231.78,463585876.82,937194706.49,669565822.03,260356489.66,572628989.99,164826201.15,647068962.99,275778457.66,677440726.92,459604330.11,654277116.20,443300938.17,0,283426615.68,0,96989698.17,0,0,0,60527918.07,33225644.89,25537880.10,48621579.15,0.0
8,应收款项融资,1040979754.55,3038057236.05,2991817483.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
