,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1439961256.81,1184525635.84,1470584966.67,1369423019.11,1184274899.35,1324235085.27,1602070640.81,1627844680.34,2043742886.69,989904835.79,1070758839.41,1800354019.39,1203027953.32,674359037.27,678168169.28,935958439.49,297877900.23,215104615.80,223598774.56,342506261.06,120202688.57,150239749.71,137827780.44,302760643.83,102472932.32,196990774.55,253604291.83,307786212.57,253661812.93,256460470.28,326644560.43,366736794.04,392930686.98,449954787.47,541323167.67,616631299.11,607694751.44,659215956.74,758213989.23,784312489.32,794249649.33,29778004.19,20090960.62,15942291.73,1855796.65,0.0
3,交易性金融资产,0,0,744200.00,5737650.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,4924608540.08,4917485836.85,5312961963.62,5034911860.24,5148335667.31,4936720265.19,5326128580.05,4807184851.43,0,3658136039.73,0,4232887871.87,0,3574863385.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,127289849.38,195159531.95,325497168.00,317994908.76,299356421.12,318325016.31,310446440.91,758305955.58,86879407.38,111119086.92,100246665.88,173779694.67,183225482.11,145056294.09,106729597.50,141030332.79,9596210.00,49492156.60,60055849.60,40969235.20,27034593.00,14895000.00,18062382.29,19900000.00,10635209.95,23636872.00,43750000.00,3060000.00,2850000.00,500000.00,7900000.00,15646880.00,4428880.00,6197200.00,10070000.00,33450000.00,3200000.00,3200000.00,6372330.00,0,940000.00,0,1000000.00,0,150000.00,0.0
7,应收账款,4797318690.70,4722326304.90,4987464795.62,4716916951.48,4848979246.19,4618395248.88,5015682139.14,4048878895.85,3476642756.91,3547016952.81,3367275113.44,4059108177.20,2832968858.95,3429807091.24,2469396304.00,2393033703.16,1728567924.08,1542579405.74,1475104982.82,1371741458.31,1328734022.71,1101375699.20,1037810646.15,963856044.88,907132205.58,783396338.06,689345727.33,580810783.73,571183919.19,564637730.54,509797661.06,463630188.34,485394742.75,420793019.87,373724065.80,332402948.41,351162432.31,282115541.64,219919044.89,211320165.69,214210216.07,140434557.49,117640350.69,49674268.64,27763542.82,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
