,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,939439046.37,1169407047.47,1189776984.14,1171705843.40,1188032595.97,1197768194.44,1161474785.38,672414736.53,609201829.21,522745840.40,521663633.08,467879177.99,527730947.81,655027321.44,761767527.93,409462448.22,519987900.71,572201461.01,538008034.37,487328505.87,474376849.83,623711547.54,618277940.09,739424988.89,832421318.64,403637390.88,377806375.25,437574092.78,391037497.42,519231470.78,573204205.94,563735606.34,571378154.08,841859443.38,558610277.86,667684876.95,745181486.31,245370072.11,269763606.01,213685895.93,318752880.76,219504736.04,215617690.60,202139838.34,215776719.84,193197755.88,191766799.22,174408176.08,166678543.78,181737022.29,175093641.31,132484176.02,143334433.71,118868526.09,95410303.14,113315530.77,118925482.34,111902374.44,132493782.97,148471239.79,138625733.60,127691644.47,135824202.35,176688812.57,171796833.05,226062435.31,171855369.20,25765757.50,14464619.02,25254166.01,0.0
3,交易性金融资产,16990000.00,35990000.00,15240000.00,0,537195.36,261780.48,0,0,0,0,0,0,0,0,0,0,0,418320.00,638820.00,681589.40,691020.00,250200.00,532980.00,1194225.00,0,0,0,1556060.00,0,0,359240.69,0,1734959.03,626099.23,534928.59,0,0,0,0,6590.00,466998.58,481700.84,434197.27,372732.03,376925.00,448840.00,53760.00,27330.00,30450.00,34860.00,144250.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1121516203.81,1117665721.88,1019074746.35,1152335944.04,1148933963.72,1157991515.97,1073408115.86,1033059480.76,0,981386062.95,0,871066456.08,0,844227048.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,309814301.69,308869349.64,270140452.90,340139352.90,374806234.03,366565946.65,346849374.10,312170357.73,256257694.83,300391323.10,278171685.27,256755506.75,235126899.79,251045367.79,252904845.14,219276390.53,215336103.34,223198650.44,204269165.78,229688521.10,205354009.42,159127676.01,200273425.78,202479755.70,158661492.60,120393473.91,132802484.95,122054610.27,85831239.83,112345719.58,123289169.18,146485757.14,89590371.55,49833104.46,72627923.49,87137466.97,51420651.26,47920306.78,41644075.06,66823131.75,23997485.79,26038188.95,29073770.30,32307526.01,27118267.06,12287295.79,25352830.32,23927465.63,23377650.79,12516450.20,11482560.22,20093277.95,18619137.05,23976783.49,13851821.10,12286561.55,4841712.04,2798412.54,4993840.67,3281567.69,3443611.11,3482039.49,160000.00,4189251.60,4785982.02,1039637.97,1155357.60,1512568.03,900000.00,1026487.75,0.0
7,应收账款,811701902.12,808796372.24,748934293.45,812196591.14,774127729.69,791425569.32,726558741.76,720889123.03,719810667.03,680994739.85,641633700.28,614310949.33,643511331.35,593181680.91,514466316.83,540117964.41,535897264.04,538889836.73,535109945.42,508522277.09,524331008.43,513060246.92,459254699.34,465574056.32,452523590.77,454872959.21,363308277.48,372687342.70,359824964.88,346213672.14,301387873.20,330801885.11,392909643.26,377264390.01,308658280.64,319584765.21,328143464.29,338412397.19,298065012.66,267439165.23,273664081.20,225589393.13,178135655.99,193949704.68,272856830.50,246153719.62,232104907.49,231912432.44,244057342.84,190826360.78,138328900.68,142303493.03,156790503.72,136371548.00,110812782.92,109276480.89,113967939.01,94410308.92,92370545.44,87347812.24,94409438.11,77750038.43,70798363.36,70137669.59,55611752.69,45075862.13,45482043.47,38473421.98,26042736.16,24066341.98,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,21966046.74,14248523.72,21372566.71,18122293.04,24759011.17,24915066.51,22895757.04,12919715.69,32923989.86,34753907.11,29529395.78,19219855.23,35741134.69,27983388.69,22747070.64,18072704.07,23371229.61,20766633.75,19506618.40,17015366.32,20410577.94,19983334.50,18151245.72,17907737.66,19688415.58,21591571.30,15725686.34,14503278.23,24966239.50,45991710.01,32864218.75,37539089.15,51024361.41,41985556.51,63952719.50,82316285.51,73729664.04,46670378.02,13199562.19,16525278.96,11752027.52,16679766.40,9064681.93,7760445.99,11663198.11,17172261.06,13725303.12,11183305.19,14324378.88,13306307.75,12010156.25,9438189.89,9711695.08,11543351.21,9873046.17,7171489.49,7756659.00,6769188.57,12275172.59,5772083.43,4564711.55,3312350.82,3033068.48,2701620.58,1336379.84,1367737.97,886653.13,1296662.84,235931.00,1096683.00,0.0
10,其他应收款(合计),19396098.72,22647293.08,18858122.69,24976260.44,20989690.16,17230075.19,17342524.20,18972018.78,0,29397162.75,0,18126700.61,0,24633004.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,6000000.00,12000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000.00,12000000.00,20000000.00,20000000.00,0,0,0,0,4000000.00,8000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000.00,12000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,22647293.08,0,24976260.44,20989690.16,17230075.19,17342524.20,18972018.78,18066663.27,17397162.75,22595830.28,18126700.61,19525557.08,24633004.83,23357259.17,21734361.66,64787511.58,14253732.09,25990113.20,16918953.41,18826177.82,20476301.40,20890204.73,12718085.87,14076077.71,11810179.34,11587019.60,8360417.42,10819553.37,11232347.12,8475195.68,10941110.41,10161962.05,7677064.27,7793256.48,8872267.67,11571104.03,8460994.84,7835686.29,8517203.74,16162232.32,16331818.54,12936266.74,26427072.58,12916439.41,6726221.92,20926244.74,18565521.71,31984181.30,24496596.09,12631175.62,9342435.86,5403379.78,6757719.12,4499910.90,3408358.01,6751505.12,3702825.56,5842671.31,2905576.14,2894789.84,2759727.13,2475762.88,2351175.51,3209379.52,973057.62,982505.70,1233634.76,367055.28,388156.21,0.0
