,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19931231,19921231,19911231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,24202834.10,22030550.70,34502886.15,31632460.46,31068479.55,24640211.43,28300949.64,25976138.13,25732056.43,23877535.03,29104513.75,48731353.03,28892379.24,30559161.68,30122284.69,33120038.73,21554528.65,16128709.16,15379013.54,39817937.42,41669857.66,58026557.69,81994859.16,142813594.53,127122346.17,118164815.85,239186349.06,202765759.58,375365785.30,463398222.96,261806639.97,416078930.81,340816338.64,383604670.22,289637369.27,461751066.36,748014655.35,534181124.36,415033531.42,641737523.36,350383544.46,482057399.23,488016442.09,307103400.10,365597995.32,512000465.96,307658884.79,622133698.80,271010042.23,256587500.77,284790021.74,602126245.14,692562092.56,1102598068.96,888370665.06,726281519.93,1087250910.21,1057114568.31,758965721.48,840877193.65,683178984.09,751306503.87,719117237.87,726737805.00,793055307.75,832306067.70,897176922.73,867533490.95,899958307.90,1090282021.16,697752433.63,695580097.27,972754725.40,1050399885.56,970401865.72,535299552.21,192217517.09,230379557.80,116971990.44,11994882.97,0,48197748.01,0,25536577.99,0,5121213.61,5669147.25,8026720.02,9084458.58,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923343.99,205235.01,935550.25,2258031.30,0,0.00,785578.79,785578.79,0,1457630.00,5995000.00,5995000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.00,300000.00,0,0,0,5000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,11643375.15,14883740.65,14532789.55,22006855.79,8979548.41,7847593.22,11205914.69,28630563.59,13089920.36,17501940.00,0,3075251.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540000.00,15126066.79,14183681.77,16679627.09,19750279.05,27172260.94,34014355.41,37064346.40,23615319.85,28367452.85,25762814.40,11696005.39,22845893.16,28860544.31,32487834.49,21995411.87,19831613.14,19272441.92,18532123.08,14258699.39,14197153.25,47425740.63,53615803.77,12538245.44,14647492.19,20943590.05,115259469.24,175996439.20,94999693.26,96509997.49,226084531.01,238218957.73,180814087.62,49300222.17,59502610.50,146069578.50,155862483.27,106377193.05,196009662.01,152739348.70,94111703.42,98911761.81,253389240.28,17567866.91,33345415.45,48846124.55,42229217.27,39064898.14,17964148.33,30307950.32,60568880.65,26274325.00,97664327.16,61756430.00,24326745.67,41884250.00,58425149.00,24309000.00,133431694.43,0,68597687.10,0,24283774.96,0,0,0,0,0,0.0
7,应收账款,11643375.15,14883740.65,14532789.55,22006855.79,8979548.41,7847593.22,11205914.69,28630563.59,13089920.36,17501940.00,9135365.92,3075251.28,2083012.18,2068476.19,2015447.94,2027387.05,1872082.32,1880595.15,2263174.63,1940389.49,10995739.61,10189733.92,165473824.95,295514268.10,402498403.79,270711270.06,290455788.90,366971367.74,855804434.00,751805572.14,568879818.53,694842566.36,839589068.28,714650115.77,600396522.54,791164641.81,874269155.85,1072527379.17,891751530.79,732566904.65,1102486914.59,897530993.45,546498186.60,374133451.96,930903249.87,826494701.24,435549179.11,691821060.09,1011566685.84,932409267.76,1122358956.56,1093023899.50,1334500445.09,1288595857.23,1018381362.30,903975780.19,875952878.14,467897604.12,592399897.53,609514733.84,541761286.35,385101880.59,399293507.33,398766936.12,429334764.99,413328792.20,509947355.19,397972512.13,465998338.74,352159520.30,364928996.20,379680408.92,495094504.73,532255766.86,631472232.69,678160285.06,452041584.25,492606360.26,385749948.09,392300290.71,0,336148872.90,0,65555880.25,0,24979234.42,30324527.65,27977271.71,19671068.42,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
