,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,55082000000.00,62689000000.00,59027000000.00,68555000000.00,52586000000.00,67579000000.00,59653000000.00,61342000000.00,50189000000.00,54474000000.00,48130000000.00,52900000000.00,67318000000.00,70795000000.00,72318000000.00,108238000000.00,76265000000.00,70475000000.00,75508000000.00,50958000000.00,47132000000.00,55742000000.00,43298000000.00,50758000000.00,21406000000.00,25416000000.00,51103000000.00,65304000000.00,69434000000.00,48067000000.00,88309000000.00,67593000000.00,55971000000.00,46569000000.00,79515000000.00,82566000000.00,47839000000.00,39275000000.00,44690000000.00,55632000000.00,36176000000.00,58291000000.00,61279000000.00,57419000000.00,34085000000.00,30516000000.00,42226000000.00,36094000000.00,25317000000.00,60542000000.00,57734000000.00,33067000000.00,50213000000.00,213714000000.00,192920000000.00,202715000000.00,179809000000.00,0.0
3,拆出资金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,交易性金融资产,141606000000.00,138299000000.00,138365000000.00,144292000000.00,138716000000.00,159345000000.00,150606000000.00,148315000000.00,136808000000.00,140103000000.00,137415000000.00,161226000000.00,209126000000.00,260860000000.00,251440000000.00,201307000000.00,137982000000.00,47026000000.00,54594000000.00,63358000000.00,53041000000.00,38063000000.00,31662000000.00,32163000000.00,34159000000.00,38880000000.00,43716000000.00,41847000000.00,34018000000.00,46263000000.00,46940000000.00,39700000000.00,23640000000.00,17719000000.00,13037000000.00,16465000000.00,9693000000.00,9046000000.00,10987000000.00,4223000000.00,9102000000.00,13687000000.00,10861000000.00,13600000000.00,14099000000.00,12772000000.00,25636000000.00,28076000000.00,25110000000.00,34661000000.00,37321000000.00,38920000000.00,37369000000.00,24288000000.00,35510000000.00,4076000000.00,13551000000.00,0.0
5,衍生金融资产,428000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,买入返售金融资产,4467000000.00,1893000000.00,3247000000.00,32086000000.00,9905000000.00,6126000000.00,9621000000.00,20502000000.00,36184000000.00,31549000000.00,21267000000.00,40659000000.00,43531000000.00,17565000000.00,69636000000.00,35115000000.00,21503000000.00,19807000000.00,3940000000.00,2661000000.00,11922000000.00,6831000000.00,1306000000.00,5116000000.00,8295000000.00,18343000000.00,6109000000.00,9156000000.00,894000000.00,572000000.00,1498000000.00,2403000000.00,2370000000.00,576000000.00,538000000.00,0,0,1100000000.00,190000000.00,19208000000.00,0,7368000000.00,2000000000.00,0,0,1985000000.00,4350000000.00,3239000000.00,5053000000.00,20449000000.00,2047000000.00,6355000000.00,0,0,0,285000000.00,14035000000.00,0.0
7,应收保费,17281000000.00,35057000000.00,41710000000.00,55967000000.00,15648000000.00,31986000000.00,37769000000.00,35071000000.00,14121000000.00,26743000000.00,30767000000.00,24395000000.00,13421000000.00,25191000000.00,27592000000.00,20801000000.00,11913000000.00,21504000000.00,22910000000.00,17122000000.00,11166000000.00,18758000000.00,18925000000.00,16534000000.00,9876000000.00,15020000000.00,17524000000.00,16424000000.00,8738000000.00,14011000000.00,15213000000.00,14538000000.00,8253000000.00,13570000000.00,13466000000.00,12050000000.00,7274000000.00,11320000000.00,12484000000.00,12252000000.00,6818000000.00,9152000000.00,11632000000.00,11939000000.00,6433000000.00,8192000000.00,10360000000.00,9938000000.00,6218000000.00,7795000000.00,8949000000.00,8500000000.00,5734000000.00,8026000000.00,4673000000.00,3738000000.00,2705000000.00,0.0
8,应收利息,41455000000.00,48314000000.00,42026000000.00,42317000000.00,48094000000.00,50397000000.00,42635000000.00,46615000000.00,50395000000.00,57258000000.00,50288000000.00,57712000000.00,55929000000.00,58434000000.00,50966000000.00,49040000000.00,49259000000.00,52915000000.00,45718000000.00,43764000000.00,44344000000.00,49208000000.00,41224000000.00,36008000000.00,34717000000.00,39676000000.00,33446000000.00,29061000000.00,28926000000.00,31913000000.00,26790000000.00,23506000000.00,22946000000.00,26197000000.00,23266000000.00,19889000000.00,18193000000.00,20419000000.00,19111000000.00,15746000000.00,14199000000.00,14587000000.00,14921000000.00,13840000000.00,13097000000.00,14090000000.00,12411000000.00,11056000000.00,9832000000.00,10749000000.00,9677000000.00,9347000000.00,8316000000.00,7755000000.00,6688000000.00,5012000000.00,2662000000.00,0.0
