,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19931231,19921231,19911231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2208236319.15,2441869316.33,2993347748.38,2303654558.63,2418872401.45,1967214575.00,1685667822.47,2542934235.08,2117666245.01,2091391945.41,1697673187.28,1913950341.11,2142114876.06,2927840106.94,1724658396.05,2497857719.62,2029749489.55,2537548002.19,3255459850.63,3279949871.22,1405901074.83,1324304419.14,1593016046.82,2100404003.43,1766003579.96,1492650974.20,2693947952.44,2117770316.25,2820374219.83,3055368130.27,3420232555.12,4021152510.03,2509222960.13,3106577525.86,2967840467.77,2709342193.41,2577209634.92,58353021.24,57081262.50,42844145.35,39449005.62,32792203.99,46234456.97,51341339.62,25891134.24,21441273.53,23640214.36,37210152.88,25321912.96,31441244.70,36619236.35,28480039.69,12752827.50,17819334.27,16474238.03,28218516.15,24952530.85,22697976.63,38058681.58,59926624.73,17970215.90,22599968.37,15023484.46,17581066.21,22920629.71,17452704.67,21633344.37,17162932.72,23076101.63,17147599.34,17461346.98,25883536.79,25777579.78,22367371.48,27542649.12,52528303.28,64953640.76,60455868.86,68120062.78,69745114.77,0,26227181.73,0,54037173.24,0,16877510.00,2739808.71,0,0,0.0
3,交易性金融资产,0,0,661893.00,34900.00,0,0,0,0,0,6950.00,0,104050.00,1002027.81,1195699.43,818189.38,3292702.52,795463.47,873691.24,95000.00,845827.68,686272.61,967900.00,836284.91,988734.91,990327.54,810500.00,7793845.82,1862025.82,82709454.00,318331112.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000893.31,1890384.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000.00,0,45030044.52,0,15400000.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,4767226623.08,4834402776.97,4953221970.47,5758737909.40,5681111676.34,5854672121.05,6101136312.78,6338672732.02,0,6030582291.09,0,4707169830.57,0,4838041125.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,309172894.91,394597177.15,436131090.08,780625613.27,889877132.70,847450662.69,1421540454.72,1448788708.89,1082371442.54,726635488.64,510494571.15,567300910.70,400805128.02,301620686.69,192044829.89,379340956.66,184293060.33,473907088.88,346541756.86,250263580.50,198590264.03,417021711.76,484535634.88,606588344.49,607482727.90,597049900.86,531053321.20,527231106.27,281228133.97,236257186.17,1045869338.93,1038881526.37,653618945.45,437156919.42,200141448.25,109778473.24,183519164.94,501318.40,930801.57,1498121.67,893698.40,849692.20,165536.00,937897.00,35964.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430000.00,2790000.00,2595867.72,2132570.07,1354523.67,0,0,0,0,0,0,0,0,0,48460.52,0,0,0,0,0,0,0,0.0
7,应收账款,4458053728.17,4439805599.82,4517090880.39,4978112296.13,4791234543.64,5007221458.36,4679595858.06,4889884023.13,5618302180.08,5303946802.45,4518697015.78,4139868919.87,4697294467.92,4536420438.33,3843520044.24,3975827581.27,3664196588.77,3565721401.82,3136821023.74,3353922110.36,3604871682.43,3274690964.53,2968611949.04,2927700391.38,2992825681.42,2873277391.89,2872289998.73,2944223442.86,2852555328.14,2836080729.93,2835924207.81,2828375665.36,3018469057.93,3100245972.50,2529730357.46,2735050245.82,2729723865.83,86350522.22,92602386.12,101858584.29,76962958.14,76490489.40,69670498.04,67039636.35,83361744.03,79391792.97,91320656.16,84587849.20,75156981.90,73441520.86,71619624.47,105268808.49,106852347.83,96318687.33,101081540.89,85991135.25,70603294.50,70927865.54,74501674.61,73035640.91,41392859.45,41883255.47,43926759.77,43046888.94,35089078.23,33838394.99,33638769.22,31332872.48,33274292.00,35379943.96,56663164.48,55433824.57,49153413.32,43962216.30,56116058.74,50138810.42,47977037.35,51545622.89,51334159.14,49597441.09,0,42813768.67,0,27092659.81,0,0,9687670.06,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
