,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,473960904.83,580344247.18,388150831.27,650599124.67,620659066.36,400512488.51,392714720.05,576022272.43,416024424.39,729154811.99,699010014.97,701217569.95,661710465.93,310169101.19,282531147.53,295946497.35,187804044.62,273292311.41,219545310.69,313056454.65,255832785.97,466663164.80,200443414.48,217560439.24,244403654.50,325164761.54,276209188.82,284044567.63,327897808.76,371459741.95,377975688.92,246409422.63,260283861.88,362600786.32,433990981.99,336423177.15,248370495.37,188248917.06,186300888.48,130557359.49,183057916.64,149160058.00,188495927.93,188332982.12,245985971.72,276473261.13,355123504.15,631465830.23,727335773.57,719694133.07,718059763.73,906484710.55,37760364.41,35600121.50,70580208.23,84191644.00,29420496.35,28436827.88,22179795.89,44180928.47,28966668.82,40952721.91,54192852.32,44869512.30,8436345.15,10907616.87,13306787.55,9166164.70,2811805.07,19490132.64,27693621.04,33466598.89,4567180.72,4665351.13,6397828.45,12364007.01,35384713.46,22844925.72,32857734.34,7078691.06,10540149.82,0,7046861.00,0,19532707.06,0,9614000.00,0,48927086.24,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637000.00,637000.00,637000.00,637000.00,700000.00,0,1540000.00,0,1500000.00,0,0,0,20000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,967338684.85,1007547456.83,984538173.46,790677989.73,717643126.24,670253907.65,545686844.54,415771480.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38702210.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,6840868.50,9948177.50,23420467.52,23674001.32,14281522.93,11356551.63,2422444.20,1675325.00,9309185.00,1298360.00,300000.00,1401340.04,1941401.84,400000.00,0,0,330000.00,930000.00,0,700000.00,200000.00,136000.00,0,50000.00,500000.00,116467.84,100000.00,1994860.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669276.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000.00,0,200000.00,1599800.00,3550000.00,1870000.00,4932000.00,11542100.00,0,10615430.00,0,30985965.20,0,33264000.00,0,6611870.00,0.0
7,应收账款,960497816.35,997599279.33,961117705.94,767003988.41,703361603.31,658897356.02,543264400.34,414096155.41,363633304.14,312702587.38,288068798.77,248402264.85,263121222.82,249307266.44,133308231.39,119163299.78,171602249.51,177394873.15,137088152.90,101767077.90,124167603.06,138610858.00,105924033.07,60261740.79,101163854.75,96667385.63,65770528.47,36707350.94,52508434.14,55128127.49,52348073.38,16593747.87,43583624.04,33753222.78,23687418.99,22603495.59,20291121.44,33232331.87,21797143.67,24725428.51,21944504.99,26781274.71,23273831.54,21496800.63,20335176.87,9308923.26,2494188.93,26925076.77,9327926.93,7279381.97,7164945.35,5520213.97,5673460.67,4650292.35,4906639.74,4755900.04,4395939.65,4356374.70,4160863.94,4181766.14,32270146.06,17090222.78,19098116.71,9455629.49,5968700.00,6718826.00,3064475.00,1181061.75,5098452.45,2118155.13,4531451.10,1852490.90,5082494.65,5609166.20,7652937.06,59454403.01,32433652.85,32898777.03,80889276.15,62020530.69,17304566.84,0,41697599.00,0,67656876.27,0,0,0,4830304.14,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
