,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,399300748.59,386670604.28,369350231.77,383003075.63,441705017.74,281003360.42,294281948.17,294550642.36,251284173.62,272262453.39,291925520.54,320315236.69,311018961.24,290948905.22,322883231.23,238726100.11,223766833.57,254332278.72,401919606.90,239588494.37,220011012.76,286375580.41,323887921.74,194249263.24,238516885.77,150485768.32,224418848.40,158221811.71,193516269.41,289995154.98,206406015.19,196980194.90,163572067.85,254761366.24,130604584.86,145880458.05,132409047.38,135826432.74,107226832.99,153510080.65,174491817.11,187901110.24,116491663.27,165448400.88,148702563.26,147035401.91,143811567.27,132599285.63,173782661.95,224283409.86,182745351.20,226924375.34,241434312.03,252870540.89,54226491.22,73935016.73,60235597.92,65059214.11,0.0
3,交易性金融资产,0,496332.60,496332.60,496332.60,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,653691055.42,760770268.42,697868905.27,687650739.93,647520377.31,741925888.57,699404039.74,707024380.74,745418709.95,0,663553931.63,0,670426908.50,0,643532722.77,0,581635568.21,0,0,0,543135758.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,200728349.93,211048217.45,201176635.94,207919593.92,239663041.39,208452798.41,223659475.00,269187384.52,314158213.44,235313924.34,207000588.12,252592211.21,260568043.92,202735274.59,193709000.33,275786600.71,264306848.00,189520944.24,187423615.29,203653518.47,247985325.22,186655106.82,159430389.34,233694199.80,290891030.04,219245679.61,194905820.27,197515002.57,238176207.74,186286271.23,172725744.65,175225131.26,243053219.52,195709455.92,151186705.97,117279331.18,158997316.28,94995895.83,108581530.34,71237383.80,111570902.82,98562574.50,78499867.60,47995933.70,82221537.24,82794049.10,60791012.31,41798463.75,85213059.68,61867213.81,43478093.79,32482140.70,42773758.77,25281254.15,27186906.18,42526691.85,17909492.61,8264390.20,0.0
7,应收账款,452962705.49,549722050.97,496692269.33,479731146.01,407857335.92,533473090.16,475744564.74,437836996.22,431260496.51,515628315.24,456553343.51,452942780.49,409858864.58,492701948.71,449823722.44,467519310.00,317328720.21,367132191.38,333142268.26,346009659.55,295150432.93,391031978.35,342757616.53,342628792.29,297298909.51,365553489.26,350131657.72,333018583.94,288490731.74,344857455.13,324475847.54,307166260.82,279507152.96,325949544.06,316931572.80,289024075.00,242528245.48,317126938.97,293906433.55,276788800.73,230783488.80,280427953.50,253595778.31,241519078.31,228848542.99,270612619.55,228616204.49,209779729.88,203773452.52,218173816.58,229058323.14,206215253.18,181009992.20,200966491.50,186334795.97,159628973.86,129774506.46,93976308.50,0.0
8,应收款项融资,91035903.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
