,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,254079145.52,231642834.68,243578512.37,201226567.13,235327637.47,196191346.94,199923656.17,192994560.71,115000347.14,95268204.54,131771781.02,57739591.65,66985086.90,64448508.31,100070769.05,65408765.56,129834278.57,104637675.71,137586218.13,405726881.24,243206812.82,322886890.70,171381417.50,208719398.35,312638438.23,183826232.12,196889979.01,429552292.58,480700163.29,540708000.77,531291582.86,535619621.11,585777257.35,580094384.82,592394123.52,595296995.45,646757007.80,687625335.69,762180084.68,47230557.20,58205118.16,62846576.59,58609417.89,0.0
3,交易性金融资产,253406890.40,279381582.32,139984914.74,77855679.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2316179876.77,2254325134.21,2137463450.14,2006913054.50,1948508891.23,1758529480.76,1627658588.36,1429562864.12,1468670775.29,0,1194980401.64,0,1066944955.27,0,1069125163.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,381464309.82,389612171.12,412248028.13,402673993.70,430118113.71,290073269.37,275065207.20,272553012.69,320243604.34,208127551.75,232929460.40,182313908.94,176244980.00,129934362.70,159442480.54,153818231.59,175300528.90,129431304.48,144061106.90,124913089.52,145764153.66,113224815.39,130863393.93,75919344.80,114517352.62,72851065.74,109073905.57,77440408.97,82008888.89,24808281.12,61430642.09,40328501.85,63193514.84,28041447.38,38534125.31,9963715.80,21572907.23,4342497.76,8131948.80,894253.00,9436465.50,12689696.81,12839654.74,0.0
7,应收账款,1934715566.95,1864712963.09,1725215422.01,1604239060.80,1518390777.52,1468456211.39,1352593381.16,1157009851.43,1148427170.95,1054126682.46,962050941.24,896466907.17,890699975.27,935500882.64,909682683.16,896418906.96,953167504.36,1024775957.06,1024766152.56,1007291171.84,1039685079.17,1082370861.99,1035866033.13,1008078307.49,966936486.69,912709256.69,800421512.29,735001789.97,687031273.15,534748553.71,480569034.98,432622208.30,371478239.86,376437575.86,340202480.86,315037432.91,265563693.19,247845977.15,213012119.99,184708682.59,162017915.20,141018280.74,121791763.80,0.0
8,应收款项融资,132362826.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
