,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1784257794.54,1923602616.58,2205573803.55,1346284997.39,1295936950.37,1443890277.37,1561569377.25,1402473753.08,1173057697.65,1064055521.77,1232614299.49,1251025685.95,1063240382.61,918603418.82,970670421.67,883239796.32,810993948.05,831561860.05,773372795.18,783118305.42,645235050.74,612621361.55,684138372.31,360275967.27,293535130.76,250833648.33,251622538.18,199985731.22,192887798.79,263263673.90,137663902.83,112008319.93,167631690.26,231467735.19,254752048.45,278317038.36,232347518.21,356374950.33,280621927.30,292376381.38,311736487.24,415121669.25,324720876.38,387850421.07,404830819.27,399799884.35,284594144.68,259607413.20,247439414.38,142162249.10,94195626.98,118054776.56,41324933.31,60416899.19,46091688.88,94097396.14,56783844.72,40231547.49,49800535.84,79058008.94,78043819.77,88360149.32,164208778.07,189724402.61,66885895.96,122321421.80,88425840.08,210688718.77,147876262.91,178113308.19,243381580.35,218636588.99,314062471.48,372000172.56,372618712.04,525704758.61,131915845.21,66876683.56,31852590.71,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460280.00,2353695.02,2466281.52,2271247.00,1996444.50,1124575.70,1136615.76,707922.53,914168.28,914168.28,2159872.84,2159872.84,105710394.32,146756688.13,107435712.30,61896142.68,57147562.52,12147562.52,12054864.49,10054844.49,10034754.49,10034754.49,7103391.06,2836509.79,38102376.00,8102376.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,143543469.84,114796802.09,217364619.63,279249289.38,153403459.60,90535609.83,161818044.38,192088013.52,0,84064076.21,0,232611984.82,0,128352915.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,134052371.20,107546855.00,196439483.30,271286639.30,148990890.98,83192430.00,141593291.56,182619289.02,82972739.06,69134236.72,174226718.96,186123979.00,91820480.30,61401290.34,220768981.79,252350231.38,107438515.00,98529271.00,187310756.00,191500000.00,55000000.00,106400000.00,181050000.00,190450000.00,118318900.00,86182814.55,221079359.24,252853853.97,79001800.00,77132716.96,193488083.66,204459995.69,55838400.00,81658220.00,46758343.54,173260000.00,59480000.00,32209875.10,186500000.00,217330000.00,83480000.00,61100000.00,148020000.00,125220000.00,3680000.00,75000000.00,193400000.00,112550000.00,24000000.00,40000000.00,100000000.00,80000000.00,47000000.00,35070000.00,35420000.00,35895026.40,19728594.00,30200000.00,10900000.00,30900000.00,10450000.00,15450000.00,30000000.00,50000000.00,15000000.00,0,0,20000000.00,0,0,0,0,9000000.00,4000000.00,0,0,0,0,0,0.0
7,应收账款,9491098.64,7249947.09,20925136.33,7962650.08,4412568.62,7343179.83,20224752.82,9468724.50,16515400.30,14929839.49,10166846.83,46488005.82,15985002.06,66951625.15,31723393.26,14679671.57,17338431.35,20707867.55,19703721.76,9931187.01,33242194.31,19842351.79,9420200.25,12704064.19,29512719.14,19673326.59,32498300.60,17966459.12,58132215.47,42267770.66,53553901.73,30429510.62,55340580.57,48214145.80,42688342.57,18837623.42,38334706.27,33439445.12,38909750.79,20576379.43,99268076.92,80035416.44,6380975.04,13587889.75,51567725.57,55144029.34,30987787.39,19503194.17,44540213.81,77680467.39,50700611.65,33020333.03,80666447.77,78906894.70,67562257.19,30924169.34,65970685.53,39419378.97,25454509.40,27198368.56,27906859.92,35883178.82,19177602.47,18040405.82,23187991.53,37660160.56,33828383.52,34930930.88,19636200.31,19003400.64,20656395.89,37856966.37,39278506.98,26224022.16,29981030.07,14304886.59,10544315.31,5528665.15,4742662.22,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
