,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,598142739.41,561597028.81,594954936.66,589013191.33,419830934.99,1575326850.41,1113348717.49,1222566831.66,812159760.42,714154557.74,871834499.46,1151093068.34,783728432.94,808255443.24,840926490.83,803123491.13,833477577.55,631130130.74,658567762.96,583122633.17,525862775.76,531398969.87,679468385.40,681885513.75,541947334.27,660234789.93,395804071.09,316265677.30,249010142.44,315303505.81,359370810.79,294627757.21,242458200.62,310653659.01,240271008.05,176948298.64,164745118.84,189634618.47,197693411.10,178876498.75,144450061.04,132230251.46,222965446.79,143655607.22,147128152.94,266062766.97,170787632.50,203254182.27,155106304.09,188099696.95,224865492.39,217505170.71,180980352.78,163523601.11,80898552.31,100458000.18,96139061.46,105743974.60,88712796.73,117841543.15,67757684.59,73903691.90,101546952.97,110063043.56,74342631.76,119181976.02,127322113.97,120641832.72,152750375.76,56380468.27,59940764.21,60128942.87,874178.86,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220107945.20,0,0,0,0,0,0,0,0,10000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79395568.18,51050000.00,46055000.00,56055000.00,57909040.62,41759940.62,38558923.32,40558923.32,61501398.92,52871651.75,55020241.77,56303781.37,47068077.12,25268885.12,53398379.00,5398379.00,32405000.00,41663844.65,25975966.00,4970966.00,4970966.00,16000000.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,377050230.33,360905685.76,356966155.20,344434214.46,316419037.52,293359738.46,379148280.40,337230431.11,0,283325641.88,0,300365427.80,0,245374654.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,44904675.90,26710773.61,20738752.36,9328051.50,4136328.84,3103350.00,22935039.96,15955993.13,23470904.40,21440828.04,14376141.37,5264718.50,6988803.95,9652869.49,5304519.31,1765432.92,2293954.00,3537258.00,4064000.00,2064000.00,2994030.00,3338400.00,2100000.00,1300000.00,3700000.00,6202356.22,10656437.28,6507964.85,4619697.20,9319294.85,7788910.40,7301000.00,2500000.00,2874846.46,2473613.53,1300000.00,927357.85,447357.85,400000.00,0,1481262.72,331262.72,1286245.21,1200000.00,0,0,0,0,0,61689.00,0,0,100000.00,602362.84,765116.80,1799772.80,711656.00,1550000.00,1130000.00,1130000.00,101240.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,332145554.43,334194912.15,336227402.84,335106162.96,312282708.68,290256388.46,356213240.44,321274437.98,323929815.25,261884813.84,292743435.31,295100709.30,287750750.04,235721785.07,175175034.51,134289766.52,321975552.21,211421925.00,84154126.03,72215190.82,66231399.19,76348481.88,70646240.82,69402202.04,57022258.20,66097390.62,65536795.80,57002806.53,57260630.47,58267059.46,52115547.87,43033056.34,53983611.42,44113317.95,42803086.78,31557187.52,33986466.77,31572072.14,28228883.43,23371123.30,25461125.66,25410888.34,21697444.90,19495103.60,28878395.35,23777328.79,26747779.16,16621463.72,13546152.62,23069520.10,24942867.97,19493660.00,21322905.16,18282448.32,17863406.17,14806829.16,17774755.54,11792646.10,10770036.03,7449998.87,16197226.55,15229827.87,22730122.43,8180871.58,10746901.69,8729660.53,7997387.56,6810775.56,29427838.59,5435722.48,5457614.82,1998361.29,726492.76,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
