,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,504901906.65,547568294.71,495869986.52,555321150.45,538491776.76,521522938.83,537579295.73,496778827.08,490250273.69,528006456.56,476295755.70,489138628.60,486661495.86,477124898.49,444812438.40,428478372.73,419557950.57,414942563.45,399012291.63,378185156.88,387875168.92,366638587.25,343695557.62,354735996.62,371026991.26,379869258.04,349156584.96,381515157.75,373571209.08,367268464.49,301681427.31,311638151.71,319993148.88,292143887.33,300507177.54,279241240.22,280799873.44,317561804.60,441140254.63,353450545.27,278403137.48,264573314.31,267559767.12,262955367.94,243182543.22,238138093.04,199917440.43,167542255.96,139541246.00,126004043.40,127361084.06,73758034.34,78879006.10,95321767.75,73036854.24,112270705.69,110512868.93,117910986.49,149470477.65,108860464.87,114379071.72,125875146.02,143078320.99,145093085.99,140534412.29,164324863.33,121046176.68,153010598.71,182289144.27,179522624.00,117614719.63,89568139.43,94890268.14,73905795.49,97365857.76,182047936.77,159412589.23,59199420.37,41353279.86,36801544.35,46279104.48,0,35277824.41,37142405.22,26650791.11,0.0
3,交易性金融资产,70483194.44,70000000.00,70000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156440.00,656440.00,12279673.57,10971808.22,14455650.88,16789409.06,17635860.00,20435576.30,21048573.10,15794035.24,17708170.13,13340245.10,11824486.45,15000915.37,6609930.48,3718596.11,7205741.93,2527180.00,0,30000000.00,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,213900.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,43228519.03,37389910.00,20595553.98,11682839.02,15290550.12,20592951.32,11035246.90,21443530.61,15020476.26,0,8125405.75,0,5471798.08,0,5873468.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,31681536.54,16240631.94,800000.00,136000.00,336000.00,250000.00,424000.00,1037000.00,1137000.00,620000.00,700566.11,1070543.54,1610543.54,1631330.00,1265617.41,654412.00,1034386.00,3619575.50,2744580.00,3220600.00,2575000.00,6739668.44,2454838.44,2420000.00,3530000.00,2353000.00,300000.00,135000.00,2041500.00,8427225.00,6450165.00,3849439.50,3950000.00,7940000.00,10100000.00,10674779.86,3915916.70,752441.08,336000.00,400000.00,650000.00,424500.00,350000.00,200000.00,540000.00,4614280.00,12118280.00,6282780.00,4452880.00,1643500.00,600000.00,0,2000000.00,90000.00,100000.00,100000.00,1840000.00,1940000.00,754660.00,30600.00,540600.00,660000.00,1900000.00,2910000.00,1729100.00,1779100.00,2000000.00,900000.00,1325000.00,0,1200000.00,225000.00,650000.00,800000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,11546982.49,21149278.06,19795553.98,11546839.02,14954550.12,20342951.32,10611246.90,20406530.61,13883476.26,7045817.61,7424839.64,5685645.74,3861254.54,6904136.24,4607850.66,17041831.32,4606399.90,3688398.62,4213859.41,5929056.16,703245.89,1997384.12,2531992.87,4684993.37,1120575.42,2043996.96,1271538.35,13366263.85,1357964.92,7791601.90,4349571.54,2525093.13,1366952.43,7123440.75,3196988.63,2116906.85,1058271.41,4689571.91,8321771.29,4920236.84,2696264.11,9995704.91,5898717.23,4511281.94,3844637.80,10094871.51,8756516.09,14292227.08,13976144.75,22823004.14,24486377.40,23616153.81,19592984.20,26300791.23,22845448.60,33069223.37,23054657.28,26776810.07,27532848.54,34042534.39,24237406.68,21748974.07,18811925.84,19003439.58,17543165.48,19667933.44,15550055.37,20144485.26,19677989.43,26603121.83,32010998.93,53572032.92,27863766.80,43872496.52,20828788.49,7957316.39,20144310.10,34984662.19,28664383.05,27182384.05,17900076.60,0,4300799.36,2214201.50,2136125.61,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,14569837.64,9631220.30,30281368.75,9367336.22,6262455.23,3173745.14,8012650.27,4054081.57,9658174.20,8868967.66,7449335.78,5146118.05,1744602.70,10218132.93,5306642.23,8444105.21,11462587.91,12960538.92,14826519.59,12880159.56,14481775.93,30022495.52,18511034.83,17638465.80,16488045.32,32473167.74,27021048.41,17415787.01,28206816.00,14914815.92,26090803.23,13457636.31,8556046.80,12348506.23,12060881.20,3403555.02,19765757.23,13641454.29,6503014.97,15438141.91,14253919.02,10057216.81,8796095.11,20438675.44,13453123.97,25837101.87,25772639.10,15828330.77,11368823.15,17027804.50,6299790.42,19618073.36,17127052.93,55971611.71,42464763.28,36352838.41,43848292.56,43319651.00,24102690.47,44085208.99,26874955.86,65083295.71,64234061.09,35653802.41,36496232.12,62423264.98,73542347.67,43083843.22,19818060.41,58173704.81,56106677.42,89009202.56,47155701.70,65652454.77,861031.70,655586.40,6309.40,0,5213233.46,0,2043629.99,0,1279426.70,0,0,0.0
10,其他应收款(合计),28441351.82,21981097.52,18471754.73,22037754.15,24072769.32,9621775.67,9199249.38,9191987.23,11931257.38,0,10780833.13,0,16920943.14,0,8083574.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,25956383.76,14558845.24,14558845.24,14839102.42,16699335.90,0,4645041.49,4645041.49,7072376.21,0,0,1422379.48,5176202.74,132863.60,132863.60,1502496.05,6275798.39,0,0,574304.27,4322884.70,350311.33,350311.33,541947.23,3531178.48,495138.09,495138.09,495138.09,3190969.42,486164.38,486164.38,486164.38,1968983.64,276517.14,276517.14,1136073.84,1136073.84,0,169733.40,454915.55,623456.25,0,0,0,385600.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
