,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980331,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,6860795540.99,6680221624.79,7348596490.79,6172394705.83,5022852709.29,5892873490.07,4934682303.81,5095743503.80,3688856441.01,4541556072.47,4747048656.20,4139030006.50,4134689958.81,3130212357.34,4365835304.36,2496750354.53,3222262034.38,3494880603.39,3080460613.48,2606380721.26,3528175617.81,5127165055.64,2975082059.92,1856028051.81,3237501949.30,2204735557.06,2352035273.38,2307002169.51,2365704187.41,1511522821.35,1613346435.39,1563819811.91,1583769359.40,1587525430.21,904810510.96,1205481772.11,922130980.95,893418036.85,1336489800.84,821946546.81,722846680.91,818318100.71,1714219581.89,1107869780.23,808584368.07,762378561.86,653449224.02,665109696.22,1051521765.93,411792381.35,328632750.37,477948482.49,333549026.21,471995207.60,479249908.42,612324537.96,468899146.49,410611630.07,388714923.61,267242097.04,368181887.86,303985398.41,173185517.19,250061553.55,279428211.31,252497004.48,336577045.94,322353194.62,227875522.70,307707462.55,334705002.85,300160394.45,163561299.88,163872667.10,134524632.86,322399970.17,332173419.53,588570499.04,0,201439692.53,213514242.00,55364549.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,3000000.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680744.00,0,0,0,0,0,0,0,0,0,0,0,100000000.00,100000000.00,200000000.00,100000000.00,0,80000000.00,80000000.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,374857228.32,488428979.22,331545630.62,297836914.16,190578181.85,365891176.50,453778911.72,406327147.80,0,367504193.88,0,345301533.31,0,440591716.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,279400000.00,373195120.00,236700000.00,224050068.00,86992218.00,251287603.00,350010454.00,313830030.40,256100076.00,134060045.60,255540045.60,164498258.10,187329600.75,124398000.00,199639970.96,157303192.00,25051136.21,16550000.00,24500000.00,500000.00,14600000.00,75008596.00,150751261.70,60256000.00,75065696.12,65900460.25,91261733.25,39397891.00,112106161.80,53305225.00,65949382.84,33077432.06,39701548.64,30921516.21,41138920.00,28160350.00,19495511.41,29215522.41,26220489.00,18334867.00,19534494.40,9643655.80,4940736.40,7123487.60,8573618.60,8202187.47,3050198.60,3968550.60,869136.29,670000.00,200000.00,1150000.00,0,0,464600.00,4008222.00,626500.00,1109600.00,0,440000.00,0,0,0,0,0,0,0,50000.00,0,0,715000.00,1328032.01,826462.00,1384728.00,1818628.09,0,0,637560.30,0,9882050.00,0,0,0.0
7,应收账款,95457228.32,115233859.22,94845630.62,73786846.16,103585963.85,114603573.50,103768457.72,92497117.40,215468378.82,233444148.28,258311967.17,180803275.21,326911806.18,316193716.48,235760647.66,276468484.72,156583191.01,168243759.03,121280706.14,101662754.14,134043628.84,143869005.43,129009896.82,113339177.44,235374058.34,174293659.91,194439046.73,162411415.93,153565670.45,149523381.42,157686840.21,130703967.40,165112359.39,152710863.41,149845651.76,155552450.81,200221063.05,154820187.79,141358870.55,249083896.65,254822504.26,251624113.50,215151367.26,197569942.58,208104522.30,193882336.50,146895539.69,141426801.79,134675100.40,111182650.36,127615934.39,116623441.50,92527916.82,84691758.74,87429654.63,70291510.54,57254991.21,68577343.02,44390252.10,61401196.42,52122637.93,51239298.89,51944501.80,47389266.17,54030437.10,42740849.16,41597391.36,37361931.53,129008298.59,40734655.99,17768000.31,12091886.89,18634253.18,11432397.93,10106280.54,10358269.52,15724933.56,15807764.36,22578734.00,21451597.82,15924787.00,41411035.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,154129400.70,91231942.38,132688204.90,180723098.55,251257024.76,153719873.99,199387859.64,215459122.42,353940453.08,328707809.22,411490384.99,468885327.03,425979298.29,455282979.92,436548659.50,491040946.88,588183860.64,527589708.76,472458899.69,544693396.30,547053549.32,503715846.59,574114121.74,467691596.60,590737566.51,678391246.82,828274958.38,615704874.97,1423763665.18,1308234003.96,1245810506.19,1178434793.90,1053420540.83,895392655.69,815859987.94,1037410686.35,1134737319.03,1136422117.91,863459988.44,1213332060.80,1153061586.35,1075969448.02,998905115.49,790078182.47,937350965.89,989545772.85,281946063.53,271247675.24,159229234.76,312795154.66,566744158.06,137134098.19,86676786.21,95249069.14,86340234.45,100654591.54,84666792.42,84181503.29,92343653.62,70960342.51,74768521.14,67374856.97,93455313.70,90105324.61,117745481.70,122471193.75,103307037.35,87090475.08,104303911.48,59900640.92,42589854.79,21872621.86,48392170.06,41067161.49,86544273.41,1905546.16,3570453.38,3593883.40,0,7804001.57,3002521.00,3207073.00,0.0
10,其他应收款(合计),23118431.16,29395828.35,29281697.17,25655702.20,41410710.00,33834585.82,33973025.74,25009614.76,0,44600613.62,0,45625143.06,0,79083239.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
