,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,84952019.90,108339124.82,106948829.21,110742026.29,99497481.84,97097313.32,93812617.47,134087000.73,67061163.19,30194500.51,17516203.49,50455548.59,101176423.31,58377637.24,3441809.46,2995475.17,4828885.26,4931617.68,562509.88,40238572.77,23998476.43,94783316.30,84029120.55,82337513.19,57624236.53,70406887.70,103884907.93,58827362.54,50905901.94,39257334.74,79987793.71,44744312.75,53579963.82,73482262.94,77619828.30,55169109.93,36538694.25,14450751.31,62790665.10,28932073.06,20665013.84,31296430.14,30346111.82,14329687.50,17848232.60,25028380.10,30777614.61,39628947.60,50996934.86,112879543.93,112573789.00,120170488.27,265303338.17,303577965.15,227266251.60,233316913.10,170745044.79,201224522.25,231521545.63,259298611.17,257565093.95,204599381.15,215778550.53,190379699.57,242155681.51,214417789.01,355067273.01,442281936.04,589617303.65,697690943.54,302203947.98,315921135.83,237930184.71,300786288.62,140919094.86,272614236.75,18202194.17,22780233.42,12195739.04,10295933.16,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,50149589.05,90154109.59,39305271.92,48659917.81,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,30097766.45,36379918.85,35031248.18,28545901.32,119927461.86,118323311.45,111021856.70,109646226.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000.00,0,0,50000.00,0,0,0,20000.00,500000.00,0,0,0,0,0,0,0,971198.75,971198.75,30000.00,30000.00,85000.00,200000.00,50000.00,390000.00,288059.20,0,0,0,0,0,0,0,0,0,100000.00,350000.00,0.0
7,应收账款,30097766.45,36379918.85,35031248.18,28545901.32,119927461.86,118323311.45,111021856.70,109646226.71,135713382.64,122749520.45,135213007.19,111510653.63,160656601.96,154186496.43,200824581.85,112137977.55,153762733.18,164389674.62,177198546.28,213559228.47,189217955.28,142539131.82,118779511.22,56281073.63,60395776.00,61449239.44,62014782.17,74201022.55,100209441.91,75447727.41,70548073.37,84687766.14,71842673.55,63146231.43,47391036.32,58877937.67,50692882.69,58208633.85,38498302.04,76771941.20,40302715.15,30108865.48,89157799.90,156120367.87,90525310.44,65527132.93,74634837.17,68486126.28,80248789.56,71045561.42,40350533.38,84448551.71,75551856.80,105232241.25,68980087.13,71624945.17,87730528.86,82311892.37,85642330.32,75380752.05,153676324.07,97535979.65,115478650.96,62276442.56,106861949.97,169757372.40,59423199.31,85513083.45,152076131.79,137303027.52,127849422.75,107669350.78,122651392.72,90182604.03,129182548.30,106595075.49,90431433.58,81421694.30,46901213.32,34748114.25,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
