,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,356589246.44,811421230.13,895914793.16,1239734963.80,1171702678.44,991374417.22,874675403.78,1180682486.62,492844012.39,812783992.12,708912925.12,750915793.51,590148752.02,605777320.51,552055852.06,680700081.51,392142322.42,543508091.26,614352802.12,875599546.00,631578859.00,479426510.14,397801482.65,341695713.54,444264795.08,722565295.55,775988684.16,855876247.11,694415725.65,771617478.38,916621503.31,1199382446.55,1525199251.22,445380626.92,348932931.01,547714404.25,560311259.40,0.0
3,交易性金融资产,0,0,8470100.00,14259350.00,8587919.37,6933353.79,0,0,0,0,2266661.86,24560740.86,0,0,0,0,0,0,3479271.00,0,0,0,0,0,0,0,0,0,0,1793.88,451517.39,1190535.87,2717018.10,-4255489.96,0,5342325.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1751808413.04,1388050053.13,1635016123.22,1450658671.95,1348166789.25,1324173660.23,1388626069.72,1183084212.84,0,1148058061.47,0,979555743.81,0,858919407.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,623355796.15,594308717.66,432268982.20,817015991.88,429696717.03,788699874.71,534263184.96,567644412.29,516221103.47,682472829.67,357615126.21,664405505.78,508579428.89,490259177.45,261879100.36,324570084.81,268561235.53,374966626.40,234621835.20,369897468.69,273614300.40,243345910.68,342905870.29,527270160.26,343102645.41,441415524.25,268221523.34,299496419.90,301301138.87,359102331.72,218031659.60,233507017.27,134915299.37,73366061.34,183142122.81,55972310.72,110175110.13,0.0
7,应收账款,1128452616.89,793741335.47,1202747141.02,633642680.07,918470072.22,535473785.52,854362884.76,615439800.55,788424238.87,465585231.80,686535086.84,315150238.03,555312451.23,368660230.10,419987924.92,246080891.05,474789940.27,397483358.15,588366661.56,360676248.07,518458691.36,389021095.10,459521047.69,251637672.45,506993143.36,399493390.61,472584530.39,288232900.64,446457734.19,386149025.29,361234461.54,289875776.18,432114579.46,457991783.43,320754887.46,266563037.03,142274514.37,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
