,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1446167665.44,1795609859.46,1302219511.42,1685811320.09,1503701612.91,1919738791.70,2173719453.83,1589311077.88,1842063467.32,1762976559.18,1924429074.01,2098742626.91,1854648483.23,2608402933.52,2568180089.50,2532262518.33,3290275794.34,2502080236.58,1829926889.76,1817880577.01,1209076952.68,1593313554.98,1812234865.55,1743867393.37,2061138198.15,1844930205.87,2150516758.37,2041953236.66,2120944070.88,1872986003.39,2026235060.26,1760006428.11,1457555554.74,1417414606.33,1717719330.18,1859528027.82,1606912178.08,1506197481.73,1706806024.11,2093184523.16,1896421270.78,2294028817.59,2484404565.55,1644669625.30,1278590420.48,1161208617.67,1517333068.80,951963169.78,989158381.66,1276812063.85,1216044317.03,630822665.71,603299509.55,576203416.13,677604504.63,659682911.18,535773916.63,486774268.36,455179784.80,215172746.63,302725167.88,279001787.18,371758468.70,522104638.28,172620966.62,182587203.15,156122485.85,93307521.77,98368354.66,85495300.72,172125721.01,94668286.76,92112519.09,171378270.58,159029950.68,138164207.84,93075541.27,105190439.02,39828284.77,20981966.73,8035302.65,0.0
3,交易性金融资产,2400000.00,102800000.00,153300000.00,153800000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78412.85,0,0,0,101535770.00,59193988.18,59979494.50,91227200.00,100927725.88,110043435.00,83371400.00,51889000.00,22416239.23,19687962.54,20087300.00,20087300.00,0,0,19220636.38,19220636.38,1433216.72,1433216.72,23242190.00,19177953.60,22042190.00,21742190.00,16203564.59,15405800.00,18079991.06,16747661.06,44060923.80,44060923.80,39962316.46,40962316.46,83000000.00,85000000.00,85000000.00,85000000.00,60000000.00,0,0,0,0.0
4,衍生金融资产,2506280.00,0,0,0,0,0,0,1610505.12,1666100.02,1177988.16,1166890.83,1110049.02,1100216.51,0,0,0,339207.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1360941142.15,3979448469.17,3673726979.53,3433980598.14,3364297569.50,3611759203.94,3525994336.58,3573590565.68,3499214394.14,0,3434980645.74,3362710450.96,3173746056.92,0,3181698693.18,0,0,0,0,0,0,0,0,0,2358377708.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,2069842110.48,1747225679.13,1513779220.90,2117015017.29,1737459456.09,1767897861.45,1804387076.50,2266699470.63,1876552291.67,1617100585.21,1687091246.05,1841390681.38,1568357735.90,1438060661.83,1326997528.00,1444383789.78,1261952085.95,1369942494.62,1229867166.98,1170976724.46,845051199.87,772029411.82,664931344.45,880002747.13,547767882.02,438347381.25,413445877.57,628829908.46,542432679.93,500506912.09,364254569.79,498309961.54,458728387.81,633825986.98,452243680.38,435368763.27,328246429.47,313915027.81,155619755.65,256955377.87,213149976.94,154471825.56,55425911.33,78532877.90,109545808.66,31162185.88,10743602.77,85477191.53,117468607.05,67262167.71,30111388.91,65249349.41,44122405.36,56047815.44,21773591.13,30312260.39,28542374.69,37690202.23,26595864.77,26287632.24,23811839.45,13946628.91,30314755.26,23530441.14,11950262.71,16882091.50,11494912.14,4281885.00,9518776.86,4978657.96,4591166.67,9246644.10,2392034.32,6432856.64,11436016.78,2970416.00,1075000.00,0,0,107500.00,0.0
7,应收账款,1360941142.15,1909606358.69,1926501300.40,1920201377.24,1247282552.21,1874299747.85,1758096475.13,1769203489.18,1232514923.51,1681804149.65,1817880060.53,1675619204.91,1332355375.54,1587459883.55,1743638031.35,1929079279.95,1760661087.41,2019487680.00,1913642485.24,1798851471.86,1746709725.45,1917764290.52,1782904208.97,1759609978.79,1478374961.69,1786355067.16,1667365690.72,1628112280.45,1461410919.73,1676359393.91,1436314797.13,1427421145.19,1213934395.56,1323649444.11,1362659449.77,1190690357.81,1109673906.00,1499611269.98,1572053489.28,1512739427.37,1171190198.68,1719230029.00,1297839467.29,746488604.53,903272000.38,1220265606.57,834638211.16,610527469.28,490998780.94,615688890.10,504952306.92,528008121.04,484253921.42,469309291.53,464865995.99,404664665.84,363547478.49,397706932.10,334408695.84,258702679.40,285532721.94,253510718.98,235872707.60,272522153.13,279895843.37,213322706.41,278439680.15,241785918.69,271942991.02,229217713.49,242598145.45,249478727.34,226637282.11,210266630.04,154548046.14,240557563.96,248331857.99,222774423.22,193450213.43,126685380.61,72462506.58,0.0
8,应收款项融资,3695720222.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
