,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1525403191.79,1698520029.04,1341407804.41,1382177924.87,1283581266.03,1750411860.02,1826603859.20,1693566210.46,1709839249.84,2048976589.30,1889940517.61,1902779205.72,1773448064.16,1965910155.36,2007685792.16,1846895342.45,1706526324.00,1342519921.64,1578875148.07,1723053485.09,1766011385.59,2434143508.49,1306595445.16,1367076646.80,1539036321.70,1896924201.51,847720636.85,973424494.85,852319575.93,960408297.32,875181105.07,815294483.46,798047430.75,839892388.23,1070444484.08,1135620638.98,1056904812.90,1111560032.33,1317504922.59,1435635645.68,1764028594.50,1343034122.14,1274576790.22,863372433.68,768002733.62,665226258.74,503344357.82,387996077.62,319384356.97,276179676.69,281725391.26,242625687.94,213994147.82,295442337.85,278764744.60,245417056.81,371126947.45,457455323.92,437649224.74,378375255.59,464340487.15,559276969.84,445138174.87,418985301.13,359607604.22,560670726.82,488483970.31,449600977.97,336530807.62,253445850.30,219087424.06,208118312.31,220793499.24,235764761.81,194195138.33,106329879.11,161263270.71,102553419.97,86888651.44,73948646.35,85185970.20,0,130929990.93,0,130171484.42,118598000.00,24993000.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56578963.43,0,0,0,1304004.04,3059030.79,3294350.00,3294350.00,3294350.00,3294350.00,3500000.00,1500000.00,1500000.00,0,0,0,1000000.00,0,0,0,0,0,0,0,0,65500000.00,65500000.00,65500000.00,65500000.00,65500000.00,0,105500000.00,0,0,0,3657000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2401533207.59,1999234903.60,1990348006.35,2630699355.49,2362383014.51,2430070294.13,2220554826.37,2473446806.05,1850439353.81,0,1583028981.48,0,1435376401.79,0,1374434611.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,582497796.46,0,0,443881298.47,514344744.35,452912429.23,474795427.34,470825445.62,432794107.07,285513552.85,321838160.70,238268277.98,356910503.10,325365656.35,331879646.27,290377196.46,228845816.85,239300793.72,181203048.15,207997173.44,258828511.64,248802860.05,237765902.14,239011048.52,206718015.91,195593808.98,121925075.35,179038216.94,233545717.00,294462591.66,229359263.77,236721828.45,251002653.02,231244081.98,131165424.86,119055444.17,161736426.50,102045917.80,140201853.25,111056591.12,110372993.95,130862036.80,153579805.59,160009207.93,199024739.35,141206317.84,73142998.67,110234348.68,82458785.61,92244783.43,72003077.75,94183378.39,61240811.42,70847118.17,20931390.63,40589140.76,59655591.99,57168140.96,20739699.95,15454561.54,9615974.90,3903027.00,4656040.00,2100860.00,200000.00,2453225.00,3233000.00,6000000.00,5000000.00,0,0,1528000.00,3080000.00,0,0,800000.00,0,5040000.00,5493010.00,0,200000.00,0,929518.00,0,0,400000.00,0,0.0
7,应收账款,1819035411.13,1999234903.60,1990348006.35,2186818057.02,1848038270.16,1977157864.90,1745759399.03,2002621360.43,1417645246.74,1451012544.23,1261190820.78,1247252408.07,1078465898.69,1227602276.02,1042554965.09,1010276124.05,733722858.40,856841066.37,985989314.46,947518736.45,711426782.55,878328615.50,888922710.89,750625091.38,572568983.52,811789323.74,791271171.74,617552498.89,515376461.67,631385673.03,647747589.52,654275269.53,515414327.93,851202777.07,1035130463.86,995863706.07,546620947.02,802921799.10,975809613.28,906226169.05,700428891.05,673793800.74,611276238.12,697696801.70,508678025.58,693257287.31,723451943.59,745077503.76,646175676.25,709958723.97,723009013.16,741717450.64,590008625.71,654257157.48,711771622.59,575488624.40,540133579.29,663341676.30,661734677.27,598574402.00,539368938.64,585890737.67,574224799.32,503706878.62,529057593.12,577716878.41,565841051.85,544040366.85,571146113.04,542226995.03,450610409.54,399491916.37,404985736.25,427131870.78,408466219.55,419151718.88,401787508.32,384060692.97,360128000.49,327486942.06,320371629.79,0,529051371.02,0,451026284.37,383339000.00,399708000.00,0.0
8,应收款项融资,0,517623308.35,560153840.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
