,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,146273762.15,277794132.93,305273997.97,386315351.67,225844858.03,240799874.25,198838595.91,225973836.82,203413917.43,263659167.37,174087800.57,107367699.61,222222463.18,224657357.76,87786424.84,151226849.47,226605597.11,225814386.14,134721014.55,136237105.36,148029516.23,104187971.52,209071483.04,210463026.10,347512822.71,70250799.44,96197716.95,113046373.59,115798830.50,53228865.75,83225001.50,64513906.14,159786058.91,88730424.01,80030056.47,109713648.19,112480861.07,111640045.49,147422718.80,59888970.31,112471637.64,72254793.22,92726765.70,105676229.18,103438995.67,109036835.49,83466949.70,117333358.20,96029647.11,99037032.47,78666254.39,74940489.58,110086648.78,111478084.54,93764477.77,77503289.52,145943596.60,81960828.02,111396037.27,190641081.57,182628372.58,216188537.39,100410135.10,186920413.66,171774378.12,181535061.56,252981727.03,492293843.45,510324873.42,367780947.96,414858535.56,531811703.93,341225690.53,770342877.08,85366983.17,57470881.92,21591775.64,89093198.73,15045438.65,64587921.24,24828404.73,21663207.73,10846524.01,0.0
3,交易性金融资产,0,155034.00,618946.50,232110.00,1965178.60,4001166.00,3137904.00,3552647.60,3242096.00,4382430.00,3503550.00,3346200.00,0,2270580.00,5697040.00,0,0,3888000.00,2938320.00,488700.00,4456800.00,40000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000.00,0,198438.30,310000.00,0,0,0,0,0,630694.78,0,586042.71,662300.03,450325.00,2726970.00,2380064.00,1615277.00,1541300.00,1767150.00,3797616.00,3519853.00,4552641.00,6842171.00,5810330.00,38786953.98,28445535.60,13741832.35,53910608.80,50343910.55,40949788.77,148689516.19,44210614.74,0,0,0,0,0,0,0,4707415.00,2141117.95,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,135708311.86,147563275.89,134459027.32,117571531.03,146149270.94,232540234.71,197108970.76,213476195.80,156471428.40,0,153769252.58,0,114589341.97,0,171873281.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1100000.00,800000.00,960000.00,1600000.00,6106850.53,2790000.00,6723338.40,7769402.52,14276120.33,7735127.61,2897528.34,6747050.90,6304614.73,3901047.95,8857542.54,20088066.90,21059450.99,19048669.54,14017280.54,16517846.32,19954636.93,9300303.02,10119423.95,20937133.85,27487940.03,20712018.83,13097491.01,7841905.35,30367140.56,11465236.07,6468553.16,17831830.27,28261167.42,15422197.04,12631198.00,4450537.76,15068218.40,8231591.56,13084756.49,7463744.80,24411098.86,11529730.79,6045346.90,1716579.87,7969190.68,2489316.00,1728383.89,3798687.23,5808700.64,4693091.00,3087431.00,101108.17,3085448.47,1489229.93,1250314.61,628545.00,2052307.00,946831.00,3200000.00,2690000.00,3760000.00,2100000.00,1200000.00,3600000.00,300000.00,0,0,0,200000.00,0,0,0,0,0,0,0,3000000.00,0,0,0,0,0,0,0.0
7,应收账款,134608311.86,146763275.89,133499027.32,115971531.03,140042420.41,229750234.71,190385632.36,205706793.28,142195308.07,160803629.06,150871724.24,129535688.08,108284727.24,171662081.04,163015739.32,101347522.29,79544064.12,142172583.20,136386815.75,102878436.17,79884971.58,139392713.45,114298567.90,114556015.50,73644700.28,99514433.39,90742867.38,99509014.19,62418986.13,119937941.17,94803143.64,102054021.40,75727565.84,121803073.09,98447455.59,103132915.01,58642421.82,114735011.81,94343723.81,99140104.92,52826755.92,113027124.99,100384399.02,88658544.10,53234900.74,76217286.92,80418829.32,73641135.63,55491109.87,66643035.50,71558333.84,63178879.36,57313252.80,86543811.28,88547425.96,90623338.66,75664195.89,104253085.69,94316495.72,96219551.22,43709719.64,78656272.71,75683945.55,68713392.31,56311412.84,55983335.75,88876785.01,99091926.70,85404651.97,86086181.76,83079723.78,95780101.10,44485313.30,31539285.76,79878664.65,112715487.58,77752906.09,90200354.63,90767218.97,101841763.83,99117363.20,86762372.66,36906554.50,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
