,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1133713357.52,1015113584.57,698021248.17,738399952.89,992956843.02,951610443.52,854186620.39,1008038458.59,742102129.02,896758835.77,642207464.66,944238652.98,669277736.74,694487164.81,572811671.73,538511842.33,688256709.37,648672509.11,495784052.93,1261082790.09,417292196.90,420717870.35,395563029.05,168458178.13,341280214.87,261463418.80,527071801.46,507754402.43,625534282.54,227594655.17,360048411.45,856625790.23,232419606.37,143666496.67,146652712.88,175624509.71,112632030.82,130615040.05,148909981.78,206069198.97,433974968.56,321897698.22,260074778.89,270636624.55,148776990.10,1109628570.29,1293983714.06,643044321.75,395152109.53,160194516.16,318236147.48,288425954.31,115723709.26,276007515.18,264528061.25,276781051.27,194796270.05,212282346.55,277323349.77,374850163.52,230734730.41,293072451.69,235975670.01,223544898.74,149963149.84,187086758.90,189127044.34,260209208.76,215863484.20,185518363.00,242533847.02,65305185.51,461254481.06,1329434143.00,224226382.34,0,83785152.45,2200054.90,2777196.83,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6715.00,34263.00,97117452.45,94143410.24,100283920.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,761372934.29,1044777603.13,1003872180.64,1142639060.96,469519001.85,490571841.36,430786998.65,472207498.50,391909290.54,0,0,468672202.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,761372934.29,1044777603.13,1003872180.64,1142639060.96,469519001.85,0,430786998.65,472207498.50,391909290.54,386850999.39,509053192.70,468672202.42,389482520.53,478100143.52,451243026.55,607253331.01,371962828.96,393082124.87,400761856.10,496335261.81,748026719.48,705772822.23,561898718.87,857862884.24,613107353.81,525165678.73,393092774.90,504233052.28,447242260.97,646684780.04,434395051.78,248376483.73,218641980.34,497886672.20,381601447.95,353910387.82,172479444.01,243145565.68,267394359.40,264871131.97,173442242.59,195573399.39,182230020.99,192967254.61,146830511.00,180692534.11,173553934.45,185231023.24,176814042.00,166166238.22,154606814.74,161345503.88,168387756.43,146722029.43,122972756.47,124938536.78,125640002.28,121890247.96,111922988.93,121546997.67,101020803.48,111665540.62,101235250.10,95519243.04,95492070.18,93867889.22,71015391.69,88973645.11,70302979.36,132697434.94,94486894.48,115420086.70,28330812.49,42915829.34,0,0,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,1730603.65,3131877.28,1008017.71,1554087.00,908877.97,1351109.08,1585455.88,2258950.47,1290052.14,16700270.35,17681964.85,2618625.17,1662962.87,3099657.92,3365262.83,3647813.11,1423434.69,30791075.39,1766985.54,1191020.01,3250301.69,3644092.59,5760674.69,5056984.56,7037221.56,7814446.76,5523856.93,1365376.62,1212943.52,14048539.20,10651586.29,1628416.26,176959.93,5482989.96,490888.97,366224.17,1070764874.28,563956332.37,721761289.37,828874322.22,522280061.21,728379533.46,487191464.78,624587655.28,581516333.98,552245060.89,478100250.52,390156736.03,387513088.00,702548.80,3488500.00,0,0,2753771.71,2053293.30,1581253.30,900000.00,4970846.85,3200.00,3200.00,200.00,1937726.50,1109000.00,1122820.00,17176240.20,841751.01,397027.68,774557.60,446532.85,193477.20,36913.20,91500.00,323023.04,2936266.00,3176266.00,0,1596266.00,0,0,0.0
10,其他应收款(合计),70406225.41,64348853.94,62123824.92,30529524.55,26155631.02,16416378.23,57003307.06,34537653.19,24413166.79,0,0,35780993.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
