,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1008421264.55,418935678.92,616284159.96,653672141.15,377328402.10,457064956.52,355598853.51,316809990.96,322433845.30,287291043.82,396989702.59,401421976.60,841060150.57,433906193.21,960550995.66,387921039.94,509540535.13,520433357.41,869354751.45,689193810.48,653738999.53,547253467.59,639154802.27,589411348.59,717429858.97,662947488.70,655204622.47,678230632.73,726522495.92,546996453.92,457632257.40,455983054.91,561301880.51,520266767.22,513491069.64,446097757.20,593575811.79,581832519.36,465732802.20,458957552.02,484518833.93,466542000.85,439479674.03,409412376.27,515896487.83,424743042.51,500950562.75,529217191.86,549669641.86,480094668.21,319971614.66,303515497.32,418082824.25,373898540.29,286677584.51,311679909.57,396010359.86,475084858.48,511177851.64,389743164.75,418608395.44,466924458.20,45062910.43,90154981.55,114441171.57,94786950.43,146239784.56,230973388.54,76153843.00,81956179.60,83441529.02,74265090.82,76009291.38,43951453.28,111614202.95,186251954.25,500596106.42,514622016.79,12572758.79,15030314.01,9851777.46,0.0
3,交易性金融资产,387765.00,631007.29,20574880.00,299990.00,0,0,923285.00,1623000.00,0,586980.00,0,0,0,0,56550.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6030360.00,6594695.00,3082380.00,8261590.00,9552510.00,0,0,15620642.80,20687498.53,739449.29,853614.06,853614.06,815955.53,815955.53,837655.74,837655.74,845485.74,2229070.68,2840735.68,2358196.40,2595178.25,2953910.83,33311846.30,152993028.73,155606812.70,155670018.60,105604388.40,105602675.04,105311686.41,30589812.35,30522012.35,30087650.00,0,0,0,40900.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,853767536.70,1129613465.31,962584795.42,750761557.56,771679466.27,907973034.28,872285363.78,897982813.93,838005715.64,0,1179855701.86,0,909503239.59,0,900989317.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,70334348.85,54113516.25,95269453.44,51284927.15,67164518.14,46107506.32,45169613.39,104896080.43,55522900.07,66073114.45,123695272.45,73284617.81,83493430.09,28663273.38,43481949.15,62360264.50,60137369.13,57089836.18,89294454.63,41438635.86,40739268.13,57725332.33,70651725.31,50616789.11,48117321.50,40414225.29,41728349.42,57287761.90,75151443.48,60026855.63,61580158.21,70840054.77,39591406.90,70297086.99,72355262.89,37976227.02,20902759.11,29385937.29,32523131.81,41552180.06,49633560.00,23956714.92,27586130.47,17275199.57,25129470.62,39694469.72,96801885.26,55593185.59,54755521.89,77106104.25,39912626.42,52652588.63,70873003.66,69581781.20,42727458.38,30346581.80,19053028.83,2170000.00,8715000.00,4000000.00,5200000.00,4500000.00,1500000.00,2700000.00,4100000.00,2800000.00,0,254925.00,100000.00,200000.00,0,0,0,3270784.12,0,0,0,0,0,0,0,0.0
7,应收账款,783433187.85,1075499949.06,867315341.98,699476630.41,704514948.13,861865527.96,827115750.39,793086733.50,782482815.57,927169851.26,1056160429.41,1080723537.18,826009809.50,927088964.05,857507368.26,823600680.19,707699996.35,910916842.89,776085622.09,662476352.26,759179838.37,753213199.20,736073114.40,553410416.58,549174261.01,516069488.33,521169974.42,569308487.66,565835470.50,425324520.75,536039614.62,536165788.65,521175328.79,394733833.89,460747741.53,405613058.04,480551929.48,589356463.56,563217839.39,388536458.06,481982407.49,405203956.04,400604952.93,298295454.76,398482228.00,454943491.15,495430783.93,477515111.01,494702830.91,407516055.29,457161303.78,337846936.18,330974243.16,366155304.34,383216491.08,290385901.05,305643651.74,233023167.90,350685407.39,362994371.11,362648413.32,318321572.47,60574983.56,60592955.23,69550688.49,101175828.76,65282365.76,47958130.37,54682690.71,37783993.88,40970011.07,43943812.54,38064087.15,29769515.19,25839708.28,0,0,0,0,0,0,0.0
8,应收款项融资,41430799.40,16377832.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
