69,应付债券,0,0,0,0,0,0,0,0,0.0
70,租赁负债,0,0,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,0,0,0,0,0,0,0,0,0.0
72,长期应付款(合计),0,0,24467.13,90786.48,123711.38,0,0,0,0.0
73,长期应付款,0,0,24467.13,90786.48,123711.38,0,0,0,0.0
74,专项应付款,0,0,0,0,0,0,0,0,0.0
75,预计非流动负债,6178462.42,7864404.85,7831111.36,5784558.66,4238344.73,3534328.45,1921406.72,613496.36,0.0
76,递延所得税负债,1039600.60,1101097.18,947186.02,0,0,0,0,0,0.0
77,长期递延收益,20142077.50,21068093.79,22632075.61,22353376.58,24671279.23,15083712.56,16633935.39,7531264.50,0.0
78,其他非流动负债,0,0,0,0,0,0,0,0,0.0
79,非流动负债合计,27446166.98,30093166.52,61014536.81,28228721.72,29033335.34,18618041.01,18555342.11,8144760.86,0.0
80,负债合计,446163805.28,475799602.57,692586123.41,459673273.21,626338305.29,280037676.80,561294793.23,455214244.38,0.0
81,所有者权益,,,,,,,,,
82,实收资本(或股本),410000000.00,369000000.00,369000000.00,369000000.00,369000000.00,129672598.00,116781501.00,116781501.00,0.0
83,资本公积,760974174.00,236198874.00,236198874.00,236198874.00,236198874.00,475526276.00,134224740.86,133642688.37,0.0
84,减：库存股,0,0,0,0,0,0,0,0,0.0
85,其他综合收益,439021.59,-313204.90,-697348.48,-6156580.26,4827374.99,6616990.54,409535.89,-5268274.91,0.0
86,专项储备,0,0,0,0,0,0,0,0,0.0
87,盈余公积,91871209.77,91871209.77,91871209.77,71753972.44,48360450.02,48360450.02,48360450.02,20796586.64,0.0
88,一般风险准备,0,0,0,0,0,0,0,0,0.0
89,未分配利润,1017354650.84,886234806.82,919580286.03,739463802.45,548401001.25,645326629.53,560662762.23,439514979.85,0.0
90,归属于母公司股东权益合计,2280639056.20,1582991685.69,1615953021.32,1410260068.63,1206787700.26,1305502944.09,860438990.00,705467480.95,0.0
91,少数股东权益,206618442.76,187609274.06,201970455.25,182052020.61,165431215.05,188722787.83,120729616.67,175738855.07,0.0
92,所有者权益(或股东权益)合计,2487257498.96,1770600959.75,1817923476.57,1592312089.24,1372218915.31,1494225731.92,981168606.67,881206336.02,0.0
93,负债和所有者权益(或股东权益)总计,2933421304.24,2246400562.32,2510509599.98,2051985362.45,1998557220.60,1774263408.72,1542463399.90,1336420580.40,0.0
